Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh,Low Price $/MWh,Wtd Avg Price $/MWh,Change, Daily Volume MWh ,Number of Trades,Number of Companies
NEPOOL MH DA LMP,3/5/08,3/6/08,3/6/08, 90.00 , 87.00 , 88.44 ,3.36 ,37 600,46,26
NEPOOL MH DA LMP,3/6/08,3/7/08,3/7/08, 89.00 , 85.75 , 86.67 ,(1.77),36 800,41,20
NEPOOL MH DA LMP,3/7/08,3/10/08,3/10/08, 105.00 , 98.75 , 100.21 ,13.54 ,22 400,22,14
NEPOOL MH DA LMP,3/10/08,3/11/08,3/11/08, 91.50 , 89.00 , 89.64 ,(10.57),35 200,39,21
NEPOOL MH DA LMP,3/11/08,3/12/08,3/12/08, 84.50 , 83.25 , 84.21 ,(5.43),27 200,34,20
NEPOOL MH DA LMP,3/12/08,3/13/08,3/13/08, 86.50 , 83.00 , 84.91 ,0.70 ,22 400,27,23
NEPOOL MH DA LMP,3/13/08,3/14/08,3/14/08, 83.25 , 80.75 , 82.36 ,(2.55),44 000,43,23
NEPOOL MH DA LMP,3/14/08,3/17/08,3/17/08, 93.00 , 92.00 , 92.36 ,10.00 ,16 800,21,12
NEPOOL MH DA LMP,3/17/08,3/18/08,3/18/08, 87.50 , 86.00 , 86.31 ,(6.05),35 200,40,19
NEPOOL MH DA LMP,3/18/08,3/19/08,3/19/08, 84.00 , 82.50 , 83.36 ,(2.95),22 400,28,18
NEPOOL MH DA LMP,3/19/08,3/20/08,3/20/08, 83.75 , 82.00 , 82.72 ,(0.64),28 000,35,19
NEPOOL MH DA LMP,3/20/08,3/21/08,3/21/08, 79.00 , 76.00 , 77.67 ,(5.05),24 800,31,18
NEPOOL MH DA LMP,3/21/08,3/24/08,3/24/08, 87.25 , 86.75 , 86.90 ,9.23 ,4 000,5,5
NEPOOL MH DA LMP,3/24/08,3/25/08,3/25/08, 87.00 , 85.00 , 85.64 ,(1.26),37 600,44,21
NEPOOL MH DA LMP,3/25/08,3/26/08,3/26/08, 87.00 , 84.50 , 85.47 ,(0.17),53 600,47,22
NEPOOL MH DA LMP,3/26/08,3/27/08,3/27/08, 84.00 , 83.25 , 83.52 ,(1.95),31 200,22,13
NEPOOL MH DA LMP,3/27/08,3/28/08,3/28/08, 86.50 , 84.75 , 85.52 ,2.00 ,49 600,33,17
NEPOOL MH DA LMP,3/28/08,3/31/08,3/31/08, 87.00 , 86.50 , 86.97 ,1.45 ,12 800,16,12
NEPOOL MH DA LMP,3/31/08,4/1/08,4/1/08, 94.75 , 91.50 , 92.62 ,5.65 ,51 200,52,22
NEPOOL MH DA LMP,4/1/08,4/2/08,4/2/08, 105.25 , 102.00 , 103.61 ,10.99 ,39 200,47,24
NEPOOL MH DA LMP,4/2/08,4/3/08,4/3/08, 96.50 , 94.50 , 95.68 ,(7.93),43 200,51,27
NEPOOL MH DA LMP,4/3/08,4/4/08,4/4/08, 91.00 , 89.25 , 90.31 ,(5.37),33 600,42,25
NEPOOL MH DA LMP,4/4/08,4/7/08,4/7/08, 97.50 , 96.50 , 97.03 ,6.72 ,32 000,39,20
NEPOOL MH DA LMP,4/7/08,4/8/08,4/8/08, 100.50 , 97.00 , 99.06 ,2.03 ,61 600,69,28
NEPOOL MH DA LMP,4/8/08,4/9/08,4/9/08, 94.00 , 92.00 , 92.58 ,(6.48),28 800,35,18
NEPOOL MH DA LMP,4/9/08,4/10/08,4/10/08, 97.25 , 96.00 , 96.72 ,4.14 ,37 600,44,25
NEPOOL MH DA LMP,4/10/08,4/11/08,4/11/08, 104.00 , 102.50 , 103.13 ,6.41 ,32 000,39,17
NEPOOL MH DA LMP,4/11/08,4/14/08,4/14/08, 106.25 , 104.50 , 105.45 ,2.32 ,8 800,11,12
NEPOOL MH DA LMP,4/14/08,4/15/08,4/15/08, 102.75 , 100.00 , 101.61 ,(3.84),49 600,56,23
NEPOOL MH DA LMP,4/15/08,4/16/08,4/16/08, 100.25 , 98.25 , 99.17 ,(2.44),42 400,47,25
NEPOOL MH DA LMP,4/16/08,4/17/08,4/17/08, 96.00 , 95.00 , 95.44 ,(3.73),23 200,27,17
NEPOOL MH DA LMP,4/17/08,4/18/08,4/18/08, 92.25 , 91.00 , 91.81 ,(3.63),45 600,55,24
NEPOOL MH DA LMP,4/18/08,4/21/08,4/21/08, 98.00 , 96.75 , 97.58 ,5.77 ,9 600,10,11
NEPOOL MH DA LMP,4/21/08,4/22/08,4/22/08, 98.80 , 95.50 , 96.88 ,(0.70),36 800,43,25
NEPOOL MH DA LMP,4/22/08,4/23/08,4/23/08, 99.50 , 98.00 , 99.02 ,2.14 ,18 400,22,19
NEPOOL MH DA LMP,4/23/08,4/24/08,4/24/08, 99.00 , 97.50 , 98.24 ,(0.78),28 800,36,19
NEPOOL MH DA LMP,4/24/08,4/25/08,4/25/08, 102.75 , 101.00 , 101.99 ,3.75 ,14 400,16,9
NEPOOL MH DA LMP,4/25/08,4/28/08,4/28/08, 102.50 , 101.75 , 102.20 ,0.21 ,8 800,11,10
NEPOOL MH DA LMP,4/28/08,4/29/08,4/29/08, 116.50 , 113.00 , 114.24 ,12.04 ,21 600,27,20
NEPOOL MH DA LMP,4/29/08,4/30/08,4/30/08, 113.00 , 111.00 , 112.10 ,(2.14),27 200,33,19
NEPOOL MH DA LMP,4/30/08,5/1/08,5/1/08, 109.00 , 106.00 , 107.89 ,(4.21),12 800,15,15
NEPOOL MH DA LMP,5/1/08,5/2/08,5/2/08, 102.00 , 98.50 , 100.33 ,(7.56),23 200,29,23
NEPOOL MH DA LMP,5/2/08,5/5/08,5/5/08, 110.50 , 108.00 , 109.11 ,8.78 ,35 200,42,14
NEPOOL MH DA LMP,5/5/08,5/6/08,5/6/08, 141.00 , 137.00 , 139.18 ,30.07 ,18 400,23,16
NEPOOL MH DA LMP,5/6/08,5/7/08,5/7/08, 160.00 , 151.00 , 156.63 ,17.45 ,19 200,24,14
NEPOOL MH DA LMP,5/7/08,5/8/08,5/8/08, 202.00 , 165.00 , 194.42 ,37.79 ,45 600,57,25
NEPOOL MH DA LMP,5/8/08,5/9/08,5/9/08, 138.00 , 130.00 , 133.11 ,(61.31),20 800,26,24
NEPOOL MH DA LMP,5/9/08,5/12/08,5/12/08, 113.00 , 112.00 , 112.07 ,(21.04),11 200,14,14
NEPOOL MH DA LMP,5/12/08,5/13/08,5/13/08, 112.50 , 109.75 , 110.34 ,(1.73),20 800,26,19
NEPOOL MH DA LMP,5/13/08,5/14/08,5/14/08, 103.00 , 101.25 , 102.24 ,(8.10),27 200,32,19
NEPOOL MH DA LMP,5/14/08,5/15/08,5/15/08, 104.25 , 101.50 , 102.96 ,0.72 ,41 600,49,20
NEPOOL MH DA LMP,5/15/08,5/16/08,5/16/08, 101.00 , 99.75 , 100.32 ,(2.64),20 000,25,13
NEPOOL MH DA LMP,5/16/08,5/19/08,5/19/08, 101.75 , 100.00 , 101.15 ,0.83 ,4 000,5,7
NEPOOL MH DA LMP,5/19/08,5/20/08,5/20/08, 99.00 , 97.50 , 98.10 ,(3.05),17 600,20,15
NEPOOL MH DA LMP,5/20/08,5/21/08,5/21/08, 101.00 , 98.00 , 100.00 ,1.90 ,27 200,26,15
NEPOOL MH DA LMP,5/21/08,5/22/08,5/22/08, 103.50 , 100.75 , 102.07 ,2.07 ,11 200,14,14
NEPOOL MH DA LMP,5/22/08,5/23/08,5/23/08, 104.00 , 101.00 , 102.41 ,0.34 ,37 600,46,23
NEPOOL MH DA LMP,5/23/08,5/27/08,5/27/08, 113.00 , 111.50 , 112.03 ,9.62 ,7 200,9,7
NEPOOL MH DA LMP,5/27/08,5/28/08,5/28/08, 104.75 , 100.00 , 103.48 ,(8.55),10 400,13,12
NEPOOL MH DA LMP,5/28/08,5/29/08,5/29/08, 100.50 , 99.25 , 100.09 ,(3.39),13 600,17,10
NEPOOL MH DA LMP,5/29/08,5/30/08,5/30/08, 102.25 , 100.00 , 100.94 ,0.85 ,10 400,12,11
NEPOOL MH DA LMP,5/30/08,6/2/08,6/2/08, 106.50 , 103.00 , 105.38 ,4.44 ,29 600,32,18
NEPOOL MH DA LMP,6/2/08,6/3/08,6/3/08, 118.50 , 115.00 , 116.80 ,11.42 ,36 000,43,17
NEPOOL MH DA LMP,6/3/08,6/4/08,6/4/08, 112.75 , 110.75 , 111.94 ,(4.86),17 600,22,17
NEPOOL MH DA LMP,6/4/08,6/5/08,6/5/08, 112.00 , 109.50 , 110.56 ,(1.38),32 000,39,22
NEPOOL MH DA LMP,6/5/08,6/6/08,6/6/08, 140.00 , 122.75 , 127.64 ,17.08 ,36 800,43,22
NEPOOL MH DA LMP,6/6/08,6/9/08,6/9/08, 205.00 , 190.00 , 197.83 ,70.19 ,30 400,38,16
NEPOOL MH DA LMP,6/9/08,6/10/08,6/10/08, 211.00 , 200.00 , 207.29 ,9.46 ,54 400,62,26
NEPOOL MH DA LMP,6/10/08,6/11/08,6/11/08, 86.00 , 84.00 , 85.00 ,(122.29),800,2,2
NEPOOL MH DA LMP,6/11/08,6/12/08,6/12/08, 85.50 , 83.00 , 83.63 ,(1.37),1 600,4,4
NEPOOL MH DA LMP,6/12/08,6/13/08,6/13/08, 81.00 , 77.50 , 79.33 ,(4.30),1 200,3,3
NEPOOL MH DA LMP,6/16/08,6/17/08,6/17/08, 84.50 , 83.00 , 83.83 ,4.50 ,1 200,3,6
NEPOOL MH DA LMP,6/17/08,6/18/08,6/18/08, 80.00 , 76.00 , 78.41 ,(5.42),4 400,11,9
NEPOOL MH DA LMP,6/18/08,6/19/08,6/19/08, 75.00 , 74.00 , 74.50 ,(3.91),800,2,4
NEPOOL MH DA LMP,6/19/08,6/20/08,6/20/08, 83.50 , 83.00 , 83.25 ,8.75 ,800,2,4
NEPOOL MH DA LMP,6/23/08,6/24/08,6/24/08, 84.00 , 84.00 , 84.00 ,0.75 ,400,1,2
NEPOOL MH DA LMP,6/24/08,6/25/08,6/25/08, 117.50 , 116.75 , 117.12 ,33.12 ,15 200,16,11
NEPOOL MH DA LMP,6/25/08,6/26/08,6/26/08, 127.25 , 125.00 , 126.16 ,9.04 ,18 400,19,16
NEPOOL MH DA LMP,6/26/08,6/27/08,6/27/08, 148.00 , 138.00 , 140.76 ,14.60 ,32 000,36,24
NEPOOL MH DA LMP,6/27/08,6/30/08,6/30/08, 123.00 , 122.50 , 122.77 ,(17.99),10 400,11,9
NEPOOL MH DA LMP,6/30/08,7/1/08,7/1/08, 143.00 , 135.00 , 140.44 ,17.67 ,26 400,32,23
NEPOOL MH DA LMP,7/1/08,7/2/08,7/2/08, 137.50 , 135.00 , 135.97 ,(4.47),35 200,42,20
NEPOOL MH DA LMP,7/2/08,7/3/08,7/3/08, 136.50 , 133.00 , 134.90 ,(1.07),45 600,43,22
NEPOOL MH DA LMP,7/3/08,7/7/08,7/7/08, 145.50 , 141.00 , 144.27 ,9.37 ,8 800,11,12
NEPOOL MH DA LMP,7/7/08,7/8/08,7/8/08, 160.00 , 154.00 , 156.81 ,12.54 ,19 200,23,18
NEPOOL MH DA LMP,7/8/08,7/9/08,7/9/08, 176.00 , 164.50 , 171.91 ,15.10 ,21 600,26,21
NEPOOL MH DA LMP,7/9/08,7/10/08,7/10/08, 134.25 , 130.00 , 132.13 ,(39.78),16 800,21,18
NEPOOL MH DA LMP,7/10/08,7/11/08,7/11/08, 122.00 , 119.00 , 119.47 ,(12.66),19 200,24,19
NEPOOL MH DA LMP,7/11/08,7/14/08,7/14/08, 125.00 , 123.50 , 124.19 ,4.72 ,16 000,20,15
NEPOOL MH DA LMP,7/14/08,7/15/08,7/15/08, 144.00 , 140.00 , 142.09 ,17.90 ,12 800,16,17
NEPOOL MH DA LMP,7/15/08,7/16/08,7/16/08, 157.00 , 155.00 , 156.20 ,14.11 ,26 400,32,21
NEPOOL MH DA LMP,7/16/08,7/17/08,7/17/08, 169.00 , 160.00 , 166.00 ,9.80 ,8 000,10,13
NEPOOL MH DA LMP,7/17/08,7/18/08,7/18/08, 180.00 , 175.00 , 178.23 ,12.23 ,32 800,41,19
NEPOOL MH DA LMP,7/18/08,7/21/08,7/21/08, 140.00 , 140.00 , 140.00 ,(38.23),4 000,5,6
NEPOOL MH DA LMP,7/21/08,7/22/08,7/22/08, 145.50 , 139.00 , 143.89 ,3.89 ,28 000,31,21
NEPOOL MH DA LMP,7/22/08,7/23/08,7/23/08, 121.00 , 118.75 , 119.62 ,(24.27),22 400,26,19
NEPOOL MH DA LMP,7/23/08,7/24/08,7/24/08, 106.50 , 105.00 , 105.48 ,(14.14),16 000,20,18
NEPOOL MH DA LMP,7/24/08,7/25/08,7/25/08, 105.00 , 103.00 , 103.46 ,(2.02),30 400,37,18
NEPOOL MH DA LMP,7/25/08,7/28/08,7/28/08, 108.50 , 106.00 , 107.26 ,3.80 ,18 400,23,17
NEPOOL MH DA LMP,7/28/08,7/29/08,7/29/08, 103.50 , 101.00 , 102.59 ,(4.67),39 200,47,23
NEPOOL MH DA LMP,7/29/08,7/30/08,7/30/08, 101.50 , 98.00 , 99.93 ,(2.66),24 800,30,19
NEPOOL MH DA LMP,7/30/08,7/31/08,7/31/08, 105.00 , 100.50 , 102.00 ,2.07 ,9 600,12,13
NEPOOL MH DA LMP,7/31/08,8/1/08,8/1/08, 104.25 , 101.50 , 102.37 ,0.37 ,23 200,26,19
NEPOOL MH DA LMP,8/1/08,8/4/08,8/4/08, 107.00 , 103.00 , 105.42 ,3.05 ,25 600,31,22
NEPOOL MH DA LMP,8/4/08,8/5/08,8/5/08, 93.50 , 93.00 , 93.10 ,(12.32),9 600,12,11
NEPOOL MH DA LMP,8/5/08,8/6/08,8/6/08, 83.00 , 80.00 , 81.12 ,(11.98),53 600,65,29
NEPOOL MH DA LMP,8/6/08,8/7/08,8/7/08, 82.25 , 79.75 , 81.02 ,(0.10),34 400,41,19
NEPOOL MH DA LMP,8/7/08,8/8/08,8/8/08, 80.00 , 78.00 , 78.44 ,(2.58),13 600,17,15
NEPOOL MH DA LMP,8/8/08,8/11/08,8/11/08, 77.00 , 76.00 , 76.25 ,(2.19),23 200,28,20
NEPOOL MH DA LMP,8/11/08,8/12/08,8/12/08, 75.00 , 73.50 , 74.12 ,(2.13),26 400,31,15
NEPOOL MH DA LMP,8/12/08,8/13/08,8/13/08, 76.25 , 75.00 , 75.69 ,1.57 ,20 000,23,13
NEPOOL MH DA LMP,8/13/08,8/14/08,8/14/08, 74.00 , 73.00 , 73.61 ,(2.08),26 400,30,19
NEPOOL MH DA LMP,8/14/08,8/15/08,8/15/08, 76.00 , 74.75 , 75.25 ,1.64 ,40 000,49,21
NEPOOL MH DA LMP,8/15/08,8/18/08,8/18/08, 88.50 , 86.00 , 87.89 ,12.64 ,20 000,24,18
NEPOOL MH DA LMP,8/18/08,8/19/08,8/19/08, 81.00 , 80.00 , 80.55 ,(7.34),24 800,28,17
NEPOOL MH DA LMP,8/19/08,8/20/08,8/20/08, 71.50 , 70.75 , 71.18 ,(9.37),20 800,26,18
NEPOOL MH DA LMP,8/20/08,8/21/08,8/21/08, 80.00 , 76.25 , 78.20 ,7.02 ,39 200,46,23
NEPOOL MH DA LMP,8/21/08,8/22/08,8/22/08, 76.25 , 74.00 , 75.15 ,(3.05),32 800,37,18
NEPOOL MH DA LMP,8/22/08,8/25/08,8/25/08, 79.00 , 77.50 , 78.28 ,3.13 ,7 200,9,8
NEPOOL MH DA LMP,8/25/08,8/26/08,8/26/08, 71.25 , 70.00 , 70.80 ,(7.48),23 200,29,19
NEPOOL MH DA LMP,8/26/08,8/27/08,8/27/08, 74.00 , 71.75 , 72.63 ,1.83 ,16 000,20,12
NEPOOL MH DA LMP,8/27/08,8/28/08,8/28/08, 76.75 , 76.00 , 76.28 ,3.65 ,17 600,22,19
NEPOOL MH DA LMP,8/28/08,8/29/08,8/29/08, 78.00 , 76.50 , 77.10 ,0.82 ,20 000,20,11
NEPOOL MH DA LMP,8/29/08,9/2/08,9/2/08, 86.00 , 85.50 , 85.90 ,8.80 ,10 400,13,11
NEPOOL MH DA LMP,9/2/08,9/3/08,9/3/08, 75.75 , 74.75 , 75.31 ,(10.59),19 200,24,14
NEPOOL MH DA LMP,9/3/08,9/4/08,9/4/08, 82.50 , 78.50 , 81.02 ,5.71 ,24 000,24,15
NEPOOL MH DA LMP,9/4/08,9/5/08,9/5/08, 75.25 , 74.00 , 74.71 ,(6.31),20 000,25,16
NEPOOL MH DA LMP,9/5/08,9/8/08,9/8/08, 72.75 , 71.00 , 71.90 ,(2.81),4 000,5,8
NEPOOL MH DA LMP,9/8/08,9/9/08,9/9/08, 74.00 , 72.50 , 73.17 ,1.27 ,7 200,9,11
NEPOOL MH DA LMP,9/9/08,9/10/08,9/10/08, 67.25 , 65.75 , 66.19 ,(6.98),14 400,17,13
NEPOOL MH DA LMP,9/10/08,9/11/08,9/11/08, 68.50 , 67.50 , 67.81 ,1.62 ,24 800,23,14
NEPOOL MH DA LMP,9/11/08,9/12/08,9/12/08, 71.00 , 70.50 , 70.79 ,2.98 ,5 600,7,7
NEPOOL MH DA LMP,9/12/08,9/15/08,9/15/08, 82.00 , 82.00 , 82.00 ,11.21 ,4 000,3,4
NEPOOL MH DA LMP,9/15/08,9/16/08,9/16/08, 76.50 , 75.00 , 75.90 ,(6.10),9 600,10,10
NEPOOL MH DA LMP,9/16/08,9/17/08,9/17/08, 70.50 , 69.50 , 69.81 ,(6.09),11 200,14,13
NEPOOL MH DA LMP,9/17/08,9/18/08,9/18/08, 70.00 , 69.00 , 69.39 ,(0.42),14 400,16,15
NEPOOL MH DA LMP,9/18/08,9/19/08,9/19/08, 71.25 , 70.00 , 70.47 ,1.08 ,30 400,36,20
NEPOOL MH DA LMP,9/19/08,9/22/08,9/22/08, 72.00 , 71.50 , 71.81 ,1.34 ,3 200,4,6
NEPOOL MH DA LMP,9/22/08,9/23/08,9/23/08, 66.25 , 65.00 , 65.88 ,(5.93),10 400,13,12
NEPOOL MH DA LMP,9/23/08,9/24/08,9/24/08, 71.00 , 69.75 , 70.36 ,4.48 ,8 800,11,13
NEPOOL MH DA LMP,9/24/08,9/25/08,9/25/08, 73.25 , 72.75 , 72.98 ,2.62 ,9 600,11,12
NEPOOL MH DA LMP,9/25/08,9/26/08,9/26/08, 70.00 , 69.50 , 69.81 ,(3.17),17 600,19,12
NEPOOL MH DA LMP,9/26/08,9/29/08,9/29/08, 72.00 , 72.00 , 72.00 ,2.19 ,6 400,8,7
NEPOOL MH DA LMP,9/29/08,9/30/08,9/30/08, 70.50 , 68.50 , 68.94 ,(3.06),24 800,21,12
NEPOOL MH DA LMP,9/30/08,10/1/08,10/1/08, 66.75 , 66.25 , 66.61 ,(2.33),14 400,18,16
NEPOOL MH DA LMP,10/1/08,10/2/08,10/2/08, 69.25 , 68.00 , 68.49 ,1.88 ,23 200,28,22
NEPOOL MH DA LMP,10/2/08,10/3/08,10/3/08, 69.25 , 68.25 , 68.57 ,0.08 ,34 400,36,18
NEPOOL MH DA LMP,10/3/08,10/6/08,10/6/08, 71.00 , 68.50 , 69.18 ,0.61 ,24 000,29,16
NEPOOL MH DA LMP,10/6/08,10/7/08,10/7/08, 67.00 , 65.75 , 66.48 ,(2.70),17 600,22,19
NEPOOL MH DA LMP,10/7/08,10/8/08,10/8/08, 65.75 , 64.00 , 64.64 ,(1.84),14 400,18,15
NEPOOL MH DA LMP,10/8/08,10/9/08,10/9/08, 64.25 , 63.75 , 63.98 ,(0.66),16 000,18,17
NEPOOL MH DA LMP,10/9/08,10/10/08,10/10/08, 65.25 , 64.50 , 64.89 ,0.91 ,20 000,23,17
NEPOOL MH DA LMP,10/10/08,10/13/08,10/13/08, 67.00 , 67.00 , 67.00 ,2.11 ,6 400,8,4
NEPOOL MH DA LMP,10/13/08,10/14/08,10/14/08, 64.50 , 64.00 , 64.32 ,(2.68),11 200,13,11
NEPOOL MH DA LMP,10/14/08,10/15/08,10/15/08, 64.00 , 63.75 , 63.98 ,(0.34),9 600,12,12
NEPOOL MH DA LMP,10/15/08,10/16/08,10/16/08, 63.50 , 63.00 , 63.18 ,(0.80),20 000,22,19
NEPOOL MH DA LMP,10/16/08,10/17/08,10/17/08, 62.75 , 62.00 , 62.45 ,(0.73),24 800,30,17
NEPOOL MH DA LMP,10/17/08,10/20/08,10/20/08, 69.25 , 69.00 , 69.11 ,6.66 ,7 200,8,8
NEPOOL MH DA LMP,10/20/08,10/21/08,10/21/08, 73.00 , 71.50 , 72.31 ,3.20 ,25 600,26,17
NEPOOL MH DA LMP,10/21/08,10/22/08,10/22/08, 71.50 , 71.00 , 71.23 ,(1.08),19 200,22,18
NEPOOL MH DA LMP,10/22/08,10/23/08,10/23/08, 72.00 , 71.00 , 71.51 ,0.28 ,30 400,30,23
NEPOOL MH DA LMP,10/23/08,10/24/08,10/24/08, 68.00 , 67.00 , 67.42 ,(4.09),20 000,22,15
NEPOOL MH DA LMP,10/24/08,10/27/08,10/27/08, 66.00 , 64.50 , 65.23 ,(2.19),30 400,32,15
NEPOOL MH DA LMP,10/27/08,10/28/08,10/28/08, 72.00 , 71.00 , 71.22 ,5.99 ,28 000,32,17
NEPOOL MH DA LMP,10/28/08,10/29/08,10/29/08, 77.00 , 75.25 , 75.62 ,4.40 ,13 600,15,16
NEPOOL MH DA LMP,10/29/08,10/30/08,10/30/08, 71.50 , 69.75 , 70.40 ,(5.22),26 400,33,17
NEPOOL MH DA LMP,10/30/08,10/31/08,10/31/08, 64.75 , 64.00 , 64.27 ,(6.13),10 400,13,13
NEPOOL MH DA LMP,10/31/08,11/3/08,11/3/08, 65.75 , 65.25 , 65.50 ,1.23 ,4 800,6,7
NEPOOL MH DA LMP,11/3/08,11/4/08,11/4/08, 63.00 , 61.50 , 62.43 ,(3.07),21 600,26,16
NEPOOL MH DA LMP,11/4/08,11/5/08,11/5/08, 69.25 , 67.75 , 68.33 ,5.90 ,42 400,47,23
NEPOOL MH DA LMP,11/5/08,11/6/08,11/6/08, 70.75 , 69.45 , 70.12 ,1.79 ,32 000,32,16
NEPOOL MH DA LMP,11/6/08,11/7/08,11/7/08, 67.50 , 65.50 , 66.71 ,(3.41),34 400,42,17
NEPOOL MH DA LMP,11/7/08,11/10/08,11/10/08, 68.50 , 68.00 , 68.15 ,1.44 ,4 000,5,5
NEPOOL MH DA LMP,11/10/08,11/11/08,11/11/08, 72.50 , 70.00 , 71.10 ,2.95 ,58 400,64,22
NEPOOL MH DA LMP,11/11/08,11/12/08,11/12/08, 68.00 , 66.50 , 67.08 ,(4.02),31 200,32,19
NEPOOL MH DA LMP,11/12/08,11/13/08,11/13/08, 68.00 , 66.50 , 67.63 ,0.55 ,34 400,37,16
NEPOOL MH DA LMP,11/13/08,11/14/08,11/14/08, 63.75 , 62.50 , 63.13 ,(4.50),49 600,56,22
NEPOOL MH DA LMP,11/14/08,11/17/08,11/17/08, 73.00 , 69.50 , 70.23 ,7.10 ,49 600,43,17
NEPOOL MH DA LMP,11/17/08,11/18/08,11/18/08, 76.75 , 73.75 , 75.04 ,4.81 ,42 400,46,17
NEPOOL MH DA LMP,11/18/08,11/19/08,11/19/08, 76.00 , 73.75 , 74.52 ,(0.52),39 200,37,18
NEPOOL MH DA LMP,11/19/08,11/20/08,11/20/08, 75.50 , 73.00 , 73.91 ,(0.61),60 000,65,21
NEPOOL MH DA LMP,11/20/08,11/21/08,11/21/08, 75.00 , 74.00 , 74.44 ,0.53 ,17 600,17,15
NEPOOL MH DA LMP,11/24/08,11/25/08,11/25/08, 69.50 , 69.00 , 69.27 ,(5.17),10 400,7,8
NEPOOL MH DA LMP,11/25/08,11/26/08,11/26/08, 67.00 , 66.25 , 66.61 ,(2.66),12 800,12,11
NEPOOL MH DA LMP,11/26/08,11/28/08,11/28/08, 64.50 , 63.00 , 63.34 ,(3.27),20 800,25,10
NEPOOL MH DA LMP,11/28/08,12/1/08,12/1/08, 67.00 , 67.00 , 67.00 ,3.66 ,2 400,3,3
NEPOOL MH DA LMP,12/1/08,12/2/08,12/2/08, 65.50 , 65.00 , 65.27 ,(1.73),10 400,13,12
NEPOOL MH DA LMP,12/2/08,12/3/08,12/3/08, 63.50 , 62.00 , 62.65 ,(2.62),25 600,29,18
NEPOOL MH DA LMP,12/03/08,12/04/08,12/04/08, 63.75 , 61.50 , 62.56 ,(0.09),48 800,59,23
NEPOOL MH DA LMP,12/04/08,12/05/08,12/05/08, 70.00 , 67.75 , 68.81 ,6.25 ,40 000,40,20
NEPOOL MH DA LMP,12/05/08,12/08/08,12/08/08, 71.00 , 69.50 , 70.31 ,1.50 ,25 600,25,16
NEPOOL MH DA LMP,12/08/08,12/09/08,12/09/08, 65.75 , 64.25 , 64.68 ,(5.63),26 400,25,16
NEPOOL MH DA LMP,12/09/08,12/10/08,12/10/08, 59.50 , 58.50 , 58.92 ,(5.76),30 400,31,17
NEPOOL MH DA LMP,12/10/08,12/11/08,12/11/08, 64.50 , 63.00 , 63.29 ,4.37 ,24 800,24,21
NEPOOL MH DA LMP,12/11/08,12/12/08,12/12/08, 64.50 , 63.00 , 63.80 ,0.51 ,33 600,41,22
NEPOOL MH DA LMP,12/12/08,12/15/08,12/15/08, 59.25 , 58.00 , 58.96 ,(4.84),27 200,31,21
NEPOOL MH DA LMP,12/15/08,12/16/08,12/16/08, 60.25 , 59.75 , 60.06 ,1.10 ,31 200,34,21
NEPOOL MH DA LMP,12/16/08,12/17/08,12/17/08, 60.50 , 58.50 , 59.45 ,(0.61),32 800,37,21
NEPOOL MH DA LMP,12/17/08,12/18/08,12/18/08, 58.75 , 57.25 , 57.95 ,(1.50),40 800,44,20
NEPOOL MH DA LMP,12/18/08,12/19/08,12/19/08, 67.00 , 65.00 , 66.03 ,8.08 ,28 000,27,19
NEPOOL MH DA LMP,12/19/08,12/22/08,12/22/08, 93.00 , 85.00 , 90.64 ,24.61 ,12 800,16,17
NEPOOL MH DA LMP,12/22/08,12/23/08,12/23/08, 95.00 , 80.50 , 83.74 ,(6.90),39 200,40,21
NEPOOL MH DA LMP,12/23/08,12/24/08,12/24/08, 59.00 , 55.25 , 56.61 ,(27.13),30 400,30,17
NEPOOL MH DA LMP,12/24/08,12/26/08,12/26/08, 51.75 , 50.00 , 51.00 ,(5.61),12 800,14,12
NEPOOL MH DA LMP,12/26/08,12/29/08,12/29/08, 56.25 , 56.00 , 56.08 ,5.08 ,2 400,3,6
NEPOOL MH DA LMP,12/29/08,12/30/08,12/30/08, 56.50 , 56.00 , 56.25 ,0.17 ,6 400,8,11
NEPOOL MH DA LMP,12/30/08,12/31/08,12/31/08, 64.50 , 61.50 , 63.16 ,6.91 ,23 200,25,17
Nepool MH Da Lmp ,01/02/09,01/05/09,01/05/09, 65.55 , 65.00 , 65.44 , (5.89),12 000,15,9
Nepool MH Da Lmp,01/05/09,01/06/09,01/06/09, 67.00 , 65.00 , 66.22 , 0.78 ,39 200,46,22
Nepool MH Da Lmp ,01/06/09,01/07/09,01/07/09, 65.00 , 63.25 , 63.83 , (2.39),20 000,24,18
Nepool MH Da Lmp ,01/07/09,01/08/09,01/08/09, 67.50 , 65.75 , 66.47 , 2.64 ,28 000,33,16
Nepool MH Da Lmp ,01/08/09,01/09/09,01/09/09, 78.50 , 76.00 , 77.31 , 10.84 ,21 600,27,16
Nepool MH Da Lmp ,01/09/09,01/12/09,01/12/09, 100.00 , 90.00 , 94.19 , 16.88 ,28 800,35,19
Nepool MH Da Lmp ,01/12/09,01/13/09,01/13/09, 81.00 , 72.75 , 74.76 , (19.43),36 000,44,24
Nepool MH Da Lmp ,01/13/09,01/14/09,01/14/09, 101.00 , 98.00 , 99.83 , 25.07 ,16 000,20,18
