Price Hub,Trade Date,Delivery Start Date,Delivery End Date, High Price $/MWh , Low Price $/MWh , Wtd Avg Price $/MWh , Change , Daily Volume MWh ,Number of Trades,Number of Companies
SP-15 Gen DA LMP Peak,12/05/12,12/06/12,12/06/12, 40.25 , 39.75 , 40.00 , (2.36), 17 200 ,24,11
SP-15 Gen DA LMP Peak,12/06/12,12/07/12,12/08/12, 37.00 , 36.50 , 36.56 , (3.44), 31 200 ,28,13
SP-15 Gen DA LMP Peak,12/07/12,12/10/12,12/10/12, 41.25 , 40.00 , 40.84 , 4.28 , 12 000 ,26,16
SP-15 Gen DA LMP Peak,12/10/12,12/11/12,12/11/12, 39.50 , 38.50 , 39.08 , (1.76), 12 400 ,26,15
SP-15 Gen DA LMP Peak,12/11/12,12/12/12,12/12/12, 39.45 , 39.00 , 39.11 , 0.03 , 15 600 ,26,13
SP-15 Gen DA LMP Peak,12/12/12,12/13/12,12/13/12, 43.75 , 42.00 , 43.02 , 3.91 , 16 000 ,32,20
SP-15 Gen DA LMP Peak,12/13/12,12/14/12,12/15/12, 43.00 , 40.50 , 42.17 , (0.85), 38 400 ,32,18
SP-15 Gen DA LMP Peak,12/14/12,12/17/12,12/17/12, 42.00 , 41.50 , 41.62 , (0.55), 6 400 ,10,11
SP-15 Gen DA LMP Peak,12/17/12,12/18/12,12/18/12, 39.75 , 39.50 , 39.58 , (2.04), 9 200 ,22,14
SP-15 Gen DA LMP Peak,12/18/12,12/19/12,12/19/12, 39.00 , 37.75 , 37.95 , (1.63), 14 000 ,28,14
SP-15 Gen DA LMP Peak,12/19/12,12/20/12,12/21/12, 38.75 , 38.75 , 38.75 , 0.80 , 1 600 ,2,2
SP-15 Gen DA LMP Peak,12/20/12,12/22/12,12/22/12, 36.00 , 36.00 , 36.00 , (2.75), 800 ,2,2
SP-15 Gen DA LMP Peak,12/21/12,12/24/12,12/26/12, 37.00 , 36.25 , 36.58 , 0.58 , 7 200 ,6,7
SP-15 Gen DA LMP Peak,12/27/12,12/28/12,12/29/12, 33.00 , 32.00 , 32.63 , (3.95), 10 400 ,7,8
SP-15 Gen DA LMP Peak,12/31/12,01/02/13,01/02/13, 43.75 , 42.50 , 42.86 , 10.23 , 10 800 ,19,16
SP-15 Gen DA LMP Peak,01/02/13,01/03/13,01/03/13, 49.50 , 47.50 , 48.15 , 5.29 , 15 200 ,37,16
SP-15 Gen DA LMP Peak,01/03/13,01/04/13,01/05/13, 42.25 , 41.00 , 41.73 , (6.42), 25 600 ,27,15
SP-15 Gen DA LMP Peak,01/04/13,01/07/13,01/07/13, 49.50 , 46.50 , 48.21 , 6.48 , 9 600 ,24,12
SP-15 Gen DA LMP Peak,12/03/12,12/04/12,12/04/12, 44.25 , 43.50 , 43.87 , 2.68 , 16 400 ,29,14
SP-15 Gen DA LMP Peak,12/04/12,12/05/12,12/05/12, 43.00 , 42.00 , 42.36 , (1.51), 36 800 ,59,23
SP-15 Gen DA LMP Peak,12/05/12,12/06/12,12/06/12, 40.25 , 39.75 , 40.00 , (2.36), 17 200 ,24,11
SP-15 Gen DA LMP Peak,12/06/12,12/07/12,12/08/12, 37.00 , 36.50 , 36.56 , (3.44), 31 200 ,28,13
SP-15 Gen DA LMP Peak,12/07/12,12/10/12,12/10/12, 41.25 , 40.00 , 40.84 , 4.28 , 12 000 ,26,16
SP-15 Gen DA LMP Peak,12/10/12,12/11/12,12/11/12, 39.50 , 38.50 , 39.08 , (1.76), 12 400 ,26,15
SP-15 Gen DA LMP Peak,12/11/12,12/12/12,12/12/12, 39.45 , 39.00 , 39.11 , 0.03 , 15 600 ,26,13
SP-15 Gen DA LMP Peak,12/12/12,12/13/12,12/13/12, 43.75 , 42.00 , 43.02 , 3.91 , 16 000 ,32,20
SP-15 Gen DA LMP Peak,12/13/12,12/14/12,12/15/12, 43.00 , 40.50 , 42.17 , (0.85), 38 400 ,32,18
SP-15 Gen DA LMP Peak,12/14/12,12/17/12,12/17/12, 42.00 , 41.50 , 41.62 , (0.55), 6 400 ,10,11
SP-15 Gen DA LMP Peak,12/17/12,12/18/12,12/18/12, 39.75 , 39.50 , 39.58 , (2.04), 9 200 ,22,14
SP-15 Gen DA LMP Peak,12/18/12,12/19/12,12/19/12, 39.00 , 37.75 , 37.95 , (1.63), 14 000 ,28,14
SP-15 Gen DA LMP Peak,12/19/12,12/20/12,12/21/12, 38.75 , 38.75 , 38.75 , 0.80 , 1 600 ,2,2
SP-15 Gen DA LMP Peak,12/20/12,12/22/12,12/22/12, 36.00 , 36.00 , 36.00 , (2.75), 800 ,2,2
SP-15 Gen DA LMP Peak,12/21/12,12/24/12,12/26/12, 37.00 , 36.25 , 36.58 , 0.58 , 7 200 ,6,7
SP-15 Gen DA LMP Peak,12/27/12,12/28/12,12/29/12, 33.00 , 32.00 , 32.63 , (3.95), 10 400 ,7,8
SP-15 Gen DA LMP Peak,12/31/12,01/02/13,01/02/13, 43.75 , 42.50 , 42.86 , 10.23 , 10 800 ,19,16
SP-15 Gen DA LMP Peak,01/02/13,01/03/13,01/03/13, 49.50 , 47.50 , 48.15 , 5.29 , 15 200 ,37,16
SP-15 Gen DA LMP Peak,01/03/13,01/04/13,01/05/13, 42.25 , 41.00 , 41.73 , (6.42), 25 600 ,27,15
SP-15 Gen DA LMP Peak,01/04/13,01/07/13,01/07/13, 49.50 , 46.50 , 48.21 , 6.48 , 9 600 ,24,12
SP-15 Gen DA LMP Peak,01/07/13,01/08/13,01/08/13, 49.00 , 47.50 , 48.13 , (0.08), 22 800 ,43,22
SP-15 Gen DA LMP Peak,01/08/13,01/09/13,01/09/13, 46.75 , 45.50 , 46.33 , (1.80), 11 200 ,21,15
SP-15 Gen DA LMP Peak,01/09/13,01/10/13,01/10/13, 45.00 , 44.00 , 44.54 , (1.79), 9 600 ,23,12
SP-15 Gen DA LMP Peak,01/10/13,01/11/13,01/12/13, 43.50 , 41.50 , 42.62 , (1.92), 21 600 ,25,13
SP-15 Gen DA LMP Peak,01/11/13,01/14/13,01/14/13, 47.75 , 45.75 , 46.96 , 4.34 , 14 000 ,31,18
SP-15 Gen DA LMP Peak,01/14/13,01/15/13,01/15/13, 51.00 , 49.75 , 50.36 , 3.40 , 16 000 ,25,20
SP-15 Gen DA LMP Peak,01/15/13,01/16/13,01/16/13, 48.50 , 46.75 , 47.44 , (2.92), 12 800 ,28,18
SP-15 Gen DA LMP Peak,01/16/13,01/17/13,01/18/13, 46.75 , 46.25 , 46.56 , (0.88), 13 600 ,17,11
SP-15 Gen DA LMP Peak,01/17/13,01/19/13,01/19/13, 45.00 , 43.00 , 44.56 , (2.00), 3 600 ,4,6
SP-15 Gen DA LMP Peak,01/18/13,01/21/13,01/22/13, 48.25 , 48.00 , 48.02 , 3.46 , 12 800 ,11,10
SP-15 Gen DA LMP Peak,01/22/13,01/23/13,01/23/13, 48.00 , 47.50 , 47.82 , (0.20), 4 400 ,7,8
SP-15 Gen DA LMP Peak,01/23/13,01/24/13,01/24/13, 46.75 , 46.50 , 46.57 , (1.25), 7 200 ,16,7
SP-15 Gen DA LMP Peak,01/24/13,01/25/13,01/26/13, 47.00 , 46.50 , 46.92 , 0.35 , 12 800 ,15,14
SP-15 Gen DA LMP Peak,01/25/13,01/28/13,01/28/13, 52.00 , 51.10 , 51.85 , 4.93 , 32 800 ,42,17
SP-15 Gen DA LMP Peak,01/28/13,01/29/13,01/29/13, 45.25 , 44.00 , 44.92 , (6.93), 25 600 ,38,16
SP-15 Gen DA LMP Peak,01/29/13,01/30/13,01/30/13, 44.75 , 43.00 , 43.65 , (1.27), 26 000 ,50,19
SP-15 Gen DA LMP Peak,01/30/13,01/31/13,01/31/13, 47.00 , 46.25 , 46.48 , 2.83 , 9 600 ,18,13
SP-15 Gen DA LMP Peak,01/31/13,02/01/13,02/02/13, 46.50 , 45.00 , 45.81 , (0.67), 10 400 ,10,10
SP-15 Gen DA LMP Peak,02/01/13,02/04/13,02/04/13, 51.00 , 50.00 , 50.38 , 4.57 , 11 200 ,25,14
SP-15 Gen DA LMP Peak,02/04/13,02/05/13,02/05/13, 48.00 , 46.75 , 47.41 , (2.97), 18 400 ,35,15
SP-15 Gen DA LMP Peak,02/05/13,02/06/13,02/06/13, 45.00 , 44.00 , 44.13 , (3.28), 8 000 ,9,9
SP-15 Gen DA LMP Peak,02/06/13,02/07/13,02/07/13, 48.00 , 46.85 , 47.57 , 3.44 , 84 400 ,132,20
SP-15 Gen DA LMP Peak,02/07/13,02/08/13,02/09/13, 46.00 , 44.25 , 45.17 , (2.40), 43 200 ,42,21
SP-15 Gen DA LMP Peak,02/08/13,02/11/13,02/11/13, 50.00 , 49.00 , 49.42 , 4.25 , 23 600 ,53,19
SP-15 Gen DA LMP Peak,02/11/13,02/12/13,02/12/13, 48.00 , 46.50 , 46.96 , (2.46), 58 000 ,87,19
SP-15 Gen DA LMP Peak,02/12/13,02/13/13,02/13/13, 46.55 , 45.75 , 46.27 , (0.69), 14 400 ,32,14
SP-15 Gen DA LMP Peak,02/13/13,02/14/13,02/15/13, 46.50 , 45.75 , 46.29 , 0.02 , 60 000 ,43,18
SP-15 Gen DA LMP Peak,02/14/13,02/16/13,02/16/13, 45.00 , 44.00 , 44.42 , (1.87), 13 600 ,26,12
SP-15 Gen DA LMP Peak,02/15/13,02/18/13,02/19/13, 47.00 , 46.50 , 46.70 , 2.28 , 12 800 ,16,12
SP-15 Gen DA LMP Peak,02/19/13,02/20/13,02/20/13, 44.50 , 43.50 , 43.82 , (2.88), 40 400 ,80,27
SP-15 Gen DA LMP Peak,02/20/13,02/21/13,02/21/13, 45.50 , 43.50 , 45.00 , 1.18 , 22 800 ,41,17
SP-15 Gen DA LMP Peak,02/21/13,02/22/13,02/23/13, 43.50 , 42.85 , 43.24 , (1.76), 53 600 ,50,20
SP-15 Gen DA LMP Peak,02/25/13,02/26/13,02/26/13, 48.25 , 46.50 , 47.93 , 4.69 , 8 400 ,16,10
SP-15 Gen DA LMP Peak,02/26/13,02/27/13,02/27/13, 50.00 , 48.50 , 49.29 , 1.36 , 14 800 ,22,14
SP-15 Gen DA LMP Peak,02/27/13,02/28/13,02/28/13, 51.00 , 49.75 , 50.07 , 0.78 , 8 400 ,17,8
SP-15 Gen DA LMP Peak,02/28/13,03/01/13,03/02/13, 50.50 , 48.75 , 49.82 , (0.25), 55 200 ,44,17
SP-15 Gen DA LMP Peak,03/01/13,03/04/13,03/04/13, 55.00 , 53.25 , 53.76 , 3.94 , 18 400 ,41,19
SP-15 Gen DA LMP Peak,03/04/13,03/05/13,03/05/13, 51.50 , 49.75 , 50.78 , (2.98), 17 600 ,34,14
SP-15 Gen DA LMP Peak,03/05/13,03/06/13,03/06/13, 51.25 , 49.75 , 50.15 , (0.63), 51 600 ,80,21
SP-15 Gen DA LMP Peak,03/06/13,03/07/13,03/07/13, 54.25 , 53.75 , 53.94 , 3.79 , 8 800 ,13,12
SP-15 Gen DA LMP Peak,03/07/13,03/08/13,03/09/13, 50.75 , 48.50 , 49.42 , (4.52), 40 800 ,36,16
SP-15 Gen DA LMP Peak,03/08/13,03/11/13,03/11/13, 56.50 , 54.75 , 55.64 , 6.22 , 13 200 ,31,14
SP-15 Gen DA LMP Peak,03/11/13,03/12/13,03/12/13, 55.50 , 54.00 , 54.53 , (1.11), 16 000 ,30,15
SP-15 Gen DA LMP Peak,03/12/13,03/13/13,03/13/13, 57.00 , 56.25 , 56.81 , 2.28 , 12 800 ,26,17
SP-15 Gen DA LMP Peak,03/13/13,03/14/13,03/14/13, 58.00 , 56.75 , 57.39 , 0.58 , 18 800 ,31,17
SP-15 Gen DA LMP Peak,03/14/13,03/15/13,03/16/13, 52.75 , 51.00 , 51.68 , (5.71), 32 800 ,34,16
SP-15 Gen DA LMP Peak,03/15/13,03/18/13,03/18/13, 54.00 , 52.00 , 53.31 , 1.63 , 3 200 ,8,8
SP-15 Gen DA LMP Peak,03/18/13,03/19/13,03/19/13, 52.25 , 48.00 , 50.10 , (3.21), 17 200 ,37,19
SP-15 Gen DA LMP Peak,03/19/13,03/20/13,03/20/13, 46.50 , 45.00 , 45.56 , (4.54), 26 800 ,45,19
SP-15 Gen DA LMP Peak,03/20/13,03/21/13,03/21/13, 45.50 , 44.25 , 45.03 , (0.53), 7 600 ,15,11
SP-15 Gen DA LMP Peak,03/21/13,03/22/13,03/23/13, 49.00 , 46.00 , 47.16 , 2.13 , 41 600 ,39,19
SP-15 Gen DA LMP Peak,03/22/13,03/25/13,03/25/13, 57.00 , 54.00 , 55.99 , 8.83 , 17 200 ,38,19
SP-15 Gen DA LMP Peak,03/25/13,03/26/13,03/26/13, 55.50 , 51.75 , 53.00 , (2.99), 27 600 ,51,18
SP-15 Gen DA LMP Peak,03/26/13,03/27/13,03/28/13, 53.50 , 52.25 , 52.87 , (0.13), 72 800 ,64,19
SP-15 Gen DA LMP Peak,03/27/13,03/29/13,03/30/13, 50.25 , 48.00 , 49.90 , (2.97), 20 000 ,19,16
SP-15 Gen DA LMP Peak,03/28/13,04/01/13,04/01/13, 53.00 , 50.00 , 50.97 , 1.07 , 18 000 ,29,17
SP-15 Gen DA LMP Peak,04/01/13,04/02/13,04/02/13, 52.75 , 52.00 , 52.27 , 1.30 , 27 200 ,46,19
SP-15 Gen DA LMP Peak,04/02/13,04/03/13,04/03/13, 59.00 , 55.50 , 57.89 , 5.62 , 17 200 ,42,16
SP-15 Gen DA LMP Peak,04/03/13,04/04/13,04/04/13, 58.00 , 55.25 , 56.38 , (1.51), 13 200 ,22,14
SP-15 Gen DA LMP Peak,04/04/13,04/05/13,04/06/13, 48.00 , 47.00 , 47.41 , (8.97), 16 000 ,19,10
SP-15 Gen DA LMP Peak,04/05/13,04/08/13,04/08/13, 48.00 , 47.00 , 47.85 , 0.44 , 21 200 ,45,18
SP-15 Gen DA LMP Peak,04/08/13,04/09/13,04/09/13, 53.50 , 52.50 , 52.78 , 4.93 , 26 800 ,62,18
SP-15 Gen DA LMP Peak,04/09/13,04/10/13,04/10/13, 60.00 , 57.00 , 59.42 , 6.64 , 26 400 ,53,19
SP-15 Gen DA LMP Peak,04/10/13,04/11/13,04/11/13, 60.25 , 57.50 , 59.26 , (0.16), 16 800 ,29,17
SP-15 Gen DA LMP Peak,04/11/13,04/12/13,04/13/13, 55.00 , 54.00 , 54.67 , (4.59), 2 400 ,3,5
SP-15 Gen DA LMP Peak,04/12/13,04/15/13,04/15/13, 54.00 , 52.50 , 53.00 , (1.67), 4 400 ,5,6
SP-15 Gen DA LMP Peak,04/15/13,04/16/13,04/16/13, 53.00 , 51.50 , 52.16 , (0.84), 13 600 ,31,15
SP-15 Gen DA LMP Peak,04/16/13,04/17/13,04/17/13, 58.50 , 55.00 , 57.01 , 4.85 , 19 200 ,44,19
SP-15 Gen DA LMP Peak,04/17/13,04/18/13,04/18/13, 64.50 , 63.50 , 63.86 , 6.85 , 12 000 ,22,13
SP-15 Gen DA LMP Peak,04/18/13,04/19/13,04/20/13, 57.50 , 55.00 , 56.31 , (7.55), 21 600 ,23,16
SP-15 Gen DA LMP Peak,04/19/13,04/22/13,04/22/13, 67.00 , 64.75 , 65.51 , 9.20 , 10 000 ,21,11
SP-15 Gen DA LMP Peak,04/22/13,04/23/13,04/23/13, 62.50 , 59.50 , 60.75 , (4.76), 20 800 ,36,11
SP-15 Gen DA LMP Peak,04/23/13,04/24/13,04/24/13, 62.00 , 60.50 , 61.53 , 0.78 , 26 800 ,45,15
SP-15 Gen DA LMP Peak,04/24/13,04/25/13,04/25/13, 56.50 , 54.75 , 55.21 , (6.32), 14 000 ,25,16
SP-15 Gen DA LMP Peak,04/25/13,04/26/13,04/27/13, 59.00 , 57.00 , 58.60 , 3.39 , 26 400 ,20,12
SP-15 Gen DA LMP Peak,04/26/13,04/29/13,04/29/13, 63.50 , 62.00 , 63.05 , 4.45 , 11 600 ,18,11
SP-15 Gen DA LMP Peak,04/29/13,04/30/13,04/30/13, 61.50 , 56.75 , 58.66 , (4.39), 16 000 ,37,15
SP-15 Gen DA LMP Peak,04/30/13,05/01/13,05/01/13, 60.50 , 57.00 , 59.12 , 0.46 , 27 200 ,59,23
SP-15 Gen DA LMP Peak,05/01/13,05/02/13,05/02/13, 64.00 , 61.00 , 62.49 , 3.37 , 21 600 ,50,22
SP-15 Gen DA LMP Peak,05/02/13,05/03/13,05/04/13, 59.00 , 57.75 , 58.32 , (4.17), 28 000 ,32,18
SP-15 Gen DA LMP Peak,05/03/13,05/06/13,05/06/13, 55.50 , 53.00 , 53.54 , (4.78), 7 600 ,16,9
SP-15 Gen DA LMP Peak,05/06/13,05/07/13,05/07/13, 48.00 , 46.50 , 47.67 , (5.87), 17 200 ,34,19
SP-15 Gen DA LMP Peak,05/07/13,05/08/13,05/08/13, 49.00 , 46.50 , 47.65 , (0.02), 21 600 ,54,18
SP-15 Gen DA LMP Peak,05/08/13,05/09/13,05/09/13, 45.00 , 44.50 , 44.77 , (2.88), 9 600 ,24,14
SP-15 Gen DA LMP Peak,05/09/13,05/10/13,05/11/13, 49.00 , 45.00 , 48.70 , 3.93 , 33 600 ,29,10
SP-15 Gen DA LMP Peak,05/10/13,05/13/13,05/13/13, 61.00 , 59.50 , 60.18 , 11.48 , 15 600 ,30,17
SP-15 Gen DA LMP Peak,05/13/13,05/14/13,05/14/13, 60.00 , 58.75 , 59.27 , (0.91), 20 800 ,43,17
SP-15 Gen DA LMP Peak,05/14/13,05/15/13,05/15/13, 53.50 , 51.00 , 52.57 , (6.70), 30 000 ,61,21
SP-15 Gen DA LMP Peak,05/15/13,05/16/13,05/16/13, 47.50 , 46.20 , 46.95 , (5.62), 27 200 ,60,20
SP-15 Gen DA LMP Peak,05/16/13,05/17/13,05/18/13, 47.00 , 45.50 , 46.40 , (0.55), 13 600 ,15,12
SP-15 Gen DA LMP Peak,05/17/13,05/20/13,05/20/13, 60.00 , 57.00 , 59.06 , 12.66 , 13 600 ,30,12
SP-15 Gen DA LMP Peak,05/20/13,05/21/13,05/21/13, 57.00 , 54.00 , 54.89 , (4.17), 14 400 ,32,14
SP-15 Gen DA LMP Peak,05/21/13,05/22/13,05/22/13, 46.50 , 45.50 , 45.99 , (8.90), 15 200 ,35,22
SP-15 Gen DA LMP Peak,05/22/13,05/23/13,05/24/13, 47.00 , 46.00 , 46.56 , 0.57 , 7 200 ,9,9
SP-15 Gen DA LMP Peak,05/23/13,05/25/13,05/25/13, 44.00 , 44.00 , 44.00 , (2.56), 2 000 ,4,6
SP-15 Gen DA LMP Peak,05/24/13,05/28/13,05/28/13, 46.75 , 46.00 , 46.43 , 2.43 , 7 200 ,17,10
SP-15 Gen DA LMP Peak,05/28/13,05/29/13,05/29/13, 51.00 , 49.00 , 50.13 , 3.70 , 27 600 ,45,19
SP-15 Gen DA LMP Peak,05/29/13,05/30/13,05/31/13, 55.00 , 52.50 , 54.02 , 3.89 , 24 800 ,21,16
SP-15 Gen DA LMP Peak,05/30/13,06/01/13,06/01/13, 55.50 , 54.50 , 55.21 , 1.19 , 19 200 ,29,15
SP-15 Gen DA LMP Peak,05/31/13,06/03/13,06/03/13, 58.25 , 56.00 , 56.98 , 1.77 , 10 000 ,23,14
SP-15 Gen DA LMP Peak,06/03/13,06/04/13,06/04/13, 50.00 , 49.00 , 49.71 , (7.27), 11 200 ,19,12
SP-15 Gen DA LMP Peak,06/04/13,06/05/13,06/05/13, 51.00 , 49.25 , 50.08 , 0.37 , 11 200 ,28,13
SP-15 Gen DA LMP Peak,06/05/13,06/06/13,06/06/13, 53.25 , 52.00 , 52.44 , 2.36 , 16 000 ,28,15
SP-15 Gen DA LMP Peak,06/06/13,06/07/13,06/08/13, 53.50 , 52.50 , 53.08 , 0.64 , 19 200 ,23,13
SP-15 Gen DA LMP Peak,06/07/13,06/10/13,06/10/13, 48.50 , 48.00 , 48.21 , (4.87), 11 600 ,26,14
SP-15 Gen DA LMP Peak,06/10/13,06/11/13,06/11/13, 46.00 , 45.50 , 45.68 , (2.53), 8 800 ,9,7
SP-15 Gen DA LMP Peak,06/11/13,06/12/13,06/12/13, 44.00 , 43.00 , 43.39 , (2.29), 11 200 ,27,15
SP-15 Gen DA LMP Peak,06/12/13,06/13/13,06/13/13, 42.75 , 41.00 , 41.37 , (2.02), 13 600 ,31,16
SP-15 Gen DA LMP Peak,06/13/13,06/14/13,06/15/13, 43.50 , 42.50 , 43.21 , 1.84 , 32 000 ,29,12
SP-15 Gen DA LMP Peak,06/14/13,06/17/13,06/17/13, 45.00 , 42.75 , 43.53 , 0.32 , 8 800 ,19,14
SP-15 Gen DA LMP Peak,06/17/13,06/18/13,06/18/13, 42.00 , 41.00 , 41.35 , (2.18), 23 600 ,51,15
SP-15 Gen DA LMP Peak,06/18/13,06/19/13,06/19/13, 43.00 , 42.00 , 42.58 , 1.23 , 12 000 ,26,17
SP-15 Gen DA LMP Peak,06/19/13,06/20/13,06/20/13, 44.00 , 42.75 , 43.69 , 1.11 , 13 600 ,25,13
SP-15 Gen DA LMP Peak,06/20/13,06/21/13,06/22/13, 43.00 , 42.25 , 42.45 , (1.24), 15 200 ,13,10
SP-15 Gen DA LMP Peak,06/21/13,06/24/13,06/24/13, 42.75 , 41.00 , 41.31 , (1.14), 8 000 ,11,9
SP-15 Gen DA LMP Peak,06/24/13,06/25/13,06/25/13, 44.00 , 42.25 , 43.08 , 1.77 , 9 200 ,22,10
SP-15 Gen DA LMP Peak,06/25/13,06/26/13,06/26/13, 49.00 , 46.00 , 47.35 , 4.27 , 14 400 ,34,16
SP-15 Gen DA LMP Peak,06/26/13,06/27/13,06/28/13, 57.25 , 55.75 , 56.56 , 9.21 , 44 800 ,43,19
SP-15 Gen DA LMP Peak,06/27/13,06/29/13,06/29/13, 57.50 , 56.75 , 57.07 , 0.51 , 6 000 ,15,8
SP-15 Gen DA LMP Peak,06/28/13,07/01/13,07/01/13, 80.00 , 71.50 , 76.03 , 18.96 , 25 600 ,59,24
SP-15 Gen DA LMP Peak,07/01/13,07/02/13,07/02/13, 120.00 , 92.00 , 105.00 , 28.97 , 40 400 ,91,29
SP-15 Gen DA LMP Peak,07/02/13,07/03/13,07/03/13, 71.00 , 63.00 , 64.87 , (40.13), 32 800 ,65,21
SP-15 Gen DA LMP Peak,07/03/13,07/05/13,07/05/13, 47.50 , 47.00 , 47.37 , (17.50), 15 200 ,29,11
SP-15 Gen DA LMP Peak,07/05/13,07/06/13,07/08/13, 45.00 , 44.45 , 44.71 , (2.66), 8 000 ,10,5
SP-15 Gen DA LMP Peak,07/08/13,07/09/13,07/09/13, 54.00 , 53.25 , 53.79 , 9.08 , 9 600 ,20,11
SP-15 Gen DA LMP Peak,07/09/13,07/10/13,07/10/13, 50.25 , 49.50 , 49.88 , (3.91), 11 200 ,26,17
SP-15 Gen DA LMP Peak,07/10/13,07/11/13,07/11/13, 46.80 , 45.00 , 46.45 , (3.43), 8 800 ,19,11
SP-15 Gen DA LMP Peak,07/11/13,07/12/13,07/13/13, 48.50 , 47.50 , 48.30 , 1.85 , 12 800 ,11,11
SP-15 Gen DA LMP Peak,07/12/13,07/15/13,07/15/13, 53.00 , 51.00 , 52.29 , 3.99 , 30 000 ,67,16
SP-15 Gen DA LMP Peak,07/15/13,07/16/13,07/16/13, 52.00 , 50.00 , 50.70 , (1.59), 25 600 ,62,20
SP-15 Gen DA LMP Peak,07/16/13,07/17/13,07/17/13, 50.00 , 45.00 , 46.68 , (4.02), 29 600 ,65,21
SP-15 Gen DA LMP Peak,07/17/13,07/18/13,07/18/13, 52.00 , 50.50 , 50.89 , 4.21 , 18 800 ,43,21
SP-15 Gen DA LMP Peak,07/18/13,07/19/13,07/20/13, 50.75 , 50.00 , 50.35 , (0.54), 24 800 ,27,13
SP-15 Gen DA LMP Peak,07/19/13,07/22/13,07/22/13, 50.50 , 50.00 , 50.27 , (0.08), 16 800 ,35,16
SP-15 Gen DA LMP Peak,07/22/13,07/23/13,07/23/13, 48.75 , 48.00 , 48.28 , (1.99), 11 600 ,29,17
SP-15 Gen DA LMP Peak,07/23/13,07/24/13,07/24/13, 46.50 , 46.50 , 46.50 , (1.78), 12 400 ,31,17
SP-15 Gen DA LMP Peak,07/24/13,07/25/13,07/25/13, 47.10 , 46.75 , 46.90 , 0.40 , 4 000 ,10,11
SP-15 Gen DA LMP Peak,07/25/13,07/26/13,07/27/13, 47.00 , 46.75 , 46.95 , 0.05 , 12 800 ,16,13
SP-15 Gen DA LMP Peak,07/26/13,07/29/13,07/29/13, 45.75 , 45.50 , 45.59 , (1.36), 1 600 ,4,5
SP-15 Gen DA LMP Peak,07/29/13,07/30/13,07/30/13, 45.25 , 44.50 , 44.93 , (0.66), 9 600 ,18,14
SP-15 Gen DA LMP Peak,07/30/13,07/31/13,07/31/13, 46.25 , 45.75 , 46.10 , 1.17 , 10 000 ,25,14
SP-15 Gen DA LMP Peak,07/31/13,08/01/13,08/01/13, 44.60 , 43.75 , 44.11 , (1.99), 14 400 ,32,19
SP-15 Gen DA LMP Peak,08/01/13,08/02/13,08/03/13, 42.25 , 41.50 , 42.06 , (2.05), 18 400 ,22,15
SP-15 Gen DA LMP Peak,08/02/13,08/05/13,08/05/13, 44.00 , 43.50 , 43.73 , 1.67 , 12 000 ,26,12
SP-15 Gen DA LMP Peak,08/05/13,08/06/13,08/06/13, 43.00 , 42.50 , 42.77 , (0.96), 4 000 ,8,9
SP-15 Gen DA LMP Peak,08/06/13,08/07/13,08/07/13, 43.00 , 42.00 , 42.27 , (0.50), 14 400 ,33,18
SP-15 Gen DA LMP Peak,08/07/13,08/08/13,08/08/13, 40.00 , 39.75 , 39.90 , (2.37), 8 000 ,19,13
SP-15 Gen DA LMP Peak,08/08/13,08/09/13,08/10/13, 39.00 , 38.25 , 38.71 , (1.19), 27 200 ,29,14
SP-15 Gen DA LMP Peak,08/09/13,08/12/13,08/12/13, 44.75 , 44.00 , 44.37 , 5.66 , 16 800 ,33,14
SP-15 Gen DA LMP Peak,08/12/13,08/13/13,08/13/13, 44.00 , 43.50 , 43.85 , (0.52), 9 600 ,23,13
SP-15 Gen DA LMP Peak,08/13/13,08/14/13,08/14/13, 45.35 , 44.75 , 45.06 , 1.21 , 20 800 ,47,21
SP-15 Gen DA LMP Peak,08/14/13,08/15/13,08/15/13, 47.00 , 46.50 , 46.90 , 1.84 , 9 600 ,24,14
SP-15 Gen DA LMP Peak,08/15/13,08/16/13,08/17/13, 43.50 , 43.00 , 43.05 , (3.85), 54 400 ,49,14
SP-15 Gen DA LMP Peak,08/16/13,08/19/13,08/19/13, 45.50 , 44.75 , 45.13 , 2.08 , 15 200 ,38,18
SP-15 Gen DA LMP Peak,08/19/13,08/20/13,08/20/13, 47.00 , 46.00 , 46.76 , 1.63 , 28 400 ,50,21
SP-15 Gen DA LMP Peak,08/20/13,08/21/13,08/21/13, 49.75 , 49.00 , 49.58 , 2.82 , 14 000 ,35,16
SP-15 Gen DA LMP Peak,08/21/13,08/22/13,08/22/13, 49.75 , 49.25 , 49.46 , (0.12), 28 400 ,53,17
SP-15 Gen DA LMP Peak,08/22/13,08/23/13,08/24/13, 46.50 , 46.00 , 46.14 , (3.32), 53 600 ,35,16
SP-15 Gen DA LMP Peak,08/23/13,08/26/13,08/26/13, 47.00 , 46.50 , 46.81 , 0.67 , 16 000 ,31,18
SP-15 Gen DA LMP Peak,08/26/13,08/27/13,08/27/13, 51.50 , 50.00 , 50.80 , 3.99 , 13 200 ,32,21
SP-15 Gen DA LMP Peak,08/27/13,08/28/13,08/28/13, 53.75 , 53.00 , 53.16 , 2.36 , 32 400 ,75,25
SP-15 Gen DA LMP Peak,08/28/13,08/29/13,08/29/13, 56.00 , 54.25 , 54.47 , 1.31 , 18 000 ,43,20
