Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh,Low Price $/MWh,Wtd Avg Price $/MWh,Change, Daily Volume MWh ,Number of Trades,Number of Companies
PJM Wh Real Time Peak,04/08/05,04/11/05,04/11/05, 56.75 , 55.50 , 56.28 , 2.79 ,24 000,29,15
PJM Wh Real Time Peak,04/11/05,04/12/05,04/12/05, 59.25 , 57.50 , 58.60 , 2.32 ,44 000,53,23
PJM Wh Real Time Peak,04/12/05,04/13/05,04/13/05, 59.50 , 57.00 , 58.43 , (0.17),28 000,32,18
PJM Wh Real Time Peak,04/13/05,04/14/05,04/14/05, 57.25 , 56.00 , 56.54 , (1.89),28 800,33,17
PJM Wh Real Time Peak,04/14/05,04/15/05,04/15/05, 51.00 , 50.00 , 50.41 , (6.13),19 200,24,18
PJM Wh Real Time Peak,04/15/05,04/18/05,04/18/05, 59.00 , 58.00 , 58.34 , 7.93 ,14 400,17,13
PJM Wh Real Time Peak,04/18/05,04/19/05,04/19/05, 64.00 , 62.00 , 62.79 , 4.45 ,41 600,48,20
PJM Wh Real Time Peak,04/19/05,04/20/05,04/20/05, 65.00 , 63.50 , 64.41 , 1.62 ,60 000,75,25
PJM Wh Real Time Peak,04/20/05,04/21/05,04/21/05, 55.25 , 54.25 , 54.73 , (9.68),21 600,26,14
PJM Wh Real Time Peak,04/21/05,04/22/05,04/22/05, 48.75 , 47.00 , 47.59 , (7.14),25 600,32,16
PJM Wh Real Time Peak,04/22/05,04/25/05,04/25/05, 62.50 , 58.00 , 61.22 , 13.63 ,45 600,38,19
PJM Wh Real Time Peak,04/25/05,04/26/05,04/26/05, 55.50 , 54.00 , 54.72 , (6.50),24 000,30,17
PJM Wh Real Time Peak,04/26/05,04/27/05,04/27/05, 54.00 , 52.00 , 52.44 , (2.28),14 400,17,14
PJM Wh Real Time Peak,04/27/05,04/28/05,04/28/05, 56.50 , 54.00 , 55.73 , 3.29 ,50 400,54,23
PJM Wh Real Time Peak,04/28/05,04/29/05,04/29/05, 54.75 , 52.50 , 53.77 , (1.96),30 400,34,14
PJM Wh Real Time Peak,04/29/05,05/02/05,05/02/05, 57.15 , 55.50 , 56.87 , 3.10 ,12 800,14,13
PJM Wh Real Time Peak,05/02/05,05/03/05,05/03/05, 56.00 , 55.25 , 55.56 , (1.31),28 800,28,18
PJM Wh Real Time Peak,05/03/05,05/04/05,05/04/05, 56.25 , 54.00 , 55.35 , (0.21),22 400,23,13
PJM Wh Real Time Peak,05/04/05,05/05/05,05/05/05, 53.00 , 52.00 , 52.30 , (3.05),43 200,37,19
PJM Wh Real Time Peak,05/05/05,05/06/05,05/06/05, 49.00 , 48.75 , 48.95 , (3.35),18 400,23,22
PJM Wh Real Time Peak,05/06/05,05/09/05,05/09/05, 56.85 , 56.40 , 56.61 , 7.66 ,17 600,22,12
PJM Wh Real Time Peak,05/09/05,05/10/05,05/10/05, 59.00 , 56.25 , 57.54 , 0.93 ,24 800,31,20
PJM Wh Real Time Peak,05/10/05,05/11/05,05/11/05, 63.50 , 61.40 , 62.86 , 5.32 ,33 600,34,18
PJM Wh Real Time Peak,05/11/05,05/12/05,05/12/05, 60.00 , 56.75 , 57.89 , (4.97),22 400,26,16
PJM Wh Real Time Peak,05/12/05,05/13/05,05/13/05, 58.25 , 56.50 , 57.64 , (0.25),36 000,41,22
PJM Wh Real Time Peak,05/13/05,05/16/05,05/16/05, 56.75 , 55.00 , 55.98 , (1.66),12 800,15,15
PJM Wh Real Time Peak,05/16/05,05/17/05,05/17/05, 56.75 , 54.50 , 55.81 , (0.17),42 400,47,20
PJM Wh Real Time Peak,05/17/05,05/18/05,05/18/05, 50.60 , 50.00 , 50.30 , (5.51),46 400,44,21
PJM Wh Real Time Peak,05/18/05,05/19/05,05/19/05, 54.50 , 53.00 , 53.96 , 3.66 ,20 000,23,20
PJM Wh Real Time Peak,05/19/05,05/20/05,05/20/05, 54.00 , 52.00 , 53.13 , (0.83),30 400,30,17
PJM Wh Real Time Peak,05/20/05,05/23/05,05/23/05, 57.00 , 54.00 , 56.03 , 2.90 ,35 200,40,20
PJM Wh Real Time Peak,05/23/05,05/24/05,05/24/05, 57.00 , 55.00 , 56.25 , 0.22 ,28 000,34,18
PJM Wh Real Time Peak,05/24/05,05/25/05,05/25/05, 56.50 , 54.00 , 55.90 , (0.35),28 800,28,19
PJM Wh Real Time Peak,05/25/05,05/26/05,05/26/05, 53.00 , 51.75 , 52.53 , (3.37),39 200,35,24
PJM Wh Real Time Peak,05/26/05,05/27/05,05/27/05, 50.75 , 49.00 , 49.76 , (2.77),63 200,54,21
PJM Wh Real Time Peak,05/27/05,05/31/05,05/31/05, 52.25 , 51.00 , 51.70 , 1.94 ,18 400,16,11
PJM Wh Real Time Peak,05/31/05,06/01/05,06/01/05, 52.25 , 50.00 , 51.29 , (0.41),40 800,49,20
PJM Wh Real Time Peak,06/01/05,06/02/05,06/02/05, 50.00 , 48.25 , 49.37 , (1.92),36 800,44,21
PJM Wh Real Time Peak,06/02/05,06/03/05,06/03/05, 51.25 , 49.50 , 50.51 , 1.14 ,29 600,35,24
PJM Wh Real Time Peak,06/03/05,06/06/05,06/06/05, 67.25 , 65.50 , 66.27 , 15.76 ,68 000,62,22
PJM Wh Real Time Peak,06/06/05,06/07/05,06/07/05, 83.00 , 76.00 , 79.42 , 13.15 ,87 200,81,23
PJM Wh Real Time Peak,06/07/05,06/08/05,06/08/05, 83.00 , 77.00 , 79.78 , 0.36 ,84 000,72,20
PJM Wh Real Time Peak,06/08/05,06/09/05,06/09/05, 86.75 , 77.00 , 83.67 , 3.89 ,34 400,39,18
PJM Wh Real Time Peak,06/09/05,06/10/05,06/10/05, 82.00 , 79.00 , 80.47 , (3.20),27 200,32,19
PJM Wh Real Time Peak,06/10/05,06/13/05,06/13/05, 93.00 , 91.00 , 92.14 , 11.67 ,23 200,29,15
PJM Wh Real Time Peak,06/13/05,06/14/05,06/14/05, 104.50 , 101.00 , 102.92 , 10.78 ,51 200,60,25
PJM Wh Real Time Peak,06/14/05,06/15/05,06/15/05, 85.00 , 81.00 , 82.56 , (20.36),48 000,57,24
PJM Wh Real Time Peak,06/15/05,06/16/05,06/16/05, 65.00 , 62.00 , 64.17 , (18.39),47 200,51,22
PJM Wh Real Time Peak,06/16/05,06/17/05,06/17/05, 54.50 , 50.00 , 52.36 , (11.81),56 000,64,25
PJM Wh Real Time Peak,06/17/05,06/20/05,06/20/05, 64.50 , 62.00 , 63.49 , 11.13 ,32 800,40,22
PJM Wh Real Time Peak,06/20/05,06/21/05,06/21/05, 69.00 , 63.50 , 65.10 , 1.61 ,80 800,83,24
PJM Wh Real Time Peak,06/21/05,06/22/05,06/22/05, 63.00 , 57.25 , 58.54 , (6.56),51 200,63,26
PJM Wh Real Time Peak,06/22/05,06/23/05,06/23/05, 58.50 , 55.00 , 56.85 , (1.69),46 400,50,24
PJM Wh Real Time Peak,06/23/05,06/24/05,06/24/05, 79.00 , 75.00 , 77.42 , 20.57 ,37 600,46,18
PJM Wh Real Time Peak,06/24/05,06/27/05,06/27/05, 91.00 , 87.00 , 89.52 ,,17 600,22,19
PJM Wh Real Time Peak,06/27/05,06/28/05,06/28/05, 78.00 , 75.00 , 76.33 , (13.19),51 200,55,23
PJM Wh Real Time Peak,06/28/05,06/29/05,06/29/05, 77.75 , 72.00 , 75.06 , (1.27),93 600,98,28
PJM Wh Real Time Peak,06/29/05,06/30/05,06/30/05, 83.50 , 75.00 , 78.27 , 3.21 ,34 400,41,21
PJM Wh Real Time Peak,06/30/05,07/01/05,07/01/05, 74.50 , 71.50 , 72.64 , (5.63),96 800,92,27
PJM Wh Real Time Peak,07/01/05,07/05/05,07/05/05, 74.00 , 73.25 , 73.82 , 1.18 ,22 400,22,23
PJM Wh Real Time Peak,07/05/05,07/06/05,07/06/05, 67.00 , 65.00 , 66.20 , (7.62),68 000,62,24
PJM Wh Real Time Peak,07/06/05,07/07/05,07/07/05, 60.25 , 57.50 , 58.92 , (7.28),113 600,123,28
PJM Wh Real Time Peak,07/07/05,07/08/05,07/08/05, 53.00 , 51.50 , 52.21 , (6.71),85 600,75,27
PJM Wh Real Time Peak,07/08/05,07/11/05,07/11/05, 82.00 , 79.50 , 80.82 , 28.61 ,37 600,44,26
PJM Wh Real Time Peak,07/11/05,07/12/05,07/12/05, 87.25 , 81.00 , 84.87 , 4.05 ,56 000,69,34
PJM Wh Real Time Peak,07/12/05,07/13/05,07/13/05, 77.75 , 74.00 , 75.95 , (8.92),44 000,53,28
PJM Wh Real Time Peak,07/13/05,07/14/05,07/14/05, 79.00 , 73.00 , 76.48 , 0.53 ,61 600,64,30
PJM Wh Real Time Peak,07/14/05,07/15/05,07/15/05, 83.00 , 80.00 , 82.01 , 5.53 ,56 800,45,25
PJM Wh Real Time Peak,07/15/05,07/18/05,07/18/05, 104.00 , 98.00 , 102.33 , 20.32 ,74 400,68,29
PJM Wh Real Time Peak,07/18/05,07/19/05,07/19/05, 121.00 , 107.50 , 113.52 , 11.19 ,132 000,127,29
PJM Wh Real Time Peak,07/19/05,07/20/05,07/20/05, 115.00 , 106.00 , 109.12 , (4.40),84 000,78,30
PJM Wh Real Time Peak,07/20/05,07/21/05,07/21/05, 109.50 , 101.50 , 104.66 , (4.46),46 400,49,26
PJM Wh Real Time Peak,07/21/05,07/22/05,07/22/05, 106.50 , 103.00 , 104.69 , 0.03 ,61 600,65,22
PJM Wh Real Time Peak,07/22/05,07/25/05,07/25/05, 120.00 , 114.75 , 117.12 , 12.43 ,72 800,74,30
PJM Wh Real Time Peak,07/25/05,07/26/05,07/26/05, 128.50 , 120.00 , 124.97 , 7.85 ,109 600,109,33
PJM Wh Real Time Peak,07/26/05,07/27/05,07/27/05, 118.50 , 114.00 , 116.39 , (8.58),75 200,84,28
PJM Wh Real Time Peak,07/27/05,07/28/05,07/28/05, 71.50 , 69.50 , 70.16 , (46.23),67 200,77,29
PJM Wh Real Time Peak,07/28/05,07/29/05,07/29/05, 62.00 , 58.25 , 59.26 , (10.90),167 200,152,35
PJM Wh Real Time Peak,07/29/05,08/01/05,08/01/05, 83.00 , 79.00 , 79.89 , 20.63 ,46 400,38,23
PJM Wh Real Time Peak,08/01/05,08/02/05,08/02/05, 104.25 , 93.00 , 100.71 , 20.82 ,51 200,63,29
PJM Wh Real Time Peak,08/02/05,08/03/05,08/03/05, 121.00 , 113.50 , 116.96 , 16.25 ,79 200,83,33
PJM Wh Real Time Peak,08/03/05,08/04/05,08/04/05, 168.00 , 147.00 , 153.68 , 36.72 ,68 800,73,35
PJM Wh Real Time Peak,08/04/05,08/05/05,08/05/05, 136.00 , 130.00 , 133.56 , (20.12),24 800,31,21
PJM Wh Real Time Peak,08/05/05,08/08/05,08/08/05, 112.00 , 105.50 , 110.69 , (22.87),37 600,39,21
PJM Wh Real Time Peak,08/08/05,08/09/05,08/09/05, 107.00 , 96.00 , 103.33 , (7.36),58 400,68,31
PJM Wh Real Time Peak,08/09/05,08/10/05,08/10/05, 96.00 , 87.00 , 89.17 , (14.16),102 400,88,38
PJM Wh Real Time Peak,08/10/05,08/11/05,08/11/05, 117.00 , 114.00 , 115.69 , 26.52 ,72 000,63,33
PJM Wh Real Time Peak,08/11/05,08/12/05,08/12/05, 124.50 , 113.00 , 120.65 , 4.96 ,73 600,80,34
PJM Wh Real Time Peak,08/12/05,08/15/05,08/15/05, 128.00 , 124.25 , 126.24 , 5.59 ,46 400,47,25
PJM Wh Real Time Peak,08/15/05,08/16/05,08/16/05, 92.00 , 83.50 , 86.13 , (40.11),70 400,70,34
PJM Wh Real Time Peak,08/16/05,08/17/05,08/17/05, 95.00 , 89.00 , 92.87 , 6.74 ,69 600,81,36
PJM Wh Real Time Peak,08/17/05,08/18/05,08/18/05, 96.00 , 90.00 , 93.12 , 0.25 ,91 200,108,32
PJM Wh Real Time Peak,08/18/05,08/19/05,08/19/05, 91.75 , 89.25 , 90.38 , (2.74),68 000,74,33
PJM Wh Real Time Peak,08/19/05,08/22/05,08/22/05, 82.50 , 81.50 , 82.04 , (8.34),31 200,37,21
PJM Wh Real Time Peak,08/22/05,08/23/05,08/23/05, 77.00 , 74.50 , 75.89 , (6.15),78 400,74,28
PJM Wh Real Time Peak,08/23/05,08/24/05,08/24/05, 82.50 , 78.25 , 80.79 , 4.90 ,94 400,85,28
PJM Wh Real Time Peak,08/24/05,08/25/05,08/25/05, 87.25 , 81.00 , 83.13 , 2.34 ,43 200,49,27
PJM Wh Real Time Peak,08/25/05,08/26/05,08/26/05, 80.25 , 78.50 , 79.37 , (3.76),54 400,51,25
PJM Wh Real Time Peak,08/26/05,08/29/05,08/29/05, 90.25 , 86.50 , 89.02 , 9.65 ,52 800,57,30
PJM Wh Real Time Peak,08/29/05,08/30/05,08/30/05, 116.50 , 112.00 , 114.60 , 25.58 ,70 400,79,28
PJM Wh Real Time Peak,08/30/05,08/31/05,08/31/05, 140.00 , 130.00 , 137.20 , 22.60 ,102 400,110,34
PJM Wh Real Time Peak,08/31/05,09/01/05,09/01/05, 149.50 , 140.00 , 145.70 , 8.50 ,56 800,70,28
PJM Wh Real Time Peak,09/01/05,09/02/05,09/02/05, 105.50 , 98.00 , 104.30 , (41.40),55 200,67,32
PJM Wh Real Time Peak,09/02/05,09/06/05,09/06/05, 93.50 , 89.50 , 90.46 , (13.84),43 200,40,24
PJM Wh Real Time Peak,09/06/05,09/07/05,09/07/05, 98.00 , 90.25 , 94.65 , 4.19 ,54 400,50,26
PJM Wh Real Time Peak,09/07/05,09/08/05,09/08/05, 89.00 , 85.50 , 86.75 , (7.90),64 800,61,28
PJM Wh Real Time Peak,09/08/05,09/09/05,09/09/05, 86.25 , 84.25 , 85.18 , (1.57),36 000,31,19
PJM Wh Real Time Peak,09/09/05,09/12/05,09/12/05, 109.00 , 104.75 , 105.57 , 20.39 ,50 400,51,20
PJM Wh Real Time Peak,09/12/05,09/13/05,09/13/05, 110.50 , 108.00 , 109.36 , 3.79 ,76 800,75,32
PJM Wh Real Time Peak,09/13/05,09/14/05,09/14/05, 96.25 , 92.25 , 94.88 , (14.48),82 400,80,28
PJM Wh Real Time Peak,09/14/05,09/15/05,09/15/05, 103.00 , 95.00 , 100.17 , 5.29 ,73 600,66,23
PJM Wh Real Time Peak,09/15/05,09/16/05,09/16/05, 100.00 , 91.00 , 93.72 , (6.45),77 600,66,23
PJM Wh Real Time Peak,09/16/05,09/19/05,09/19/05, 111.00 , 98.00 , 106.30 , 12.58 ,24 000,29,20
PJM Wh Real Time Peak,09/19/05,09/20/05,09/20/05, 121.00 , 119.00 , 119.55 , 13.25 ,60 000,70,23
PJM Wh Real Time Peak,09/20/05,09/21/05,09/21/05, 117.00 , 112.50 , 115.57 , (3.98),80 000,94,28
PJM Wh Real Time Peak,09/21/05,09/22/05,09/22/05, 129.00 , 116.00 , 121.97 , 6.40 ,53 600,62,23
PJM Wh Real Time Peak,09/22/05,09/23/05,09/23/05, 140.00 , 133.00 , 137.20 , 15.23 ,55 200,63,22
PJM Wh Real Time Peak,09/23/05,09/26/05,09/26/05, 130.50 , 121.00 , 126.22 , (10.98),55 200,62,16
PJM Wh Real Time Peak,09/26/05,09/27/05,09/27/05, 111.00 , 105.00 , 108.86 , (17.36),46 400,52,14
PJM Wh Real Time Peak,09/27/05,09/28/05,09/28/05, 95.00 , 89.50 , 93.12 , (15.74),36 800,45,24
PJM Wh Real Time Peak,09/28/05,09/29/05,09/29/05, 84.50 , 80.00 , 81.33 , (11.79),46 400,36,22
PJM Wh Real Time Peak,09/29/05,09/30/05,09/30/05, 89.00 , 78.00 , 82.44 , 1.11 ,57 600,66,28
PJM Wh Real Time Peak,09/30/05,10/03/05,10/03/05, 116.00 , 113.00 , 114.32 , 31.88 ,28 000,18,15
PJM Wh Real Time Peak,10/03/05,10/04/05,10/04/05, 134.00 , 120.00 , 126.58 , 12.26 ,87 200,73,24
PJM Wh Real Time Peak,10/04/05,10/05/05,10/05/05, 120.00 , 111.00 , 113.80 , (12.78),61 600,54,22
PJM Wh Real Time Peak,10/05/05,10/06/05,10/06/05, 110.00 , 101.00 , 105.45 , (8.35),52 000,46,20
PJM Wh Real Time Peak,10/06/05,10/07/05,10/07/05, 96.00 , 89.75 , 93.87 , (11.58),48 800,43,22
PJM Wh Real Time Peak,10/07/05,10/10/05,10/10/05, 93.00 , 89.50 , 90.61 , (3.26),20 800,19,17
PJM Wh Real Time Peak,10/10/05,10/11/05,10/11/05, 95.00 , 83.75 , 88.41 , (2.20),77 600,74,24
PJM Wh Real Time Peak,10/11/05,10/12/05,10/12/05, 96.00 , 92.00 , 93.29 , 4.88 ,51 200,36,21
PJM Wh Real Time Peak,10/12/05,10/13/05,10/13/05, 98.00 , 94.50 , 96.61 , 3.32 ,52 800,48,26
PJM Wh Real Time Peak,10/13/05,10/14/05,10/14/05, 86.75 , 84.00 , 85.08 , (11.53),43 200,38,25
PJM Wh Real Time Peak,10/14/05,10/17/05,10/17/05, 94.75 , 90.50 , 93.12 , 8.04 ,46 400,41,19
PJM Wh Real Time Peak,10/17/05,10/18/05,10/18/05, 94.00 , 89.50 , 90.87 , (2.25),41 600,33,19
PJM Wh Real Time Peak,10/18/05,10/19/05,10/19/05, 89.00 , 87.00 , 88.46 , (2.41),32 800,20,18
PJM Wh Real Time Peak,10/19/05,10/20/05,10/20/05, 89.00 , 86.75 , 87.36 , (1.10),49 600,46,23
PJM Wh Real Time Peak,10/20/05,10/21/05,10/21/05, 96.00 , 90.00 , 93.21 , 5.85 ,62 400,44,24
PJM Wh Real Time Peak,10/21/05,10/24/05,10/24/05, 100.50 , 95.00 , 97.22 , 4.01 ,18 400,23,17
PJM Wh Real Time Peak,10/24/05,10/25/05,10/25/05, 112.00 , 108.50 , 110.83 , 13.61 ,52 800,43,19
PJM Wh Real Time Peak,10/25/05,10/26/05,10/26/05, 108.55 , 100.00 , 105.99 , (4.84),61 600,55,22
PJM Wh Real Time Peak,10/26/05,10/27/05,10/27/05, 104.00 , 100.50 , 102.01 , (3.98),40 800,38,25
PJM Wh Real Time Peak,10/27/05,10/28/05,10/28/05, 105.50 , 103.00 , 103.51 , 1.50 ,27 200,18,18
PJM Wh Real Time Peak,10/28/05,10/31/05,10/31/05, 94.00 , 91.00 , 92.82 , (10.69),44 800,52,22
PJM Wh Real Time Peak,10/31/05,11/01/05,11/01/05, 93.00 , 87.00 , 88.48 , (4.34),32 800,21,15
PJM Wh Real Time Peak,11/01/05,11/02/05,11/02/05, 86.00 , 78.00 , 81.37 , (7.11),90 400,80,27
PJM Wh Real Time Peak,11/02/05,11/03/05,11/03/05, 91.50 , 89.50 , 90.32 , 8.95 ,48 800,48,22
PJM Wh Real Time Peak,11/03/05,11/04/05,11/04/05, 91.00 , 85.50 , 88.50 , (1.82),84 800,66,25
PJM Wh Real Time Peak,11/04/05,11/07/05,11/07/05, 86.00 , 83.00 , 85.33 , (3.17),25 600,14,17
PJM Wh Real Time Peak,11/07/05,11/08/05,11/08/05, 76.00 , 71.50 , 73.17 , (12.16),100 000,112,32
PJM Wh Real Time Peak,11/08/05,11/09/05,11/09/05, 77.00 , 73.75 , 75.42 , 2.25 ,47 200,40,20
PJM Wh Real Time Peak,11/09/05,11/10/05,11/10/05, 77.00 , 72.50 , 74.83 , (0.59),90 400,98,27
PJM Wh Real Time Peak,11/10/05,11/11/05,11/11/05, 85.25 , 76.00 , 81.85 , 7.02 ,81 600,87,31
PJM Wh Real Time Peak,11/11/05,11/14/05,11/14/05, 74.00 , 71.00 , 72.66 , (9.19),71 200,62,24
PJM Wh Real Time Peak,11/14/05,11/15/05,11/15/05, 76.00 , 73.00 , 74.35 , 1.69 ,66 400,64,29
PJM Wh Real Time Peak,11/15/05,11/16/05,11/16/05, 70.00 , 68.00 , 69.16 , (5.19),79 200,72,28
PJM Wh Real Time Peak,11/16/05,11/17/05,11/17/05, 88.00 , 84.75 , 86.21 , 17.05 ,33 600,41,26
PJM Wh Real Time Peak,11/17/05,11/18/05,11/18/05, 93.50 , 88.75 , 90.98 , 4.77 ,44 800,41,23
PJM Wh Real Time Peak,11/18/05,11/21/05,11/21/05, 83.00 , 78.00 , 80.12 , (10.86),56 800,47,21
PJM Wh Real Time Peak,11/21/05,11/22/05,11/22/05, 80.00 , 72.00 , 75.10 , (5.02),52 000,47,26
PJM Wh Real Time Peak,11/22/05,11/23/05,11/23/05, 84.50 , 82.75 , 83.58 , 8.48 ,40 800,39,23
PJM Wh Real Time Peak,11/23/05,11/25/05,11/25/05, 75.00 , 69.00 , 72.16 , (11.42),29 600,30,18
PJM Wh Real Time Peak,11/25/05,11/28/05,11/28/05, 81.00 , 79.00 , 79.86 , 7.70 ,5 600,7,4
PJM Wh Real Time Peak,11/28/05,11/29/05,11/29/05, 67.50 , 65.00 , 65.97 , (13.89),39 200,33,24
PJM Wh Real Time Peak,11/29/05,11/30/05,11/30/05, 73.75 , 72.00 , 72.68 , 6.71 ,40 000,30,22
PJM Wh Real Time Peak,11/30/05,12/01/05,12/01/05, 87.00 , 83.75 , 85.99 , 13.31 ,35 200,37,22
PJM Wh Real Time Peak,12/01/05,12/02/05,12/02/05, 91.00 , 88.50 , 90.60 , 4.61 ,36 800,38,26
PJM Wh Real Time Peak,12/02/05,12/05/05,12/05/05, 107.50 , 104.50 , 105.14 , 14.54 ,47 200,39,26
PJM Wh Real Time Peak,12/05/05,12/06/05,12/06/05, 115.00 , 112.00 , 113.62 , 8.48 ,39 200,36,24
PJM Wh Real Time Peak,12/06/05,12/07/05,12/07/05, 118.00 , 114.25 , 115.39 , 1.77 ,32 000,31,25
PJM Wh Real Time Peak,12/07/05,12/08/05,12/08/05, 113.00 , 109.50 , 110.60 , (4.79),32 000,38,21
PJM Wh Real Time Peak,12/08/05,12/09/05,12/09/05, 112.00 , 109.00 , 110.95 , 0.35 ,44 800,48,24
PJM Wh Real Time Peak,12/09/05,12/12/05,12/12/05, 115.75 , 114.00 , 115.08 , 4.13 ,33 600,32,20
PJM Wh Real Time Peak,12/12/05,12/13/05,12/13/05, 120.50 , 113.00 , 118.71 , 3.63 ,56 000,57,29
PJM Wh Real Time Peak,12/13/05,12/14/05,12/14/05, 130.00 , 126.00 , 128.34 , 9.63 ,39 200,38,24
PJM Wh Real Time Peak,12/14/05,12/15/05,12/15/05, 127.00 , 123.00 , 124.76 , (3.58),50 400,51,23
PJM Wh Real Time Peak,12/15/05,12/16/05,12/16/05, 107.50 , 102.00 , 103.36 , (21.40),61 600,53,23
PJM Wh Real Time Peak,12/16/05,12/19/05,12/19/05, 115.00 , 111.50 , 113.30 , 9.94 ,43 200,44,22
PJM Wh Real Time Peak,12/19/05,12/20/05,12/20/05, 110.75 , 108.00 , 109.21 , (4.09),31 200,31,21
PJM Wh Real Time Peak,12/20/05,12/21/05,12/21/05, 118.00 , 112.00 , 114.97 , 5.76 ,50 400,60,25
PJM Wh Real Time Peak,12/21/05,12/22/05,12/22/05, 101.00 , 98.25 , 99.41 , (15.56),64 800,69,27
PJM Wh Real Time Peak,12/22/05,12/23/05,12/23/05, 89.50 , 85.00 , 87.46 , (11.95),24 000,30,20
PJM Wh Real Time Peak,12/23/05,12/27/05,12/27/05, 89.50 , 87.00 , 88.43 , 0.97 ,17 600,21,16
PJM Wh Real Time Peak,12/27/05,12/28/05,12/28/05, 72.00 , 68.00 , 69.28 , (19.15),34 400,38,22
PJM Wh Real Time Peak,12/28/05,12/29/05,12/29/05, 68.50 , 67.00 , 67.56 , (1.72),14 400,18,14
PJM Wh Real Time Peak,12/29/05,12/30/05,12/30/05, 59.75 , 59.00 , 59.44 , (8.12),16 800,20,15
PJM Wh Real Time Peak,12/30/05,01/03/06,01/03/06, 67.50 , 66.00 , 67.06 , 7.62 ,13 600,17,12
PJM Wh Real Time Peak,01/03/06,01/04/06,01/04/06, 69.00 , 68.00 , 68.60 , 1.54 ,74 400,63,23
PJM Wh Real Time Peak,01/04/06,01/05/06,01/05/06, 74.25 , 69.00 , 70.77 , 2.17 ,68 000,68,33
PJM Wh Real Time Peak,01/05/06,01/06/06,01/06/06, 77.75 , 73.50 , 76.91 , 6.14 ,61 600,70,35
PJM Wh Real Time Peak,01/06/06,01/09/06,01/09/06, 74.00 , 69.00 , 70.06 , (6.85),55 200,57,22
PJM Wh Real Time Peak,01/09/06,01/10/06,01/10/06, 63.00 , 61.75 , 62.52 , (7.54),60 800,72,29
PJM Wh Real Time Peak,01/10/06,01/11/06,01/11/06, 55.00 , 51.00 , 53.51 , (9.01),68 800,55,30
PJM Wh Real Time Peak,01/11/06,01/12/06,01/12/06, 50.50 , 49.00 , 49.37 , (4.14),56 000,55,25
PJM Wh Real Time Peak,01/12/06,01/13/06,01/13/06, 50.60 , 49.50 , 50.17 , 0.80 ,54 400,55,25
PJM Wh Real Time Peak,01/13/06,01/16/06,01/16/06, 63.50 , 59.00 , 60.85 , 10.68 ,36 800,37,23
PJM Wh Real Time Peak,01/16/06,01/17/06,01/17/06, 65.00 , 64.00 , 64.63 , 3.78 ,12 000,10,13
PJM Wh Real Time Peak,01/17/06,01/18/06,01/18/06, 63.00 , 61.00 , 61.91 , (2.72),52 000,41,32
PJM Wh Real Time Peak,01/18/06,01/19/06,01/19/06, 65.00 , 62.00 , 63.45 , 1.54 ,37 600,41,24
PJM Wh Real Time Peak,01/19/06,01/20/06,01/20/06, 57.00 , 54.75 , 55.57 , (7.88),56 000,55,24
PJM Wh Real Time Peak,01/20/06,01/23/06,01/23/06, 74.50 , 70.00 , 72.02 , 16.45 ,48 800,57,25
PJM Wh Real Time Peak,01/23/06,01/24/06,01/24/06, 66.00 , 62.00 , 63.51 , (8.51),47 200,52,27
PJM Wh Real Time Peak,01/24/06,01/25/06,01/25/06, 63.25 , 62.25 , 62.86 , (0.65),44 800,44,25
PJM Wh Real Time Peak,01/25/06,01/26/06,01/26/06, 67.00 , 64.00 , 65.31 , 2.45 ,49 600,60,32
PJM Wh Real Time Peak,01/26/06,01/27/06,01/27/06, 65.00 , 61.00 , 62.97 , (2.34),30 400,37,25
PJM Wh Real Time Peak,01/27/06,01/30/06,01/30/06, 55.00 , 53.00 , 53.92 , (9.05),43 200,39,23
PJM Wh Real Time Peak,01/30/06,01/31/06,01/31/06, 59.50 , 56.00 , 57.38 , 3.46 ,52 000,52,25
PJM Wh Real Time Peak,01/31/06,02/01/06,02/01/06, 63.00 , 56.50 , 61.08 , 3.70 ,74 400,85,37
PJM Wh Real Time Peak,02/01/06,02/02/06,02/02/06, 58.00 , 55.00 , 56.77 , (4.31),49 600,36,22
PJM Wh Real Time Peak,02/02/06,02/03/06,02/03/06, 54.50 , 51.75 , 52.67 , (4.10),71 200,58,29
PJM Wh Real Time Peak,02/03/06,02/06/06,02/06/06, 73.50 , 68.75 , 70.09 , 17.42 ,68 000,65,25
PJM Wh Real Time Peak,02/06/06,02/07/06,02/07/06, 70.00 , 67.00 , 68.04 , (2.05),68 800,70,28
PJM Wh Real Time Peak,02/07/06,02/08/06,02/08/06, 64.00 , 62.00 , 63.24 , (4.80),58 400,48,25
PJM Wh Real Time Peak,02/08/06,02/09/06,02/09/06, 64.10 , 63.00 , 63.61 , 0.37 ,46 400,51,24
PJM Wh Real Time Peak,02/09/06,02/10/06,02/10/06, 66.00 , 58.00 , 63.14 , (0.47),104 800,94,33
PJM Wh Real Time Peak,02/10/06,02/13/06,02/13/06, 80.00 , 76.00 , 78.12 , 14.98 ,123 200,117,39
PJM Wh Real Time Peak,02/13/06,02/14/06,02/14/06, 67.00 , 63.00 , 64.87 , (13.25),63 200,62,36
PJM Wh Real Time Peak,02/14/06,02/15/06,02/15/06, 58.25 , 55.75 , 57.29 , (7.58),56 000,60,33
