Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh, Low Price $/MWh , Wtd Avg Price $/MWh ,Change, Daily Volume MWh ,Number of Trades,Number of Counterparties
Mid C Peak,8/9/2018,8/10/2018,8/11/2018,65,51,53.67,-77.48,49 600,55,16
Mid C Peak,8/10/2018,8/13/2018,8/13/2018,90,80,83.72,30.05,24 000,59,16
Mid C Peak,8/13/2018,8/14/2018,8/14/2018,89.5,82,85.84,2.12,19 200,47,19
Mid C Peak,8/14/2018,8/15/2018,8/15/2018,68,62,64.1,-21.74,21 200,53,17
Mid C Peak,8/15/2018,8/16/2018,8/16/2018,55,45,48.29,-15.81,22 800,57,16
Mid C Peak,8/16/2018,8/17/2018,8/18/2018,37.75,34.75,35.79,-12.5,36 000,45,13
Mid C Peak,8/17/2018,8/20/2018,8/20/2018,55,47,49.29,13.5,16 400,40,16
Mid C Peak,8/20/2018,8/21/2018,8/21/2018,51,38,45.87,-3.42,18 400,46,19
Mid C Peak,8/21/2018,8/22/2018,8/22/2018,33,31.5,31.91,-13.96,11 600,29,15
Mid C Peak,8/22/2018,8/23/2018,8/23/2018,25.5,24.25,24.73,-7.18,20 800,52,15
Mid C Peak,8/23/2018,8/24/2018,8/25/2018,23,19.25,22.27,-2.46,25 600,32,13
Mid C Peak,8/24/2018,8/27/2018,8/27/2018,30,26,28.15,5.88,26 400,63,18
Mid C Peak,8/27/2018,8/28/2018,8/28/2018,35.25,32,34.07,5.92,18 400,46,13
Mid C Peak,8/28/2018,8/29/2018,8/29/2018,27.5,25.5,26.58,-7.49,18 400,45,12
Mid C Peak,8/29/2018,8/30/2018,8/31/2018,27.75,25.25,26.73,0.15,26 400,33,16
Mid C Peak,8/30/2018,9/1/2018,9/1/2018,24.5,22.75,23.56,-3.17,30 000,74,15
Mid C Peak,8/31/2018,9/4/2018,9/4/2018,34.25,28.5,32.76,9.2,20 800,52,19
Mid C Peak,9/4/2018,9/5/2018,9/5/2018,40.25,34,38.88,6.12,28 000,69,15
Mid C Peak,9/5/2018,9/6/2018,9/6/2018,36.5,34.5,35.67,-3.21,28 800,70,16
Mid C Peak,9/6/2018,9/7/2018,9/8/2018,29,28,28.3,-7.37,20 000,25,14
Mid C Peak,9/7/2018,9/10/2018,9/10/2018,27.75,26,26.15,-2.15,18 000,41,17
Mid C Peak,9/10/2018,9/11/2018,9/11/2018,26.5,23.75,25.12,-1.03,18 800,47,18
Mid C Peak,9/11/2018,9/12/2018,9/12/2018,27.95,26,27.05,1.93,19 200,47,18
Mid C Peak,9/12/2018,9/13/2018,9/13/2018,29,26.5,27.81,0.76,15 200,38,19
Mid C Peak,9/13/2018,9/14/2018,9/15/2018,29.25,27,28.25,0.44,33 600,42,17
Mid C Peak,9/14/2018,9/17/2018,9/17/2018,30.5,27,28.91,0.66,19 600,49,17
Mid C Peak,9/17/2018,9/18/2018,9/18/2018,29.75,28,28.84,-0.07,18 400,46,17
Mid C Peak,9/18/2018,9/19/2018,9/19/2018,28.25,27,27.54,-1.3,18 000,43,20
Mid C Peak,9/19/2018,9/20/2018,9/20/2018,27.25,26.5,27.01,-0.53,19 200,44,16
Mid C Peak,9/20/2018,9/21/2018,9/22/2018,28.25,27.75,28.04,1.03,24 800,30,15
Mid C Peak,9/21/2018,9/24/2018,9/24/2018,28.75,26.25,28.26,0.22,18 800,46,18
Mid C Peak,9/24/2018,9/25/2018,9/25/2018,29,28,28.18,-0.08,11 200,28,13
Mid C Peak,9/25/2018,9/26/2018,9/26/2018,32.75,30,31.57,3.39,27 200,66,20
Mid C Peak,9/26/2018,9/27/2018,9/28/2018,32,30,31.28,-0.29,38 400,46,16
Mid C Peak,9/27/2018,9/29/2018,9/29/2018,27.25,25.75,26.18,-5.1,10 800,27,14
Mid C Peak,9/28/2018,10/1/2018,10/1/2018,29.5,26.5,28.81,2.63,17 200,43,15
Mid C Peak,10/1/2018,10/2/2018,10/2/2018,24.75,23,23.81,-5,28 000,70,18
Mid C Peak,10/2/2018,10/3/2018,10/3/2018,35,30,32.27,8.46,28 000,70,20
Mid C Peak,10/3/2018,10/4/2018,10/4/2018,34.5,31,32.51,0.24,18 400,46,18
Mid C Peak,10/4/2018,10/5/2018,10/6/2018,37,32,35.32,2.81,65 600,80,20
Mid C Peak,10/5/2018,10/8/2018,10/8/2018,37.75,36.25,36.9,1.58,26 800,67,18
Mid C Peak,10/8/2018,10/9/2018,10/9/2018,36.5,35,35.96,-0.94,25 600,64,18
Mid C Peak,10/9/2018,10/10/2018,10/10/2018,37.5,35.25,36.07,0.11,24 800,62,18
Mid C Peak,10/10/2018,10/11/2018,10/11/2018,150,65,108.03,71.96,39 600,98,22
Mid C Peak,10/11/2018,10/12/2018,10/13/2018,37,34,35.69,-72.34,34 400,43,17
Mid C Peak,10/12/2018,10/15/2018,10/15/2018,39,34,37.42,1.73,28 000,69,17
Mid C Peak,10/15/2018,10/16/2018,10/16/2018,69,42,61.14,23.72,42 000,92,19
Mid C Peak,10/16/2018,10/17/2018,10/17/2018,45,42,43.41,-17.73,17 200,43,17
Mid C Peak,10/17/2018,10/18/2018,10/18/2018,47,42.75,44.78,1.37,24 000,59,15
Mid C Peak,10/18/2018,10/19/2018,10/20/2018,51,42,47.75,2.97,19 200,23,15
Mid C Peak,10/19/2018,10/22/2018,10/22/2018,60,45.5,51.06,3.31,22 000,53,15
Mid C Peak,10/22/2018,10/23/2018,10/23/2018,60,54.25,55.6,4.54,19 200,46,17
Mid C Peak,10/23/2018,10/24/2018,10/24/2018,55.5,51,53.63,-1.97,24 000,57,17
Mid C Peak,10/24/2018,10/25/2018,10/25/2018,52,49.5,50.89,-2.74,20 000,49,15
Mid C Peak,10/25/2018,10/26/2018,10/27/2018,43,39.5,41.34,-9.55,20 800,24,12
Mid C Peak,10/26/2018,10/29/2018,10/29/2018,49.75,48,49.08,7.74,16 000,36,14
Mid C Peak,10/29/2018,10/30/2018,10/30/2018,59,42,47.41,-1.67,23 200,57,20
Mid C Peak,10/30/2018,10/31/2018,10/31/2018,46.5,42,45.54,-1.87,21 600,54,19
Mid C Peak,10/31/2018,11/1/2018,11/1/2018,38,33.25,35,-10.54,28 400,65,18
Mid C Peak,11/1/2018,11/2/2018,11/3/2018,21,19,20.42,-14.58,33 600,38,17
Mid C Peak,11/2/2018,11/5/2018,11/5/2018,26.5,24,25.12,4.7,14 400,33,17
Mid C Peak,11/5/2018,11/6/2018,11/6/2018,34.25,32,33.54,8.42,28 400,71,19
Mid C Peak,11/6/2018,11/7/2018,11/7/2018,62,53,59.56,26.02,35 200,86,21
Mid C Peak,11/7/2018,11/8/2018,11/9/2018,63,55,60.88,1.32,75 200,94,22
Mid C Peak,11/8/2018,11/10/2018,11/10/2018,46.5,42,44.3,-16.58,26 400,64,16
Mid C Peak,11/9/2018,11/12/2018,11/13/2018,62,55,58.6,14.3,63 200,79,20
Mid C Peak,11/13/2018,11/14/2018,11/14/2018,68,57,61.99,3.39,12 800,32,16
Mid C Peak,11/14/2018,11/15/2018,11/15/2018,60,54,57.21,-4.78,33 200,83,21
Mid C Peak,11/15/2018,11/16/2018,11/17/2018,75,58.25,66.02,8.81,40 000,45,19
Mid C Peak,11/16/2018,11/19/2018,11/19/2018,72,66,69.9,3.88,32 400,81,19
Mid C Peak,11/19/2018,11/20/2018,11/21/2018,72,68,69.72,-0.18,28 800,36,14
Mid C Peak,11/20/2018,11/23/2018,11/23/2018,52,47,48.25,-21.47,22 800,57,19
Mid C Peak,11/21/2018,11/24/2018,11/26/2018,64,59,60.93,12.68,43 200,53,16
Mid C Peak,11/26/2018,11/27/2018,11/27/2018,51,48,50.02,-10.91,19 600,49,19
Mid C Peak,11/27/2018,11/28/2018,11/28/2018,63.5,55,60.64,10.62,18 800,47,17
Mid C Peak,11/28/2018,11/29/2018,11/30/2018,65,63,63.39,2.75,44 000,55,17
Mid C Peak,11/29/2018,12/1/2018,12/1/2018,68,65.5,67.15,3.76,17 200,43,16
Mid C Peak,11/30/2018,12/3/2018,12/3/2018,100,76,89.49,22.34,25 200,63,21
Mid C Peak,12/3/2018,12/4/2018,12/4/2018,112,90,96.78,7.29,37 200,93,19
Mid C Peak,12/4/2018,12/5/2018,12/5/2018,81,75,77.63,-19.15,34 000,84,19
Mid C Peak,12/5/2018,12/6/2018,12/6/2018,71,63,67.84,-9.79,30 400,73,20
Mid C Peak,12/6/2018,12/7/2018,12/8/2018,69,65,66.28,-1.56,29 600,37,15
Mid C Peak,12/7/2018,12/10/2018,12/10/2018,65,58,61.41,-4.87,21 200,51,18
Mid C Peak,12/10/2018,12/11/2018,12/11/2018,53,46,49.06,-12.35,30 400,73,18
Mid C Peak,12/11/2018,12/12/2018,12/12/2018,47,44,44.8,-4.26,30 000,75,20
Mid C Peak,12/12/2018,12/13/2018,12/13/2018,48,46,47.09,2.29,23 600,58,14
Mid C Peak,12/13/2018,12/14/2018,12/15/2018,49,45,46.39,-0.7,16 800,21,14
Mid C Peak,12/14/2018,12/17/2018,12/17/2018,50,40,44.46,-1.93,21 600,54,15
Mid C Peak,12/17/2018,12/18/2018,12/18/2018,35.25,34,34.68,-9.78,26 000,65,14
Mid C Peak,12/18/2018,12/19/2018,12/19/2018,37,34,34.83,0.15,22 000,55,19
Mid C Peak,12/19/2018,12/20/2018,12/22/2018,38.25,35.5,36.85,2.02,36 000,29,14
Mid C Peak,12/20/2018,12/24/2018,12/24/2018,38.25,34.75,35.69,-1.16,30 000,74,17
Mid C Peak,12/21/2018,12/26/2018,12/26/2018,44.25,40,42.67,6.98,22 400,56,18
Mid C Peak,12/26/2018,12/27/2018,12/27/2018,44.75,42,42.74,0.07,7 600,19,11
Mid C Peak,12/27/2018,12/28/2018,12/29/2018,36,34.5,35.33,-7.41,27 200,33,15
Mid C Peak,12/28/2018,12/31/2018,12/31/2018,39.5,38.5,39.05,3.72,16 000,38,12
Mid C Peak,12/31/2018,1/2/2019,1/2/2019,39,37,37.96,-1.09,12 800,32,10
Nepool MH DA LMP Peak,1/3/2018,1/4/2018,1/4/2018,205,192.5,199.71,29.71,19 200,24,11
Nepool MH DA LMP Peak,1/4/2018,1/5/2018,1/5/2018,335,285,311.14,111.43,33 600,39,23
Nepool MH DA LMP Peak,1/5/2018,1/8/2018,1/8/2018,160,143,149.08,-162.06,31 200,38,17
Nepool MH DA LMP Peak,1/9/2018,1/10/2018,1/10/2018,91,88,89.25,-34.61,9 600,12,14
Nepool MH DA LMP Peak,1/10/2018,1/11/2018,1/11/2018,55,52.5,53.5,-35.75,14 400,18,17
Nepool MH DA LMP Peak,1/11/2018,1/12/2018,1/12/2018,36,35,35.61,-17.89,11 200,14,13
Nepool MH DA LMP Peak,1/12/2018,1/15/2018,1/15/2018,130,124,126.38,90.77,15 200,19,17
Nepool MH DA LMP Peak,1/15/2018,1/16/2018,1/16/2018,135,135,135,8.62,2 400,3,6
Nepool MH DA LMP Peak,1/16/2018,1/17/2018,1/17/2018,136,131,134.61,-0.39,18 400,21,14
Nepool MH DA LMP Peak,1/17/2018,1/18/2018,1/18/2018,126,111,120.31,-14.3,28 000,35,17
Nepool MH DA LMP Peak,1/18/2018,1/19/2018,1/19/2018,74.5,73,73.95,-46.36,26 400,33,18
Nepool MH DA LMP Peak,1/19/2018,1/22/2018,1/22/2018,60,57,58.62,-15.33,10 400,13,10
Nepool MH DA LMP Peak,1/22/2018,1/23/2018,1/23/2018,40,33.5,35.22,-23.4,34 400,39,18
Nepool MH DA LMP Peak,1/23/2018,1/24/2018,1/24/2018,90,80,85.74,50.52,28 800,35,18
Nepool MH DA LMP Peak,1/24/2018,1/25/2018,1/25/2018,125,108,114.46,28.72,30 400,36,16
Nepool MH DA LMP Peak,1/25/2018,1/26/2018,1/26/2018,100,91,96.31,-18.15,20 800,23,18
Nepool MH DA LMP Peak,1/26/2018,1/29/2018,1/29/2018,59,57,57.92,-38.39,10 400,13,9
Nepool MH DA LMP Peak,1/29/2018,1/30/2018,1/30/2018,113.5,111.5,112.19,54.27,10 400,13,12
Nepool MH DA LMP Peak,1/30/2018,1/31/2018,1/31/2018,93.25,92,92.86,-19.33,28 800,31,19
Nepool MH DA LMP Peak,1/31/2018,2/1/2018,2/1/2018,62,56,60.69,-32.17,24 000,29,17
Nepool MH DA LMP Peak,2/1/2018,2/2/2018,2/2/2018,95,92.5,94.29,33.6,14 400,18,15
Nepool MH DA LMP Peak,2/2/2018,2/5/2018,2/5/2018,72,72,72,-22.29,800,1,2
Nepool MH DA LMP Peak,2/5/2018,2/6/2018,2/6/2018,66,65,65.33,-6.67,7 200,9,8
Nepool MH DA LMP Peak,2/6/2018,2/7/2018,2/7/2018,78,75,76.41,11.08,12 800,16,14
Nepool MH DA LMP Peak,2/7/2018,2/8/2018,2/8/2018,80,71,73.8,-2.61,23 200,28,18
Nepool MH DA LMP Peak,2/8/2018,2/9/2018,2/9/2018,60,54.75,55.49,-18.31,28 000,35,16
Nepool MH DA LMP Peak,2/12/2018,2/13/2018,2/13/2018,40,38,38.91,-16.58,16 000,17,13
Nepool MH DA LMP Peak,2/13/2018,2/14/2018,2/14/2018,30,29,29.61,-9.3,28 000,34,20
Nepool MH DA LMP Peak,2/14/2018,2/15/2018,2/15/2018,25.5,25,25.29,-4.32,20 800,26,15
Nepool MH DA LMP Peak,2/15/2018,2/16/2018,2/16/2018,28,26.5,27.28,1.99,43 200,45,19
Nepool MH DA LMP Peak,2/16/2018,2/19/2018,2/19/2018,27,27,27,-0.28,1 600,2,2
Nepool MH DA LMP Peak,2/20/2018,2/21/2018,2/21/2018,23.5,23,23.24,-3.76,16 800,20,12
Nepool MH DA LMP Peak,2/21/2018,2/22/2018,2/22/2018,31.25,29,29.84,6.6,20 000,25,12
Nepool MH DA LMP Peak,2/22/2018,2/23/2018,2/23/2018,27,26.5,26.82,-3.02,24 000,27,15
Nepool MH DA LMP Peak,2/23/2018,2/26/2018,2/26/2018,26.75,26.75,26.75,-0.07,800,1,2
Nepool MH DA LMP Peak,2/26/2018,2/27/2018,2/27/2018,28.5,27.5,27.89,1.14,20 000,24,13
Nepool MH DA LMP Peak,2/27/2018,2/28/2018,2/28/2018,24,23.25,23.5,-4.39,8 800,10,11
Nepool MH DA LMP Peak,2/28/2018,3/1/2018,3/1/2018,25.5,25,25.3,1.8,7 200,9,12
Nepool MH DA LMP Peak,3/1/2018,3/2/2018,3/2/2018,28.75,28,28.39,3.09,24 000,29,19
Nepool MH DA LMP Peak,3/5/2018,3/6/2018,3/6/2018,33,32,32.54,4.15,28 800,36,20
Nepool MH DA LMP Peak,3/6/2018,3/7/2018,3/7/2018,36.25,35.5,36.06,3.52,19 200,23,15
Nepool MH DA LMP Peak,3/7/2018,3/8/2018,3/8/2018,37.25,36,36.33,0.27,28 000,33,18
Nepool MH DA LMP Peak,3/8/2018,3/9/2018,3/9/2018,35.25,34.75,34.96,-1.37,11 200,14,12
Nepool MH DA LMP Peak,3/12/2018,3/13/2018,3/13/2018,41.75,41,41.28,6.32,12 000,15,11
Nepool MH DA LMP Peak,3/13/2018,3/14/2018,3/14/2018,45,42.75,43.03,1.75,24 800,31,17
Nepool MH DA LMP Peak,3/14/2018,3/15/2018,3/15/2018,46.25,45.5,45.88,2.85,3 200,4,7
Nepool MH DA LMP Peak,3/15/2018,3/16/2018,3/16/2018,60,56,57.13,11.25,19 200,24,17
Nepool MH DA LMP Peak,3/16/2018,3/19/2018,3/19/2018,66,66,66,8.87,2 400,3,2
Nepool MH DA LMP Peak,3/20/2018,3/21/2018,3/21/2018,48.75,45,46.91,-19.09,17 600,21,18
Nepool MH DA LMP Peak,3/21/2018,3/22/2018,3/22/2018,41,39.25,39.79,-7.12,11 200,14,10
Nepool MH DA LMP Peak,3/22/2018,3/23/2018,3/23/2018,38.25,34.25,35.68,-4.11,25 600,27,12
Nepool MH DA LMP Peak,3/23/2018,3/26/2018,3/26/2018,37.5,37,37.18,1.5,8 800,11,11
Nepool MH DA LMP Peak,3/26/2018,3/27/2018,3/27/2018,31.5,30.5,31.12,-6.06,12 000,15,11
Nepool MH DA LMP Peak,3/27/2018,3/28/2018,3/28/2018,28.5,27.75,28.19,-2.93,7 200,9,10
Nepool MH DA LMP Peak,3/28/2018,3/29/2018,3/29/2018,27.25,27,27.02,-1.17,8 800,11,8
Nepool MH DA LMP Peak,3/29/2018,3/30/2018,3/30/2018,25,24.5,24.74,-2.28,15 200,19,7
Nepool MH DA LMP Peak,4/2/2018,4/3/2018,4/3/2018,49,45.5,47.63,22.89,9 600,11,10
Nepool MH DA LMP Peak,4/3/2018,4/4/2018,4/4/2018,61,55,56.85,9.22,47 200,50,20
Nepool MH DA LMP Peak,4/4/2018,4/5/2018,4/5/2018,68.5,45,64.61,7.76,76 800,88,27
Nepool MH DA LMP Peak,4/5/2018,4/6/2018,4/6/2018,85,71,75.01,10.4,58 400,63,24
Nepool MH DA LMP Peak,4/9/2018,4/10/2018,4/10/2018,72,69,70.56,-4.45,21 600,27,15
Nepool MH DA LMP Peak,4/10/2018,4/11/2018,4/11/2018,68.75,67.05,68,-2.56,20 800,25,19
Nepool MH DA LMP Peak,4/11/2018,4/12/2018,4/12/2018,42.5,39.75,40.78,-27.22,12 000,15,12
Nepool MH DA LMP Peak,4/12/2018,4/13/2018,4/13/2018,30.5,29,29.97,-10.81,29 600,35,18
Nepool MH DA LMP Peak,4/13/2018,4/16/2018,4/16/2018,45,43,44.32,14.35,8 800,11,8
Nepool MH DA LMP Peak,4/16/2018,4/17/2018,4/17/2018,63,60,61.51,17.19,32 800,37,20
Nepool MH DA LMP Peak,4/17/2018,4/18/2018,4/18/2018,61.5,59,59.73,-1.78,32 000,34,18
Nepool MH DA LMP Peak,4/18/2018,4/19/2018,4/19/2018,76.5,74,74.8,15.07,20 000,25,17
Nepool MH DA LMP Peak,4/19/2018,4/20/2018,4/20/2018,57,49,52.6,-22.2,29 600,31,19
Nepool MH DA LMP Peak,4/23/2018,4/24/2018,4/24/2018,28.5,27,27.55,-25.05,34 400,38,19
Nepool MH DA LMP Peak,4/24/2018,4/25/2018,4/25/2018,30.25,29,29.88,2.33,19 200,22,14
Nepool MH DA LMP Peak,4/25/2018,4/26/2018,4/26/2018,26.75,26,26.31,-3.57,10 400,13,9
Nepool MH DA LMP Peak,4/26/2018,4/27/2018,4/27/2018,27,26.75,26.82,0.51,8 800,10,9
Nepool MH DA LMP Peak,4/30/2018,5/1/2018,5/1/2018,26.25,26,26.1,-0.72,4 000,5,8
Nepool MH DA LMP Peak,5/1/2018,5/2/2018,5/2/2018,31.75,31.25,31.28,5.18,18 400,22,13
Nepool MH DA LMP Peak,5/2/2018,5/3/2018,5/3/2018,37.5,35.75,36.48,5.2,39 200,41,17
Nepool MH DA LMP Peak,5/3/2018,5/4/2018,5/4/2018,32,30,30.95,-5.53,32 800,28,17
Nepool MH DA LMP Peak,5/4/2018,5/7/2018,5/7/2018,23.75,23.75,23.75,-7.2,800,1,2
Nepool MH DA LMP Peak,5/7/2018,5/8/2018,5/8/2018,24.25,24,24.05,0.3,8 000,10,11
Nepool MH DA LMP Peak,5/8/2018,5/9/2018,5/9/2018,26,24.5,25.24,1.19,16 000,18,12
Nepool MH DA LMP Peak,5/9/2018,5/10/2018,5/10/2018,27,26,26.34,1.1,30 400,32,20
Nepool MH DA LMP Peak,5/10/2018,5/11/2018,5/11/2018,25,24.35,24.55,-1.79,12 800,14,13
Nepool MH DA LMP Peak,5/14/2018,5/15/2018,5/15/2018,34.25,33.5,33.96,9.41,11 200,14,12
Nepool MH DA LMP Peak,5/15/2018,5/16/2018,5/16/2018,28.5,28,28.21,-5.75,13 600,16,13
Nepool MH DA LMP Peak,5/16/2018,5/17/2018,5/17/2018,26.75,25.5,26.45,-1.76,19 200,21,12
Nepool MH DA LMP Peak,5/17/2018,5/18/2018,5/18/2018,24,23.25,23.55,-2.9,29 600,28,13
Nepool MH DA LMP Peak,5/21/2018,5/22/2018,5/22/2018,26,26,26,2.45,4 000,5,4
Nepool MH DA LMP Peak,5/22/2018,5/23/2018,5/23/2018,28.25,27.75,27.92,1.92,14 400,18,12
Nepool MH DA LMP Peak,5/23/2018,5/24/2018,5/24/2018,27,24.75,25.54,-2.38,17 600,22,17
Nepool MH DA LMP Peak,5/24/2018,5/25/2018,5/25/2018,30.05,30,30.01,4.47,8 800,11,10
Nepool MH DA LMP Peak,5/25/2018,5/29/2018,5/29/2018,32,32,32,1.99,8 800,11,10
Nepool MH DA LMP Peak,5/29/2018,5/30/2018,5/30/2018,26.5,26.05,26.25,-5.75,13 600,17,12
Nepool MH DA LMP Peak,5/30/2018,5/31/2018,5/31/2018,27,26.75,26.82,0.57,31 200,38,18
Nepool MH DA LMP Peak,5/31/2018,6/1/2018,6/1/2018,34,32.25,33.2,6.38,24 800,30,19
Nepool MH DA LMP Peak,6/4/2018,6/5/2018,6/5/2018,27,26.25,26.63,-6.57,8 000,10,11
Nepool MH DA LMP Peak,6/5/2018,6/6/2018,6/6/2018,26.75,26.25,26.53,-0.1,15 200,19,10
Nepool MH DA LMP Peak,6/6/2018,6/7/2018,6/7/2018,26.75,26.5,26.63,0.1,21 600,22,17
Nepool MH DA LMP Peak,6/7/2018,6/8/2018,6/8/2018,30,28.75,29.24,2.61,23 200,29,17
Nepool MH DA LMP Peak,6/11/2018,6/12/2018,6/12/2018,27,26.25,26.78,-2.46,25 600,30,16
Nepool MH DA LMP Peak,6/12/2018,6/13/2018,6/13/2018,29.5,27.5,29.01,2.23,16 800,20,16
Nepool MH DA LMP Peak,6/13/2018,6/14/2018,6/14/2018,28.5,28.5,28.5,-0.51,5 600,7,8
Nepool MH DA LMP Peak,6/14/2018,6/15/2018,6/15/2018,26.5,25.5,26.1,-2.4,15 200,18,16
Nepool MH DA LMP Peak,6/15/2018,6/18/2018,6/18/2018,61,59.5,60.13,34.03,17 600,21,20
Nepool MH DA LMP Peak,6/18/2018,6/19/2018,6/19/2018,38,35.75,36.44,-23.69,16 000,20,15
Nepool MH DA LMP Peak,6/19/2018,6/20/2018,6/20/2018,29.25,28.5,28.81,-7.63,20 800,23,16
Nepool MH DA LMP Peak,6/20/2018,6/21/2018,6/21/2018,29.5,28,29.18,0.37,16 000,20,14
Nepool MH DA LMP Peak,6/21/2018,6/22/2018,6/22/2018,27.5,26.5,27.23,-1.95,16 800,17,11
Nepool MH DA LMP Peak,6/22/2018,6/25/2018,6/25/2018,28,28,28,0.77,800,1,2
Nepool MH DA LMP Peak,6/25/2018,6/26/2018,6/26/2018,28.5,28.25,28.42,0.42,2 400,3,5
Nepool MH DA LMP Peak,6/26/2018,6/27/2018,6/27/2018,29.5,29.25,29.36,0.94,5 600,7,9
Nepool MH DA LMP Peak,6/27/2018,6/28/2018,6/28/2018,33.75,32.5,33.13,3.77,28 000,32,21
Nepool MH DA LMP Peak,6/28/2018,6/29/2018,6/29/2018,49,44.5,45.89,12.76,40 000,46,23
Nepool MH DA LMP Peak,6/29/2018,7/2/2018,7/2/2018,59,58,58.61,12.72,18 400,22,16
Nepool MH DA LMP Peak,7/2/2018,7/3/2018,7/3/2018,64.5,58.5,59.85,1.24,34 400,41,21
Nepool MH DA LMP Peak,7/3/2018,7/5/2018,7/5/2018,54,52.5,53,-6.85,4 000,5,6
Nepool MH DA LMP Peak,7/5/2018,7/6/2018,7/6/2018,35.5,34.25,35.17,-17.83,29 600,27,14
Nepool MH DA LMP Peak,7/6/2018,7/9/2018,7/9/2018,39.5,39.25,39.42,4.25,4 800,4,6
Nepool MH DA LMP Peak,7/9/2018,7/10/2018,7/10/2018,41.75,41,41.38,1.96,33 600,42,21
Nepool MH DA LMP Peak,7/10/2018,7/11/2018,7/11/2018,35,33.5,33.98,-7.4,20 800,24,15
Nepool MH DA LMP Peak,7/11/2018,7/12/2018,7/12/2018,33.25,33,33.02,-0.96,24 000,22,14
Nepool MH DA LMP Peak,7/12/2018,7/13/2018,7/13/2018,34.25,33.3,33.92,0.9,15 200,19,12
Nepool MH DA LMP Peak,7/13/2018,7/16/2018,7/16/2018,45.25,41,43.81,9.89,7 200,9,9
Nepool MH DA LMP Peak,7/16/2018,7/17/2018,7/17/2018,44.5,40.5,41.96,-1.85,16 800,20,15
Nepool MH DA LMP Peak,7/17/2018,7/18/2018,7/18/2018,35.5,35,35.18,-6.78,5 600,6,8
Nepool MH DA LMP Peak,7/18/2018,7/19/2018,7/19/2018,33.25,31.75,32.58,-2.6,16 800,20,12
Nepool MH DA LMP Peak,7/19/2018,7/20/2018,7/20/2018,33.25,32,32.83,0.25,28 000,31,15
Nepool MH DA LMP Peak,7/20/2018,7/23/2018,7/23/2018,38,37.75,37.92,5.09,2 400,3,5
Nepool MH DA LMP Peak,7/23/2018,7/24/2018,7/24/2018,41.25,40,40.38,2.46,22 400,25,18
Nepool MH DA LMP Peak,7/24/2018,7/25/2018,7/25/2018,35.5,34,35.11,-5.27,16 800,21,14
Nepool MH DA LMP Peak,7/25/2018,7/26/2018,7/26/2018,38.5,37.25,38.05,2.94,34 400,40,23
Nepool MH DA LMP Peak,7/26/2018,7/27/2018,7/27/2018,40.25,39,39.49,1.44,36 000,42,23
Nepool MH DA LMP Peak,7/27/2018,7/30/2018,7/30/2018,72,71.5,71.76,-7.22,6 400,8,12
Nepool MH DA LMP Peak,7/30/2018,7/31/2018,7/31/2018,36.5,35.5,35.98,0.1,26 400,31,17
Nepool MH DA LMP Peak,7/31/2018,8/1/2018,8/1/2018,38,35.75,36.49,0.51,33 600,41,22
Nepool MH DA LMP Peak,8/1/2018,8/2/2018,8/2/2018,49.75,48.75,48.97,12.48,31 200,38,19
Nepool MH DA LMP Peak,8/2/2018,8/3/2018,8/3/2018,45.5,43.5,44.91,-4.06,34 400,43,17
Nepool MH DA LMP Peak,8/6/2018,8/7/2018,8/7/2018,66.5,65,65.69,20.78,20 800,26,23
Nepool MH DA LMP Peak,8/7/2018,8/8/2018,8/8/2018,60.5,58.5,59.65,-6.04,20 000,25,18
Nepool MH DA LMP Peak,8/8/2018,8/9/2018,8/9/2018,48.5,47.25,47.73,-11.92,20 000,25,13
Nepool MH DA LMP Peak,8/9/2018,8/10/2018,8/10/2018,42,40.75,41.43,-6.3,34 400,38,17
Nepool MH DA LMP Peak,8/10/2018,8/13/2018,8/13/2018,38,37.75,37.92,-3.51,7 200,9,9
Nepool MH DA LMP Peak,8/13/2018,8/14/2018,8/14/2018,44,42.75,43.34,5.42,15 200,19,16
Nepool MH DA LMP Peak,8/14/2018,8/15/2018,8/15/2018,47.75,46,46.77,3.43,26 400,33,20
Nepool MH DA LMP Peak,8/15/2018,8/16/2018,8/16/2018,59,57.25,58.18,11.41,44 800,51,24
Nepool MH DA LMP Peak,8/16/2018,8/17/2018,8/17/2018,47,46,46.48,-11.7,40 000,50,22
Nepool MH DA LMP Peak,8/17/2018,8/20/2018,8/20/2018,34,34,34,-12.48,13 600,17,11
Nepool MH DA LMP Peak,8/20/2018,8/21/2018,8/21/2018,30.5,30,30.02,-3.98,17 600,13,10
Nepool MH DA LMP Peak,8/21/2018,8/22/2018,8/22/2018,36,35,35.52,5.5,38 400,45,17
Nepool MH DA LMP Peak,8/22/2018,8/23/2018,8/23/2018,31,30.5,30.59,-4.93,19 200,23,9
Nepool MH DA LMP Peak,8/23/2018,8/24/2018,8/24/2018,33.75,33,33.44,2.85,13 600,17,10
Nepool MH DA LMP Peak,8/24/2018,8/27/2018,8/27/2018,47.1,46,46.9,13.46,7 200,9,8
Nepool MH DA LMP Peak,8/27/2018,8/28/2018,8/28/2018,68.5,66,67.62,20.72,21 600,27,22
Nepool MH DA LMP Peak,8/28/2018,8/29/2018,8/29/2018,100,93.5,96.99,29.37,21 600,26,19
