Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh, Low Price $/MWh , Wtd Avg Price $/MWh ,Change, Daily Volume MWh ,Number of Trades,Number of Counterparties
Mid Columbia Peak,26-Feb-04,28-Feb-04,28-Feb-04,40.00,38,39.29,0.36 ,16 800,40,23
Mid Columbia Peak,27-Feb-04,1-Mar-04,1-Mar-04,40.50,39,39.89,0.61 ,26 400,65,25
Mid Columbia Peak,1-Mar-04,2-Mar-04,2-Mar-04,43.25,41.25,42.31,2.42 ,19 600,49,25
Mid Columbia Peak,2-Mar-04,3-Mar-04,3-Mar-04,43.25,41.5,42.56,0.24 ,20 000,50,22
Mid Columbia Peak,3-Mar-04,4-Mar-04,4-Mar-04,41.50,40.75,41.1,(1.46),13 200,33,21
Mid Columbia Peak,4-Mar-04,5-Mar-04,6-Mar-04,40.25,39.5,39.89,(1.21),39 200,48,24
Mid Columbia Peak,5-Mar-04,8-Mar-04,8-Mar-04,41.00,39.25,40.41,0.52 ,18 400,46,21
Mid Columbia Peak,8-Mar-04,9-Mar-04,9-Mar-04,39.80,38.25,39.22,(1.19),15 200,38,27
Mid Columbia Peak,9-Mar-04,10-Mar-04,10-Mar-04,39.75,38.75,39.06,(0.15),14 800,37,21
Mid Columbia Peak,10-Mar-04,11-Mar-04,11-Mar-04,39.25,38,38.68,(0.38),14 800,37,24
Mid Columbia Peak,11-Mar-04,12-Mar-04,13-Mar-04,38.00,37.25,37.75,(0.93),24 800,31,21
Mid Columbia Peak,12-Mar-04,15-Mar-04,15-Mar-04,40.50,39,39.49,1.74 ,19 200,47,23
Mid Columbia Peak,15-Mar-04,16-Mar-04,16-Mar-04,39.75,38.75,39.29,(0.20),13 200,32,22
Mid Columbia Peak,16-Mar-04,17-Mar-04,17-Mar-04,39.25,38.75,38.92,(0.37),15 200,38,20
Mid Columbia Peak,17-Mar-04,18-Mar-04,18-Mar-04,39.50,39,39.36,0.43 ,13 600,34,23
Mid Columbia Peak,18-Mar-04,19-Mar-04,20-Mar-04,39.20,38.05,38.55,(0.81),32 800,38,24
Mid Columbia Peak,19-Mar-04,22-Mar-04,22-Mar-04,39.75,39.25,39.51,0.96 ,15 200,38,20
Mid Columbia Peak,22-Mar-04,23-Mar-04,23-Mar-04,39.25,38.5,38.9,(0.61),17 600,42,26
Mid Columbia Peak,23-Mar-04,24-Mar-04,24-Mar-04,39.00,38.5,38.58,(0.32),28 000,70,28
Mid Columbia Peak,24-Mar-04,25-Mar-04,25-Mar-04,38.25,35.25,37.42,(1.16),16 000,39,25
Mid Columbia Peak,25-Mar-04,26-Mar-04,27-Mar-04,33.75,32.5,33.33,(4.09),27 200,34,22
Mid Columbia Peak,26-Mar-04,29-Mar-04,29-Mar-04,35.00,34,34.76,1.43 ,17 200,43,27
Mid Columbia Peak,29-Mar-04,30-Mar-04,30-Mar-04,36.25,34.75,35.27,0.51 ,15 200,38,22
Mid Columbia Peak,30-Mar-04,31-Mar-04,31-Mar-04,36.00,35.5,35.75,0.48 ,9 200,23,20
Mid Columbia Peak,31-Mar-04,1-Apr-04,1-Apr-04,37.50,35.5,35.98,0.23 ,12 400,30,18
Mid Columbia Peak,1-Apr-04,2-Apr-04,3-Apr-04,40.00,35.75,38.4,2.41 ,19 200,24,20
Mid Columbia Peak,2-Apr-04,5-Apr-04,5-Apr-04,41.75,38.75,40.19,1.79 ,14 400,36,26
Mid Columbia Peak,5-Apr-04,6-Apr-04,6-Apr-04,42.00,41,41.69,1.51 ,17 600,44,20
Mid Columbia Peak,6-Apr-04,7-Apr-04,8-Apr-04,41.25,40.25,40.82,(0.87),19 200,24,20
Mid Columbia Peak,7-Apr-04,9-Apr-04,10-Apr-04,39.75,38.75,39.16,(1.66),25 600,30,26
Mid Columbia Peak,8-Apr-04,12-Apr-04,12-Apr-04,42.25,40,41.27,2.12 ,15 600,39,23
Mid Columbia Peak,9-Apr-04,12-Apr-04,12-Apr-04,42.25,40,41.27,2.12 ,15 600,39,23
Mid Columbia Peak,12-Apr-04,13-Apr-04,15-Apr-04,43.75,40.25,42.36,1.09 ,34 800,29,19
Mid Columbia Peak,13-Apr-04,13-Apr-04,15-Apr-04,43.75,40.25,42.36,1.09 ,34 800,29,19
Mid Columbia Peak,14-Apr-04,13-Apr-04,15-Apr-04,43.75,40.25,42.36,1.09 ,34 800,29,19
Mid Columbia Peak,15-Apr-04,16-Apr-04,17-Apr-04,43.25,41,41.87,(0.49),30 400,38,24
Mid Columbia Peak,16-Apr-04,19-Apr-04,19-Apr-04,42.00,39.5,41.42,(0.46),21 200,53,26
Mid Columbia Peak,19-Apr-04,20-Apr-04,20-Apr-04,40.50,39.25,39.83,(1.59),16 800,41,28
Mid Columbia Peak,20-Apr-04,21-Apr-04,21-Apr-04,41.00,39.5,40.06,0.23 ,8 400,21,20
Mid Columbia Peak,21-Apr-04,22-Apr-04,22-Apr-04,44.25,40.5,42.95,2.89 ,18 400,46,26
Mid Columbia Peak,22-Apr-04,23-Apr-04,24-Apr-04,43.00,41.75,42.47,(0.48),31 200,39,26
Mid Columbia Peak,23-Apr-04,26-Apr-04,26-Apr-04,44.75,43.25,43.82,1.36 ,14 000,35,29
Mid Columbia Peak,26-Apr-04,27-Apr-04,27-Apr-04,52.50,47.75,49.12,5.30 ,14 400,36,30
Mid Columbia Peak,27-Apr-04,28-Apr-04,28-Apr-04,50.50,49.25,50.01,0.89 ,12 400,31,24
Mid Columbia Peak,28-Apr-04,29-Apr-04,30-Apr-04,48.00,47.25,47.62,(2.39),32 800,38,27
Mid Columbia Peak,29-Apr-04,1-May-04,1-May-04,46.25,45.5,45.91,(1.71),14 800,36,24
Mid Columbia Peak,30-Apr-04,3-May-04,3-May-04,53.00,50,51.66,5.75 ,14 000,34,23
Mid Columbia Peak,3-May-04,4-May-04,4-May-04,54.00,49,51.67,0.02 ,17 200,43,28
Mid Columbia Peak,4-May-04,5-May-04,5-May-04,58.50,54,56.81,5.14 ,14 800,33,22
Mid Columbia Peak,5-May-04,6-May-04,6-May-04,57.00,53,55.56,(1.25),18 800,47,26
Mid Columbia Peak,6-May-04,7-May-04,8-May-04,50.00,45.75,47.5,(8.06),32 800,41,31
Mid Columbia Peak,7-May-04,10-May-04,10-May-04,50.00,45,47.18,(0.32),18 000,42,31
Mid Columbia Peak,10-May-04,11-May-04,11-May-04,45.50,44.5,44.97,(2.21),17 600,44,28
Mid Columbia Peak,11-May-04,12-May-04,12-May-04,47.25,46,46.74,1.78 ,15 600,39,29
Mid Columbia Peak,12-May-04,13-May-04,13-May-04,51.50,45.75,48.44,1.69 ,14 400,36,24
Mid Columbia Peak,13-May-04,14-May-04,15-May-04,46.00,44,44.64,(3.80),25 600,32,26
Mid Columbia Peak,14-May-04,17-May-04,17-May-04,47.50,46.25,46.84,2.20 ,12 000,30,21
Mid Columbia Peak,17-May-04,18-May-04,18-May-04,47.00,45,46.07,(0.77),8 400,21,21
Mid Columbia Peak,18-May-04,19-May-04,19-May-04,50.50,47.5,49.53,3.45 ,11 600,29,23
Mid Columbia Peak,19-May-04,20-May-04,20-May-04,50.75,49,50.26,0.73 ,10 000,25,17
Mid Columbia Peak,20-May-04,21-May-04,22-May-04,50.50,49.5,50.18,(0.08),22 400,27,17
Mid Columbia Peak,21-May-04,24-May-04,24-May-04,50.50,49.25,49.85,(0.32),9 600,24,21
Mid Columbia Peak,24-May-04,25-May-04,25-May-04,48.00,46.5,46.68,(3.17),8 800,21,19
Mid Columbia Peak,25-May-04,26-May-04,27-May-04,47.50,45.5,46.52,(0.16),25 600,32,23
Mid Columbia Peak,26-May-04,28-May-04,29-May-04,43.00,35,41.41,(5.11),15 200,19,18
Mid Columbia Peak,27-May-04,28-May-04,29-May-04,43.00,35,41.41,(5.11),15 200,19,18
Mid Columbia Peak,28-May-04,1-Jun-04,1-Jun-04,36.00,29.5,31.34,(10.07),20 000,50,27
Mid Columbia Peak,1-Jun-04,2-Jun-04,2-Jun-04,30.00,24.5,27.5,(3.84),34 400,72,32
Mid Columbia Peak,2-Jun-04,3-Jun-04,3-Jun-04,32.50,29.5,30.11,2.61 ,32 000,79,31
Mid Columbia Peak,3-Jun-04,4-Jun-04,5-Jun-04,30.50,28,29.69,(0.42),48 800,60,32
Mid Columbia Peak,4-Jun-04,7-Jun-04,7-Jun-04,30.50,27.25,29.32,(0.37),28 800,69,27
Mid Columbia Peak,7-Jun-04,8-Jun-04,8-Jun-04,29.00,25.75,26.69,(2.63),17 200,43,25
Mid Columbia Peak,8-Jun-04,9-Jun-04,9-Jun-04,24.00,18,21.18,(5.51),17 600,44,24
Mid Columbia Peak,9-Jun-04,10-Jun-04,10-Jun-04,17.00,12.25,14.69,(6.49),25 600,60,29
Mid Columbia Peak,10-Jun-04,11-Jun-04,12-Jun-04,11.00,8.75,10.34,(4.35),72 000,89,31
Mid Columbia Peak,11-Jun-04,14-Jun-04,14-Jun-04,13.50,11.5,12.35,2.01 ,22 800,57,27
Mid Columbia Peak,14-Jun-04,15-Jun-04,15-Jun-04,30.00,24,24.43,12.08 ,27 200,68,28
Mid Columbia Peak,15-Jun-04,16-Jun-04,16-Jun-04,46.00,39,42.69,18.26 ,22 400,56,24
Mid Columbia Peak,16-Jun-04,17-Jun-04,17-Jun-04,50.00,45,48.77,6.08 ,19 200,48,27
Mid Columbia Peak,17-Jun-04,18-Jun-04,19-Jun-04,44.50,42,43.49,(5.27),52 000,65,26
Mid Columbia Peak,18-Jun-04,21-Jun-04,21-Jun-04,46.00,44.5,45.45,1.96 ,18 000,43,22
Mid Columbia Peak,21-Jun-04,22-Jun-04,22-Jun-04,48.50,45.5,46.96,1.51 ,19 200,45,24
Mid Columbia Peak,22-Jun-04,23-Jun-04,23-Jun-04,49.00,47,48.15,1.18 ,33 600,83,26
Mid Columbia Peak,23-Jun-04,24-Jun-04,24-Jun-04,46.75,45.5,46.08,(2.07),13 600,34,21
Mid Columbia Peak,24-Jun-04,25-Jun-04,26-Jun-04,44.75,43.25,44.03,(2.04),30 400,38,21
Mid Columbia Peak,25-Jun-04,28-Jun-04,28-Jun-04,44.75,43.5,43.91,(0.13),19 600,49,28
Mid Columbia Peak,28-Jun-04,29-Jun-04,30-Jun-04,43.50,41.25,42.54,(1.37),40 800,51,25
Mid Columbia Peak,29-Jun-04,1-Jul-04,1-Jul-04,45.50,43.5,43.92,1.38 ,24 400,61,25
Mid Columbia Peak,30-Jun-04,2-Jul-04,3-Jul-04,43.25,42.75,42.95,(0.97),51 200,64,24
Mid Columbia Peak,2-Jul-04,6-Jul-04,6-Jul-04,42.00,40,40.6,(2.35),22 000,55,20
Mid Columbia Peak,6-Jul-04,7-Jul-04,7-Jul-04,44.00,38.5,40.2,(0.40),24 400,61,23
Mid Columbia Peak,7-Jul-04,8-Jul-04,8-Jul-04,40.50,39.5,39.73,(0.47),31 200,78,26
Mid Columbia Peak,8-Jul-04,9-Jul-04,10-Jul-04,38.00,37,37.51,(2.22),36 000,44,23
Mid Columbia Peak,9-Jul-04,12-Jul-04,12-Jul-04,44.00,41,42.46,4.94 ,24 000,60,23
Mid Columbia Peak,12-Jul-04,13-Jul-04,13-Jul-04,50.00,47,48.28,5.82 ,24 400,61,31
Mid Columbia Peak,13-Jul-04,14-Jul-04,14-Jul-04,51.75,49,50.65,2.37 ,19 600,49,27
Mid Columbia Peak,14-Jul-04,15-Jul-04,15-Jul-04,57.25,53,56.09,5.45 ,16 400,41,24
Mid Columbia Peak,15-Jul-04,16-Jul-04,17-Jul-04,55.75,53,54.32,(1.77),29 600,37,21
Mid Columbia Peak,16-Jul-04,19-Jul-04,19-Jul-04,56.00,51,53.58,(0.75),21 200,53,23
Mid Columbia Peak,19-Jul-04,20-Jul-04,20-Jul-04,59.50,56.75,57.82,4.24 ,25 200,63,24
Mid Columbia Peak,20-Jul-04,21-Jul-04,21-Jul-04,63.00,60.75,61.58,3.76 ,27 600,69,24
Mid Columbia Peak,21-Jul-04,22-Jul-04,22-Jul-04,66.75,64,64.96,3.38 ,19 600,46,22
Mid Columbia Peak,22-Jul-04,23-Jul-04,24-Jul-04,66.00,62,64.28,(0.69),47 200,58,22
Mid Columbia Peak,23-Jul-04,26-Jul-04,26-Jul-04,60.50,59.25,59.73,(4.54),22 400,56,19
Mid Columbia Peak,26-Jul-04,27-Jul-04,27-Jul-04,58.75,57,57.54,(2.19),18 400,46,25
Mid Columbia Peak,27-Jul-04,28-Jul-04,28-Jul-04,57.75,57,57.36,(0.18),19 200,48,26
Mid Columbia Peak,28-Jul-04,29-Jul-04,29-Jul-04,54.00,53,53.41,(3.95),16 400,41,28
Mid Columbia Peak,29-Jul-04,30-Jul-04,31-Jul-04,54.50,50,51.07,(2.34),38 400,48,24
Mid Columbia Peak,30-Jul-04,2-Aug-04,2-Aug-04,58.00,56,56.69,5.62 ,18 400,44,26
Mid Columbia Peak,2-Aug-04,3-Aug-04,3-Aug-04,56.00,54.5,55.16,(1.53),12 800,32,24
Mid Columbia Peak,3-Aug-04,4-Aug-04,4-Aug-04,55.50,54.25,55.2,0.04 ,21 200,50,24
Mid Columbia Peak,4-Aug-04,5-Aug-04,5-Aug-04,55.50,54.5,55.08,(0.13),16 000,40,22
Mid Columbia Peak,5-Aug-04,6-Aug-04,7-Aug-04,54.25,52.5,53.73,(1.35),26 400,32,19
Mid Columbia Peak,6-Aug-04,9-Aug-04,9-Aug-04,59.00,54,57.7,3.97 ,12 800,32,21
Mid Columbia Peak,9-Aug-04,10-Aug-04,10-Aug-04,62.50,60.5,61.59,3.89 ,22 000,54,25
Mid Columbia Peak,10-Aug-04,11-Aug-04,11-Aug-04,60.75,58.75,59.1,(2.48),16 400,41,29
Mid Columbia Peak,11-Aug-04,12-Aug-04,12-Aug-04,58.75,56.25,57.07,(2.03),20 000,49,24
Mid Columbia Peak,12-Aug-04,13-Aug-04,14-Aug-04,56.25,54.25,55.35,(1.72),26 400,32,21
Mid Columbia Peak,13-Aug-04,16-Aug-04,16-Aug-04,54.00,52,53.71,(1.64),16 400,40,26
Mid Columbia Peak,16-Aug-04,17-Aug-04,17-Aug-04,52.25,51.75,51.99,(1.72),14 800,37,24
Mid Columbia Peak,17-Aug-04,18-Aug-04,18-Aug-04,51.50,50,51.02,(0.97),14 000,35,26
Mid Columbia Peak,18-Aug-04,19-Aug-04,19-Aug-04,52.25,50.5,51.18,0.16 ,16 000,40,21
Mid Columbia Peak,19-Aug-04,20-Aug-04,21-Aug-04,49.50,48.5,49.04,(2.15),28 800,36,22
Mid Columbia Peak,20-Aug-04,23-Aug-04,23-Aug-04,50.00,47.5,48.46,(0.57),19 600,49,21
Mid Columbia Peak,23-Aug-04,24-Aug-04,24-Aug-04,44.00,39,43.05,(5.41),24 800,57,26
Mid Columbia Peak,24-Aug-04,25-Aug-04,25-Aug-04,41.00,36,37.72,(5.33),28 800,72,28
Mid Columbia Peak,25-Aug-04,26-Aug-04,26-Aug-04,38.50,37.75,38.05,0.33 ,25 200,62,25
Mid Columbia Peak,26-Aug-04,27-Aug-04,28-Aug-04,37.00,35,36.41,(1.64),34 400,43,24
Mid Columbia Peak,27-Aug-04,30-Aug-04,30-Aug-04,38.25,36.75,37.27,0.86 ,15 200,38,19
Mid Columbia Peak,30-Aug-04,31-Aug-04,31-Aug-04,36.00,34.25,35.03,(2.24),25 200,63,25
Mid Columbia Peak,31-Aug-04,1-Sep-04,2-Sep-04,45.00,39.75,43.26,8.23 ,48 000,60,26
Mid Columbia Peak,1-Sep-04,3-Sep-04,4-Sep-04,44.25,41,43.41,0.15 ,49 600,62,27
Mid Columbia Peak,3-Sep-04,7-Sep-04,7-Sep-04,43.00,40,42.14,(1.27),28 000,70,29
Mid Columbia Peak,7-Sep-04,8-Sep-04,8-Sep-04,45.50,43.25,44.02,1.87 ,27 200,68,24
Mid Columbia Peak,8-Sep-04,9-Sep-04,9-Sep-04,42.50,40.5,41.6,(2.41),26 400,66,26
Mid Columbia Peak,9-Sep-04,10-Sep-04,11-Sep-04,40.00,37.5,38.34,(3.26),32 800,40,20
Mid Columbia Peak,10-Sep-04,13-Sep-04,13-Sep-04,39.75,37.75,38.17,(0.17),18 800,47,17
Mid Columbia Peak,13-Sep-04,14-Sep-04,14-Sep-04,45.50,42,44.46,6.29 ,29 200,73,20
Mid Columbia Peak,14-Sep-04,15-Sep-04,15-Sep-04,43.25,40.5,42.75,(1.71),15 600,39,20
Mid Columbia Peak,15-Sep-04,16-Sep-04,16-Sep-04,40.00,38,39.56,(3.19),15 200,38,21
Mid Columbia Peak,16-Sep-04,17-Sep-04,18-Sep-04,36.00,34,35.14,(4.43),53 600,66,17
Mid Columbia Peak,17-Sep-04,20-Sep-04,20-Sep-04,37.50,35.5,36.27,1.14 ,28 800,69,18
Mid Columbia Peak,20-Sep-04,21-Sep-04,21-Sep-04,38.50,36.75,37.53,1.25 ,30 000,75,23
Mid Columbia Peak,21-Sep-04,22-Sep-04,22-Sep-04,39.25,37.75,38.77,1.24 ,14 000,35,16
Mid Columbia Peak,22-Sep-04,23-Sep-04,23-Sep-04,38.00,36.75,37.33,(1.44),13 600,34,16
Mid Columbia Peak,23-Sep-04,24-Sep-04,25-Sep-04,39.00,36.25,38.28,0.95 ,28 800,36,20
Mid Columbia Peak,24-Sep-04,27-Sep-04,27-Sep-04,39.25,37.5,38.49,0.21 ,20 400,51,22
Mid Columbia Peak,27-Sep-04,28-Sep-04,28-Sep-04,38.00,37,37.55,(0.94),17 200,43,21
Mid Columbia Peak,28-Sep-04,29-Sep-04,29-Sep-04,39.50,38.5,38.78,1.23 ,20 000,50,21
Mid Columbia Peak,29-Sep-04,30-Sep-04,30-Sep-04,40.50,39,39.57,0.79 ,19 200,48,20
Mid Columbia Peak,30-Sep-04,1-Oct-04,2-Oct-04,39.25,39,39.1,(0.48),31 200,39,24
Mid Columbia Peak,1-Oct-04,4-Oct-04,4-Oct-04,38.00,36.75,37.02,(2.08),12 000,30,24
Mid Columbia Peak,4-Oct-04,5-Oct-04,5-Oct-04,39.25,38.75,38.95,1.94 ,22 400,55,23
Mid Columbia Peak,5-Oct-04,6-Oct-04,7-Oct-04,42.00,40.8,41.22,2.27 ,45 600,56,22
Mid Columbia Peak,6-Oct-04,8-Oct-04,9-Oct-04,42.50,39.5,41.04,(0.19),28 000,35,21
Mid Columbia Peak,7-Oct-04,11-Oct-04,11-Oct-04,44.25,42,42.78,1.74 ,10 800,27,19
Mid Columbia Peak,8-Oct-04,12-Oct-04,12-Oct-04,41.50,39,39.87,(2.91),10 800,27,18
Mid Columbia Peak,12-Oct-04,13-Oct-04,13-Oct-04,43.00,40,41.06,1.19 ,15 200,38,22
Mid Columbia Peak,13-Oct-04,14-Oct-04,14-Oct-04,45.00,41,43.21,2.15 ,15 600,39,25
Mid Columbia Peak,14-Oct-04,15-Oct-04,16-Oct-04,42.00,40.25,41.52,(1.69),24 800,31,22
Mid Columbia Peak,15-Oct-04,18-Oct-04,18-Oct-04,40.25,39.25,39.77,(1.74),8 800,22,19
Mid Columbia Peak,18-Oct-04,19-Oct-04,21-Oct-04,41.50,38.5,40.1,0.33 ,72 000,60,24
Mid Columbia Peak,21-Oct-04,22-Oct-04,23-Oct-04,53.00,49.5,51.77,11.67 ,32 800,41,22
Mid Columbia Peak,22-Oct-04,25-Oct-04,25-Oct-04,53.75,51,52.75,0.98 ,24 400,61,23
Mid Columbia Peak,25-Oct-04,26-Oct-04,26-Oct-04,60.75,58.5,59.59,6.84 ,21 600,53,26
Mid Columbia Peak,26-Oct-04,27-Oct-04,28-Oct-04,61.50,60,60.69,1.10 ,36 800,46,24
Mid Columbia Peak,27-Oct-04,29-Oct-04,30-Oct-04,63.00,56.5,60.82,0.13 ,28 800,36,22
Mid Columbia Peak,29-Oct-04,1-Nov-04,1-Nov-04,51.00,45.5,47.91,(12.91),17 200,43,27
Mid Columbia Peak,1-Nov-04,2-Nov-04,2-Nov-04,57.00,52.5,54.64,6.74 ,13 200,33,23
Mid Columbia Peak,2-Nov-04,3-Nov-04,3-Nov-04,54.00,50.5,52.23,(2.41),20 800,51,22
Mid Columbia Peak,3-Nov-04,4-Nov-04,4-Nov-04,54.00,53,53.55,1.32 ,18 000,41,25
Mid Columbia Peak,4-Nov-04,5-Nov-04,6-Nov-04,54.50,53.5,53.92,0.36 ,21 600,27,23
Mid Columbia Peak,5-Nov-04,8-Nov-04,8-Nov-04,52.00,48.5,49.83,(4.09),11 600,29,22
Mid Columbia Peak,8-Nov-04,9-Nov-04,9-Nov-04,49.50,48,48.81,(1.02),10 000,25,23
Mid Columbia Peak,9-Nov-04,10-Nov-04,11-Nov-04,48.25,47,47.68,(1.13),20 800,26,17
Mid Columbia Peak,10-Nov-04,12-Nov-04,13-Nov-04,46.00,44.5,45.28,(2.40),23 200,29,20
Mid Columbia Peak,12-Nov-04,15-Nov-04,15-Nov-04,47.00,45.25,45.91,0.63 ,12 800,32,20
Mid Columbia Peak,15-Nov-04,16-Nov-04,16-Nov-04,45.75,43.5,44.23,(1.68),11 600,29,21
Mid Columbia Peak,16-Nov-04,17-Nov-04,17-Nov-04,49.00,44.5,47.15,2.92 ,13 600,34,21
Mid Columbia Peak,17-Nov-04,18-Nov-04,18-Nov-04,47.00,45,45.7,(1.45),13 200,33,23
Mid Columbia Peak,18-Nov-04,19-Nov-04,20-Nov-04,47.00,42.5,44.43,(1.27),22 400,28,21
Mid Columbia Peak,19-Nov-04,22-Nov-04,22-Nov-04,45.00,38.25,40.35,(4.08),16 800,42,23
Mid Columbia Peak,22-Nov-04,23-Nov-04,24-Nov-04,47.50,44.25,46.56,6.22 ,26 400,33,19
Mid Columbia Peak,23-Nov-04,26-Nov-04,27-Nov-04,46.25,45.25,45.49,(1.07),44 000,55,26
Mid Columbia Peak,24-Nov-04,29-Nov-04,29-Nov-04,47.75,43,44.48,(1.00),11 200,28,18
Mid Columbia Peak,29-Nov-04,30-Nov-04,30-Nov-04,58.00,50,53.85,9.37 ,14 400,36,22
Mid Columbia Peak,30-Nov-04,1-Dec-04,1-Dec-04,57.00,54,56.2,2.36 ,26 000,65,27
Mid Columbia Peak,1-Dec-04,2-Dec-04,2-Dec-04,58.00,55,57.25,1.05 ,22 800,57,26
Mid Columbia Peak,2-Dec-04,3-Dec-04,4-Dec-04,54.50,51,52.73,(4.52),28 000,35,24
Mid Columbia Peak,3-Dec-04,6-Dec-04,6-Dec-04,59.00,53.75,54.53,1.80 ,22 400,55,25
Mid Columbia Peak,6-Dec-04,7-Dec-04,7-Dec-04,55.00,53,54.09,(0.44),21 200,53,26
Mid Columbia Peak,7-Dec-04,8-Dec-04,8-Dec-04,57.75,50,52.13,(1.96),18 400,46,24
Mid Columbia Peak,8-Dec-04,9-Dec-04,9-Dec-04,55.00,51,53.62,1.49 ,26 800,67,27
Mid Columbia Peak,9-Dec-04,10-Dec-04,11-Dec-04,54.00,52.25,52.68,(0.94),45 600,54,22
Mid Columbia Peak,10-Dec-04,13-Dec-04,13-Dec-04,53.00,49.25,51.87,(0.81),21 600,54,27
Mid Columbia Peak,13-Dec-04,14-Dec-04,14-Dec-04,54.50,47,50.87,(1.00),30 400,76,28
Mid Columbia Peak,14-Dec-04,15-Dec-04,15-Dec-04,50.00,47.75,49.14,(1.73),24 400,61,27
Mid Columbia Peak,15-Dec-04,16-Dec-04,16-Dec-04,46.00,44.75,45.07,(4.07),26 000,64,28
Mid Columbia Peak,16-Dec-04,17-Dec-04,18-Dec-04,41.00,40,40.53,(4.54),32 800,41,25
Mid Columbia Peak,17-Dec-04,20-Dec-04,20-Dec-04,51.00,46.5,47.89,7.36 ,20 000,50,25
Mid Columbia Peak,20-Dec-04,21-Dec-04,22-Dec-04,51.00,45,49.67,1.78 ,53 600,67,27
Mid Columbia Peak,21-Dec-04,23-Dec-04,24-Dec-04,46.00,43,45.23,(4.44),30 400,38,25
Mid Columbia Peak,22-Dec-04,27-Dec-04,27-Dec-04,54.00,51,53.22,7.99 ,32 400,81,29
Mid Columbia Peak,27-Dec-04,28-Dec-04,29-Dec-04,49.50,47.75,48.37,(4.85),36 000,45,25
Mid Columbia Peak,28-Dec-04,30-Dec-04,31-Dec-04,45.75,44.5,45.16,(3.21),22 400,28,19
Mid Columbia Peak,30-Dec-04,3-Jan-05,3-Jan-05,49.75,48.5,49.11,3.95 ,9 200,23,22
Mid Columbia Peak,3-Jan-05,4-Jan-05,4-Jan-05,53.00,47,49.6,0.49 ,22 400,56,24
Mid Columbia Peak,4-Jan-05,5-Jan-05,5-Jan-05,59.50,54,56.09,6.49 ,29 200,73,27
Mid Columbia Peak,5-Jan-05,6-Jan-05,6-Jan-05,62.00,57.5,60.07,3.98 ,28 400,71,26
Mid Columbia Peak,6-Jan-05,7-Jan-05,8-Jan-05,58.00,50,55.19,(4.88),32 800,41,20
Mid Columbia Peak,7-Jan-05,10-Jan-05,10-Jan-05,57.50,52.5,56.14,0.95 ,20 800,52,22
Mid Columbia Peak,10-Jan-05,11-Jan-05,11-Jan-05,56.00,51,54.45,(1.69),19 600,48,22
Mid Columbia Peak,11-Jan-05,12-Jan-05,13-Jan-05,55.75,54,55.25,0.80 ,53 600,67,24
Mid Columbia Peak,12-Jan-05,14-Jan-05,15-Jan-05,57.00,51.75,53.55,(1.70),68 800,85,24
Mid Columbia Peak,13-Jan-05,17-Jan-05,17-Jan-05,55.75,53.75,54.78,1.23 ,17 600,44,24
Mid Columbia Peak,14-Jan-05,18-Jan-05,18-Jan-05,54.00,51,52.53,(2.25),17 600,44,26
Mid Columbia Peak,18-Jan-05,19-Jan-05,19-Jan-05,49.00,43,45.95,(6.58),18 800,47,26
Mid Columbia Peak,19-Jan-05,20-Jan-05,20-Jan-05,44.50,40,41.6,(4.35),17 200,43,27
Mid Columbia Peak,20-Jan-05,21-Jan-05,22-Jan-05,44.50,42.5,43.42,1.82 ,47 200,56,24
Mid Columbia Peak,21-Jan-05,24-Jan-05,24-Jan-05,45.50,42.5,44.34,0.92 ,17 600,44,19
Mid Columbia Peak,24-Jan-05,25-Jan-05,25-Jan-05,45.00,41.75,42.99,(1.35),19 600,47,23
Mid Columbia Peak,25-Jan-05,26-Jan-05,26-Jan-05,44.50,43.25,44.15,1.16 ,14 800,37,20
Mid Columbia Peak,26-Jan-05,27-Jan-05,27-Jan-05,44.50,43.25,43.85,(0.30),20 400,51,22
Mid Columbia Peak,27-Jan-05,28-Jan-05,29-Jan-05,45.00,43.5,44.06,0.21 ,31 200,37,23
Mid Columbia Peak,28-Jan-05,31-Jan-05,31-Jan-05,45.75,44.75,45.25,1.19 ,13 200,32,20
Mid Columbia Peak,31-Jan-05,1-Feb-05,1-Feb-05,46.50,45,46.08,0.83 ,20 800,52,26
Mid Columbia Peak,1-Feb-05,2-Feb-05,2-Feb-05,46.00,44.5,45.35,(0.73),12 800,32,26
Mid Columbia Peak,2-Feb-05,3-Feb-05,3-Feb-05,46.00,45.25,45.51,0.16 ,20 800,52,28
Mid Columbia Peak,3-Feb-05,4-Feb-05,5-Feb-05,45.00,43.35,44.01,(1.50),57 600,71,27
Mid Columbia Peak,4-Feb-05,7-Feb-05,7-Feb-05,46.25,45.5,46.03,2.02 ,20 400,50,24
Mid Columbia Peak,7-Feb-05,8-Feb-05,8-Feb-05,46.25,45.75,46.04,0.01 ,13 200,33,20
Mid Columbia Peak,8-Feb-05,9-Feb-05,9-Feb-05,46.00,45.5,45.72,(0.32),14 800,37,27
Mid Columbia Peak,9-Feb-05,10-Feb-05,10-Feb-05,49.00,46.75,47.63,1.91 ,18 800,47,28
Mid Columbia Peak,10-Feb-05,11-Feb-05,12-Feb-05,46.00,45.1,45.64,(1.99),24 800,31,25
Mid Columbia Peak,11-Feb-05,14-Feb-05,14-Feb-05,47.25,46,46.77,1.13 ,14 800,37,22
