Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh,Low Price $/MWh,Wtd Avg Price $/MWh,Change, Daily Volume MWh ,Number of Trades,Number of Companies
SP 15,4/3/08,4/4/08,4/5/08, 93.50 , 90.50 , 91.62 ,(0.09),193 600,241,33
SP 15,4/4/08,4/7/08,4/7/08, 100.00 , 92.00 , 96.03 ,4.41 ,86 000,211,35
SP 15,4/7/08,4/8/08,4/8/08, 100.75 , 98.50 , 99.73 ,3.70 ,75 600,185,35
SP 15,4/8/08,4/9/08,4/9/08, 101.05 , 93.75 , 97.94 ,(1.79),92 000,228,35
SP 15,4/9/08,4/10/08,4/10/08, 97.25 , 89.75 , 92.53 ,(5.41),94 400,234,33
SP 15,4/10/08,4/11/08,4/12/08, 107.00 , 93.25 , 95.81 ,3.28 ,249 600,305,32
SP 15,4/11/08,4/14/08,4/14/08, 111.25 , 103.50 , 106.72 ,10.91 ,117 200,290,32
SP 15,4/14/08,4/15/08,4/15/08, 102.00 , 94.00 , 97.21 ,(9.51),90 400,224,30
SP 15,4/15/08,4/16/08,4/16/08, 94.50 , 89.00 , 92.15 ,(5.06),133 200,324,32
SP 15,4/16/08,4/17/08,4/17/08, 94.25 , 90.00 , 92.24 ,0.09 ,115 600,282,34
SP 15,4/17/08,4/18/08,4/19/08, 95.00 , 87.00 , 92.79 ,0.55 ,196 000,234,33
SP 15,4/18/08,4/21/08,4/21/08, 99.50 , 94.25 , 95.65 ,2.86 ,102 000,249,31
SP 15,4/21/08,4/22/08,4/22/08, 101.50 , 98.55 , 99.74 ,4.09 ,104 000,250,32
SP 15,4/22/08,4/23/08,4/23/08, 100.75 , 94.25 , 99.55 ,(0.19),108 000,267,34
SP 15,4/23/08,4/24/08,4/24/08, 93.25 , 89.30 , 90.74 ,(8.81),125 200,293,34
SP 15,4/24/08,4/25/08,4/26/08, 92.75 , 88.90 , 90.10 ,(0.64),273 600,334,36
SP 15,4/25/08,4/28/08,4/28/08, 112.00 , 100.00 , 102.85 ,12.75 ,117 600,279,32
SP 15,4/28/08,4/29/08,4/29/08, 104.50 , 97.00 , 102.32 ,(0.53),138 400,325,32
SP 15,4/29/08,4/30/08,4/30/08, 103.00 , 95.50 , 99.18 ,(3.14),168 000,399,34
SP 15,4/30/08,5/1/08,5/1/08, 97.75 , 90.50 , 94.52 ,(4.66),101 600,251,35
SP 15,5/1/08,5/2/08,5/3/08, 89.40 , 82.50 , 86.78 ,(7.74),213 600,257,34
SP 15,5/2/08,5/5/08,5/5/08, 93.25 , 87.00 , 89.24 ,2.46 ,169 600,408,39
SP 15,5/5/08,5/6/08,5/6/08, 90.00 , 83.85 , 87.76 ,(1.48),177 200,420,34
SP 15,5/6/08,5/7/08,5/7/08, 89.00 , 81.50 , 85.82 ,(1.94),125 600,288,34
SP 15,5/7/08,5/8/08,5/8/08, 85.25 , 79.00 , 81.31 ,(4.51),157 600,384,33
SP 15,5/8/08,5/9/08,5/10/08, 84.50 , 79.75 , 81.96 ,0.65 ,320 000,378,34
SP 15,5/9/08,5/12/08,5/12/08, 93.50 , 85.75 , 88.19 ,6.23 ,171 200,412,34
SP 15,5/12/08,5/13/08,5/13/08, 100.00 , 91.50 , 95.88 ,7.69 ,214 400,504,34
SP 15,5/13/08,5/14/08,5/14/08, 105.00 , 94.00 , 99.99 ,4.11 ,220 000,505,37
SP 15,5/14/08,5/15/08,5/15/08, 120.50 , 107.25 , 111.18 ,11.19 ,217 600,496,35
SP 15,5/15/08,5/16/08,5/17/08, 121.35 , 106.50 , 118.23 ,7.05 ,327 200,390,35
SP 15,5/16/08,5/19/08,5/19/08, 114.00 , 100.00 , 103.38 ,(14.85),136 400,293,31
SP 15,5/19/08,5/20/08,5/20/08, 106.00 , 93.50 , 98.60 ,(4.78),116 000,277,30
SP 15,5/20/08,5/21/08,5/22/08, 87.75 , 82.50 , 85.18 ,(13.42),274 400,317,27
SP 15,5/21/08,5/23/08,5/24/08, 81.00 , 69.00 , 78.96 ,(6.22),280 000,318,29
SP 15,5/23/08,5/27/08,5/27/08, 78.75 , 75.00 , 76.10 ,(2.86),112 800,262,30
SP 15,5/27/08,5/28/08,5/28/08, 85.00 , 77.00 , 83.50 ,7.40 ,100 800,241,27
SP 15,5/28/08,5/29/08,5/29/08, 83.00 , 80.20 , 81.30 ,(2.20),151 600,336,29
SP 15,5/29/08,5/30/08,5/31/08, 77.00 , 74.35 , 75.49 ,(5.81),162 400,179,28
SP 15,5/30/08,6/2/08,6/2/08, 88.00 , 81.00 , 82.24 ,6.75 ,111 600,256,30
SP 15,6/2/08,6/3/08,6/3/08, 97.00 , 81.00 , 94.10 ,11.86 ,115 600,274,31
SP 15,6/3/08,6/4/08,6/4/08, 94.00 , 82.25 , 89.15 ,(4.95),82 000,195,29
SP 15,6/4/08,6/5/08,6/5/08, 86.50 , 80.75 , 83.42 ,(5.73),171 200,390,31
SP 15,6/5/08,6/6/08,6/7/08, 82.00 , 76.25 , 80.25 ,(3.17),177 600,214,32
SP 15,6/6/08,6/9/08,6/9/08, 100.00 , 88.00 , 90.09 ,9.84 ,121 200,266,30
SP 15,6/9/08,6/10/08,6/10/08, 106.00 , 94.75 , 103.70 ,13.61 ,164 400,387,36
SP 15,6/10/08,6/11/08,6/11/08, 101.00 , 96.25 , 98.45 ,(5.25),170 400,386,36
SP 15,6/11/08,6/12/08,6/12/08, 102.00 , 98.25 , 100.30 ,1.85 ,204 400,461,33
SP 15,6/12/08,6/13/08,6/14/08, 106.25 , 99.75 , 104.07 ,3.77 ,296 000,334,31
SP 15,6/13/08,6/16/08,6/16/08, 125.00 , 100.00 , 103.69 ,(0.38),167 600,374,34
SP 15,6/16/08,6/17/08,6/17/08, 130.00 , 115.00 , 120.07 ,16.38 ,157 200,352,33
SP 15,6/17/08,6/18/08,6/18/08, 140.00 , 127.50 , 135.71 ,15.64 ,160 400,345,34
SP 15,6/18/08,6/19/08,6/19/08, 152.00 , 120.00 , 135.82 ,0.11 ,153 600,338,34
SP 15,6/19/08,6/20/08,6/21/08, 160.00 , 123.25 , 134.03 ,(1.79),277 600,292,32
SP 15,6/20/08,6/23/08,6/23/08, 122.50 , 115.50 , 117.86 ,(16.17),132 400,300,32
SP 15,6/23/08,6/24/08,6/24/08, 119.25 , 110.00 , 117.60 ,(0.26),129 600,292,31
SP 15,6/24/08,6/25/08,6/25/08, 115.50 , 113.00 , 114.60 ,(3.00),147 200,312,31
SP 15,6/25/08,6/26/08,6/26/08, 110.00 , 99.75 , 108.14 ,(6.46),143 200,345,29
SP 15,6/26/08,6/27/08,6/28/08, 108.00 , 103.50 , 105.24 ,(2.90),221 600,263,30
SP 15,6/27/08,6/30/08,6/30/08, 142.00 , 115.00 , 118.96 ,13.72 ,110 000,266,27
SP 15,6/30/08,7/1/08,7/1/08, 134.50 , 128.00 , 131.11 ,12.15 ,126 000,301,30
SP 15,7/1/08,7/2/08,7/3/08, 136.00 , 122.00 , 130.25 ,(0.86),218 400,268,29
SP 15,7/2/08,7/5/08,7/5/08, 118.50 , 97.00 , 101.54 ,(28.71),99 200,243,32
SP 15,7/3/08,7/7/08,7/7/08, 170.00 , 126.00 , 133.83 ,32.29 ,137 600,304,33
SP 15,7/7/08,7/8/08,7/8/08, 160.75 , 128.50 , 149.23 ,15.40 ,129 600,305,35
SP 15,7/8/08,7/9/08,7/9/08, 155.00 , 124.95 , 133.97 ,(15.26),163 600,383,33
SP 15,7/9/08,7/10/08,7/10/08, 132.00 , 117.50 , 120.92 ,(13.05),181 600,432,33
SP 15,7/10/08,7/11/08,7/12/08, 105.85 , 97.00 , 101.05 ,(19.87),289 600,354,31
SP 15,7/11/08,7/14/08,7/14/08, 120.00 , 107.00 , 110.73 ,9.68 ,150 000,348,29
SP 15,7/14/08,7/15/08,7/15/08, 115.50 , 111.00 , 113.46 ,2.73 ,150 000,360,30
SP 15,7/15/08,7/16/08,7/16/08, 119.00 , 115.00 , 116.88 ,3.42 ,148 000,349,33
SP 15,7/16/08,7/17/08,7/17/08, 111.00 , 106.75 , 108.36 ,(8.52),166 400,390,31
SP 15,7/17/08,7/18/08,7/19/08, 103.25 , 99.40 , 101.82 ,(6.54),243 200,297,32
SP 15,7/18/08,7/21/08,7/21/08, 103.75 , 95.50 , 100.00 ,(1.82),134 800,330,32
SP 15,7/21/08,7/22/08,7/22/08, 101.75 , 98.50 , 100.64 ,0.64 ,144 000,347,29
SP 15,7/22/08,7/23/08,7/23/08, 100.00 , 96.80 , 98.10 ,(2.54),117 600,270,29
SP 15,7/23/08,7/24/08,7/24/08, 100.00 , 97.10 , 98.78 ,0.68 ,136 400,319,33
SP 15,7/24/08,7/25/08,7/26/08, 98.00 , 92.30 , 93.65 ,(5.13),271 200,317,32
SP 15,7/25/08,7/28/08,7/28/08, 92.00 , 87.00 , 89.80 ,(3.85),122 000,281,27
SP 15,7/28/08,7/29/08,7/29/08, 89.00 , 85.25 , 87.50 ,(2.30),148 000,345,29
SP 15,7/29/08,7/30/08,7/30/08, 89.00 , 86.80 , 87.74 ,0.24 ,183 200,391,32
SP 15,7/30/08,7/31/08,7/31/08, 88.00 , 83.00 , 85.07 ,(2.67),124 000,299,30
SP 15,7/31/08,8/1/08,8/2/08, 93.00 , 84.00 , 85.36 ,0.29 ,213 600,246,32
SP 15,8/1/08,8/4/08,8/4/08, 91.00 , 87.50 , 89.85 ,4.49 ,96 400,217,29
SP 15,8/4/08,8/5/08,8/5/08, 97.00 , 93.50 , 95.28 ,5.43 ,95 600,221,29
SP 15,8/5/08,8/6/08,8/6/08, 92.00 , 86.00 , 87.75 ,(7.53),96 400,237,26
SP 15,8/6/08,8/7/08,8/7/08, 87.25 , 84.75 , 86.11 ,(1.64),150 800,354,29
SP 15,8/7/08,8/8/08,8/9/08, 82.50 , 76.50 , 81.59 ,(4.52),260 000,310,29
SP 15,8/8/08,8/11/08,8/11/08, 91.75 , 82.90 , 84.30 ,2.71 ,127 600,288,29
SP 15,8/11/08,8/12/08,8/12/08, 88.50 , 81.75 , 86.92 ,2.62 ,121 600,271,28
SP 15,8/12/08,8/13/08,8/13/08, 85.00 , 79.00 , 84.03 ,(2.89),209 600,436,33
SP 15,8/13/08,8/14/08,8/14/08, 86.25 , 84.00 , 84.94 ,0.91 ,132 800,315,34
SP 15,8/14/08,8/15/08,8/16/08, 90.00 , 82.00 , 83.50 ,(1.44),317 600,362,30
SP 15,8/15/08,8/18/08,8/18/08, 84.50 , 80.00 , 82.48 ,(1.02),81 200,188,25
SP 15,8/18/08,8/19/08,8/19/08, 80.00 , 71.00 , 78.32 ,(4.16),147 200,329,32
SP 15,8/19/08,8/20/08,8/20/08, 76.00 , 73.75 , 74.94 ,(3.38),132 000,310,29
SP 15,8/20/08,8/21/08,8/21/08, 77.00 , 73.85 , 75.51 ,0.57 ,136 400,320,31
SP 15,8/21/08,8/22/08,8/23/08, 80.00 , 71.00 , 73.05 ,(2.46),246 400,283,31
SP 15,8/22/08,8/25/08,8/25/08, 95.10 , 78.75 , 80.63 ,7.58 ,102 400,236,28
SP 15,8/25/08,8/26/08,8/26/08, 83.00 , 79.75 , 81.05 ,0.42 ,120 800,289,30
SP 15,8/26/08,8/27/08,8/28/08, 91.25 , 84.25 , 87.90 ,6.85 ,359 200,408,31
SP 15,8/27/08,8/29/08,8/30/08, 84.50 , 82.00 , 82.66 ,(5.24),268 800,325,32
SP 15,8/29/08,9/2/08,9/2/08, 79.00 , 72.75 , 74.30 ,(8.36),114 800,270,29
SP 15,9/2/08,9/3/08,9/3/08, 80.00 , 70.00 , 72.59 ,(1.71),129 200,290,29
SP 15,9/3/08,9/4/08,9/4/08, 78.00 , 72.25 , 73.92 ,1.33 ,158 800,352,31
SP 15,9/4/08,9/5/08,9/6/08, 74.75 , 70.75 , 72.56 ,(1.36),341 600,373,32
SP 15,9/5/08,9/8/08,9/8/08, 72.50 , 69.00 , 71.51 ,(1.05),267 200,530,30
SP 15,9/8/08,9/9/08,9/9/08, 73.00 , 69.75 , 70.95 ,(0.56),80 000,173,26
SP 15,9/9/08,9/10/08,9/10/08, 68.00 , 64.50 , 65.55 ,(5.40),132 000,292,28
SP 15,9/10/08,9/11/08,9/11/08, 71.00 , 67.25 , 68.35 ,2.80 ,122 800,274,29
SP 15,9/11/08,9/12/08,9/13/08, 67.75 , 65.25 , 66.87 ,(1.48),162 400,200,26
SP 15,9/12/08,9/15/08,9/15/08, 71.75 , 68.75 , 69.89 ,3.02 ,100 800,242,26
SP 15,9/15/08,9/16/08,9/16/08, 69.00 , 65.50 , 67.48 ,(2.41),76 400,183,28
SP 15,9/16/08,9/17/08,9/17/08, 66.00 , 64.25 , 64.80 ,(2.68),85 200,203,25
SP 15,9/17/08,9/18/08,9/18/08, 64.50 , 62.00 , 63.49 ,(1.31),112 400,244,27
SP 15,9/18/08,9/19/08,9/20/08, 64.00 , 60.25 , 63.27 ,(0.22),257 600,308,30
SP 15,9/19/08,9/22/08,9/22/08, 61.50 , 59.75 , 60.61 ,(2.66),127 600,289,27
SP 15,9/22/08,9/23/08,9/23/08, 64.45 , 61.75 , 62.54 ,1.93 ,117 600,278,26
SP 15,9/23/08,9/24/08,9/24/08, 66.75 , 64.50 , 65.37 ,2.83 ,113 200,266,26
SP 15,9/24/08,9/25/08,9/25/08, 73.25 , 67.30 , 69.36 ,3.99 ,137 600,290,27
SP 15,9/25/08,9/26/08,9/27/08, 70.00 , 62.50 , 63.86 ,(5.50),295 200,345,26
SP 15,9/26/08,9/29/08,9/29/08, 64.00 , 61.75 , 63.21 ,(0.65),113 600,270,31
SP 15,9/29/08,9/30/08,9/30/08, 67.00 , 62.30 , 64.35 ,1.14 ,131 600,287,29
SP 15,9/30/08,10/1/08,10/1/08, 68.00 , 62.75 , 64.13 ,(0.22),128 400,306,31
SP 15,10/1/08,10/2/08,10/2/08, 68.50 , 64.25 , 65.82 ,1.69 ,127 600,308,29
SP 15,10/2/08,10/3/08,10/4/08, 64.25 , 61.75 , 63.17 ,(2.65),244 000,291,31
SP 15,10/3/08,10/6/08,10/6/08, 64.55 , 61.00 , 62.15 ,(1.02),112 400,269,27
SP 15,10/6/08,10/7/08,10/7/08, 61.50 , 59.00 , 60.77 ,(1.38),84 000,198,28
SP 15,10/7/08,10/8/08,10/8/08, 62.50 , 59.00 , 60.13 ,(0.64),118 400,290,29
SP 15,10/8/08,10/9/08,10/9/08, 58.30 , 55.75 , 57.59 ,(2.54),135 200,316,29
SP 15,10/9/08,10/10/08,10/11/08, 55.00 , 45.00 , 52.95 ,(4.64),131 200,160,30
SP 15,10/10/08,10/13/08,10/13/08, 55.00 , 40.00 , 48.51 ,(4.44),102 400,237,31
SP 15,10/13/08,10/14/08,10/14/08, 48.00 , 42.50 , 46.04 ,(2.47),61 600,147,27
SP 15,10/14/08,10/15/08,10/15/08, 42.00 , 38.00 , 40.06 ,(5.98),97 600,223,27
SP 15,10/15/08,10/16/08,10/16/08, 48.50 , 42.00 , 45.37 ,5.31 ,91 600,211,27
SP 15,10/16/08,10/17/08,10/18/08, 54.00 , 47.50 , 50.32 ,4.95 ,129 600,158,26
SP 15,10/17/08,10/20/08,10/20/08, 54.00 , 47.00 , 50.15 ,(0.17),51 200,118,25
SP 15,10/20/08,10/21/08,10/21/08, 59.50 , 57.00 , 58.87 ,8.72 ,70 000,170,32
SP 15,10/21/08,10/22/08,10/22/08, 60.50 , 58.25 , 59.40 ,0.53 ,82 400,180,31
SP 15,10/22/08,10/23/08,10/23/08, 38.00 , 37.35 , 37.66 ,(21.74),15 000,73,23
SP 15,10/23/08,10/24/08,10/25/08, 37.25 , 35.00 , 36.19 ,(1.47),30 800,74,21
SP 15,10/24/08,10/26/08,10/27/08, 37.50 , 34.00 , 34.98 ,(1.21),57 600,68,17
SP 15,10/27/08,10/28/08,10/28/08, 34.25 , 32.25 , 33.41 ,(1.57),14 200,70,21
SP 15,10/28/08,10/29/08,10/30/08, 37.00 , 34.50 , 36.07 ,2.66 ,34 400,84,18
SP 15,10/29/08,10/31/08,10/31/08, 38.00 , 37.25 , 37.60 ,1.53 ,16 000,80,21
SP 15,10/30/08,11/1/08,11/1/08, 38.00 , 32.25 , 33.95 ,(3.65),11 000,55,21
SP 15,10/31/08,11/2/08,11/3/08, 37.00 , 34.00 , 35.91 ,1.96 ,40 425,49,19
SP 15,11/3/08,11/4/08,11/4/08, 28.25 , 23.25 , 25.68 ,(10.23),13 200,65,21
SP 15,11/4/08,11/5/08,11/5/08, 33.00 , 31.00 , 31.82 ,6.14 ,15 000,73,23
SP 15,11/5/08,11/6/08,11/6/08, 58.00 , 52.75 , 55.81 ,23.99 ,116 000,277,26
SP 15,11/6/08,11/7/08,11/8/08, 56.50 , 51.00 , 53.70 ,(2.11),325 600,366,28
SP 15,11/7/08,11/10/08,11/10/08, 58.25 , 51.25 , 53.21 ,(0.49),130 000,302,29
SP 15,11/10/08,11/11/08,11/12/08, 65.50 , 59.75 , 62.33 ,9.12 ,169 600,200,29
SP 15,11/12/08,11/13/08,11/13/08, 59.00 , 50.25 , 57.20 ,(5.13),236 400,514,31
SP 15,11/13/08,11/14/08,11/15/08, 49.25 , 45.20 , 48.48 ,(8.72),253 600,300,26
SP 15,11/14/08,11/17/08,11/17/08, 52.50 , 47.50 , 49.36 ,0.88 ,122 800,285,25
SP 15,11/17/08,11/18/08,11/18/08, 61.25 , 57.75 , 59.81 ,10.45 ,113 600,257,30
SP 15,11/18/08,11/19/08,11/19/08, 59.25 , 56.00 , 58.32 ,(1.49),136 400,287,26
SP 15,11/19/08,11/20/08,11/20/08, 60.00 , 57.50 , 58.42 ,0.10 ,92 800,207,28
SP 15,11/20/08,11/21/08,11/22/08, 56.75 , 50.00 , 55.50 ,(2.92),224 800,234,25
SP 15,11/21/08,11/24/08,11/24/08, 56.00 , 54.00 , 54.85 ,(0.65),73 200,164,27
SP 15,11/24/08,11/25/08,11/27/08, 59.00 , 55.75 , 57.40 ,2.55 ,216 000,226,27
SP 15,11/25/08,11/28/08,11/29/08, 51.45 , 46.50 , 49.33 ,(8.07),121 600,147,25
SP 15,11/26/08,12/1/08,12/1/08, 57.25 , 54.25 , 55.41 ,6.08 ,118 400,268,26
SP 15,12/1/08,12/2/08,12/2/08, 57.75 , 54.00 , 56.77 ,1.36 ,95 600,210,29
SP 15,12/2/08,12/3/08,12/3/08, 56.50 , 53.25 , 55.85 ,(0.92),96 000,208,27
SP-15 Peak,01/02/09,01/05/09,01/05/09, 55.00 , 51.25 , 52.43 , 4.36 ,49 200,120,21
SP-15 Peak,01/05/09,01/06/09,01/06/09, 52.90 , 51.00 , 51.90 , (0.53),55 200,135,25
SP-15 Peak,01/06/09,01/07/09,01/07/09, 54.15 , 52.00 , 52.74 , 0.84 ,103 600,236,25
SP-15 Peak,01/07/09,01/08/09,01/08/09, 53.50 , 50.80 , 52.11 , (0.63),88 000,216,28
SP-15 Peak,01/08/09,01/09/09,01/10/09, 50.20 , 46.75 , 49.49 , (2.62),208 800,237,29
SP-15 Peak,01/09/09,01/12/09,01/12/09, 52.25 , 50.25 , 51.28 , 1.79 ,122 000,269,28
SP-15 Peak,01/12/09,01/13/09,01/13/09, 49.25 , 46.25 , 48.14 , (3.14),134 000,309,26
SP-15 Peak,01/13/09,01/14/09,01/15/09, 48.50 , 46.50 , 47.53 , (0.61),304 000,335,29
SP-15 Peak,01/14/09,01/16/09,01/17/09, 44.25 , 40.00 , 43.03 , (4.50),143 200,170,27
SP-15 Peak,01/15/09,01/19/09,01/19/09, 44.70 , 42.00 , 44.01 , 0.98 ,65 200,154,23
SP-15 Peak,01/16/09,01/20/09,01/20/09, 43.75 , 40.00 , 43.01 , (1.00),104 000,237,24
SP-15 Peak,01/20/09,01/21/09,01/21/09, 44.50 , 40.50 , 41.35 , (1.66),83 200,198,23
SP-15 Peak,01/21/09,01/22/09,01/22/09, 42.75 , 40.75 , 41.36 , 0.01 ,90 800,211,23
SP-15 Peak,01/22/09,01/23/09,01/24/09, 38.50 , 35.75 , 36.98 , (4.38),251 200,291,29
SP-15 Peak,01/23/09,01/26/09,01/26/09, 48.00 , 39.00 , 40.12 , 3.14 ,135 600,292,30
SP-15 Peak,01/26/09,01/27/09,01/27/09, 45.00 , 41.50 , 43.15 , 3.03 ,100 000,245,28
SP-15 Peak,01/27/09,01/28/09,01/28/09, 47.00 , 43.75 , 45.41 , 2.26 ,143 600,333,28
SP-15 Peak,01/28/09,01/29/09,01/29/09, 46.75 , 44.00 , 45.73 , 0.32 ,99 200,216,28
SP-15 Peak,01/29/09,01/30/09,01/31/09, 43.75 , 40.00 , 42.15 , (3.58),298 400,310,26
SP-15 Peak,01/30/09,02/02/09,02/02/09, 48.75 , 45.00 , 46.20 , 4.05 ,86 400,201,27
SP-15 Peak,02/02/09,02/03/09,02/03/09, 45.50 , 44.00 , 44.79 , (1.41),133 600,321,28
SP-15 Peak,02/03/09,02/04/09,02/04/09, 47.50 , 45.50 , 46.64 , 1.85 ,138 000,324,27
SP-15 Peak,02/04/09,02/05/09,02/05/09, 31.55 , 27.75 , 30.77 , (1.17),12 000,59,17
SP-15 Peak,02/05/09,02/06/09,02/07/09, 32.00 , 28.50 , 29.61 , (1.16),24 000,60,20
SP-15 Peak,02/06/09,02/08/09,02/09/09, 33.50 , 31.50 , 32.66 , 3.05 ,34 400,43,14
SP-15 Peak,02/09/09,02/10/09,02/10/09, 34.25 , 29.50 , 30.57 , (2.09),16 400,78,18
SP-15 Peak,02/10/09,02/11/09,02/12/09, 34.50 , 31.50 , 32.63 , 2.06 ,32 400,77,20
SP-15 Peak,02/11/09,02/13/09,02/14/09, 42.50 , 38.75 , 41.77 , (4.98),218 400,254,27
SP-15 Peak,02/12/09,02/16/09,02/16/09, 44.00 , 40.40 , 42.36 , 0.59 ,137 600,310,25
SP-15 Peak,02/13/09,02/17/09,02/17/09, 44.00 , 36.00 , 41.30 , (1.06),83 200,197,27
SP-15 Peak,02/17/09,02/18/09,02/18/09, 41.25 , 39.00 , 39.94 , (1.36),140 000,320,27
SP-15 Peak,02/18/09,02/19/09,02/19/09, 39.60 , 37.60 , 39.05 , (0.89),172 000,359,27
SP-15 Peak,02/19/09,02/20/09,02/21/09, 36.50 , 32.50 , 35.37 , (3.68),286 400,282,28
SP-15 Peak,02/20/09,02/23/09,02/23/09, 36.50 , 34.00 , 35.47 , 0.10 ,164 400,363,28
SP-15 Peak,02/23/09,02/24/09,02/24/09, 35.00 , 33.25 , 34.16 , (1.31),115 200,262,23
SP-15 Peak,02/24/09,02/25/09,02/25/09, 33.75 , 32.25 , 33.09 , (1.07),124 400,298,24
SP-15 Peak,02/25/09,02/26/09,02/26/09, 33.75 , 32.25 , 33.44 , 0.35 ,136 800,285,22
SP-15 Peak,02/26/09,02/27/09,02/28/09, 31.00 , 29.00 , 29.66 , (3.78),276 800,289,21
SP-15 Peak,02/27/09,03/02/09,03/02/09, 31.00 , 29.50 , 30.08 , 0.42 ,98 000,228,19
SP-15 Peak,03/02/09,03/03/09,03/03/09, 33.25 , 30.00 , 31.04 , 0.96 ,106 400,231,23
SP-15 Peak,03/03/09,03/04/09,03/04/09, 33.25 , 31.50 , 32.20 , 1.16 ,150 400,323,23
SP-15 Peak,03/04/09,03/05/09,03/05/09, 32.95 , 31.25 , 32.36 , 0.16 ,129 600,278,25
SP-15 Peak,03/05/09,03/06/09,03/07/09, 35.00 , 29.00 , 31.19 , (1.17),235 200,242,22
SP-15 Peak,03/06/09,03/09/09,03/09/09, 39.00 , 34.25 , 35.23 , 4.04 ,97 600,209,26
SP-15 Peak,03/09/09,03/10/09,03/10/09, 38.50 , 35.00 , 37.42 , 2.19 ,117 600,252,25
SP-15 Peak,03/10/09,03/11/09,03/11/09, 38.00 , 36.25 , 37.30 , (0.12),137 200,291,26
SP-15 Peak,03/11/09,03/12/09,03/12/09, 37.55 , 36.00 , 36.97 , (0.33),146 000,291,25
SP-15 Peak,03/12/09,03/13/09,03/14/09, 33.50 , 30.50 , 32.06 , (4.91),184 000,217,26
SP-15 Peak,03/13/09,03/16/09,03/16/09, 32.50 , 30.00 , 31.69 , (0.37),121 200,238,18
SP-15 Peak,03/16/09,03/17/09,03/17/09, 32.10 , 30.00 , 31.46 , (0.23),82 000,172,19
SP-15 Peak,03/17/09,03/18/09,03/18/09, 32.50 , 31.35 , 31.92 , 0.46 ,131 200,277,23
SP-15 Peak,03/18/09,03/19/09,03/19/09, 33.50 , 31.25 , 31.74 , (0.18),117 600,254,22
SP-15 Peak,03/19/09,03/20/09,03/21/09, 29.95 , 28.00 , 29.46 , (2.28),184 000,224,20
SP-15 Peak,03/20/09,03/23/09,03/23/09, 34.50 , 32.75 , 33.95 , 4.49 ,73 600,159,22
SP-15 Peak,03/23/09,03/24/09,03/24/09, 34.50 , 33.00 , 34.13 , 0.18 ,108 000,222,20
SP-15 Peak,03/24/09,03/25/09,03/25/09, 33.75 , 32.50 , 33.30 , (0.83),93 600,187,22
SP-15 Peak,03/25/09,03/26/09,03/26/09, 34.00 , 32.50 , 33.01 , (0.29),79 600,152,19
SP-15 Peak,03/26/09,03/27/09,03/28/09, 31.25 , 30.25 , 30.93 , (2.08),190 400,197,23
SP-15 Peak,03/27/09,03/30/09,03/30/09, 31.85 , 31.00 , 31.47 , 0.54 ,77 600,172,24
SP-15 Peak,03/30/09,03/31/09,03/31/09, 30.25 , 27.25 , 28.33 , (3.14),85 200,201,23
SP-15 Peak,03/31/09,04/01/09,04/01/09, 34.00 , 33.20 , 33.42 , 5.09 ,10 800,27,6
