Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh, Low Price $/MWh , Wtd Avg Price $/MWh ,Change, Daily Volume MWh ,Number of Trades,Number of Counterparties
Indiana Hub RT Peak,7/14/2014,7/15/2014,7/15/2014,34,33,33.67,-8.21,4 800,6,8
Indiana Hub RT Peak,7/15/2014,7/16/2014,7/16/2014,34,33,33.33,-0.34,2 400,3,4
Indiana Hub RT Peak,7/16/2014,7/17/2014,7/17/2014,35.25,35,35.15,1.82,4 000,5,3
Indiana Hub RT Peak,7/17/2014,7/18/2014,7/18/2014,35.75,35.75,35.75,0.6,1 600,2,3
Indiana Hub RT Peak,7/18/2014,7/21/2014,7/21/2014,47,46.25,46.59,10.84,11 200,14,11
Indiana Hub RT Peak,7/21/2014,7/22/2014,7/22/2014,51.35,48.7,49.78,3.19,7 200,8,6
Indiana Hub RT Peak,7/22/2014,7/23/2014,7/23/2014,41,40.6,40.8,-8.98,1 600,2,4
Indiana Hub RT Peak,7/24/2014,7/25/2014,7/25/2014,34.5,34.5,34.5,-6.3,800,1,2
Indiana Hub RT Peak,7/25/2014,7/28/2014,7/28/2014,35.4,35.4,35.4,0.9,800,1,2
Indiana Hub RT Peak,7/28/2014,7/29/2014,7/29/2014,33.25,32.75,33.05,-2.35,2 400,3,6
Indiana Hub RT Peak,7/29/2014,7/30/2014,7/30/2014,32.3,32.25,32.26,-0.79,3 200,4,6
Indiana Hub RT Peak,7/30/2014,7/31/2014,7/31/2014,34.2,33.9,34.13,1.87,4 800,6,7
Indiana Hub RT Peak,7/31/2014,8/1/2014,8/1/2014,36.5,35.15,35.81,1.68,4 800,6,9
Indiana Hub RT Peak,8/1/2014,8/4/2014,8/4/2014,41.75,41,41.33,5.52,4 800,6,8
Indiana Hub RT Peak,8/4/2014,8/5/2014,8/5/2014,40.5,40,40.19,-1.14,6 400,8,8
Indiana Hub RT Peak,8/5/2014,8/6/2014,8/6/2014,37,36.5,36.75,-3.44,2 400,3,5
Indiana Hub RT Peak,8/6/2014,8/7/2014,8/7/2014,36.7,35.75,36.18,-0.57,4 000,5,7
Indiana Hub RT Peak,8/7/2014,8/8/2014,8/8/2014,35.25,35,35.06,-1.12,3 200,4,5
Indiana Hub RT Peak,8/8/2014,8/11/2014,8/11/2014,39,39,39,3.94,800,1,2
Indiana Hub RT Peak,8/11/2014,8/12/2014,8/12/2014,34.5,33.75,34.11,-4.89,5 600,7,9
Indiana Hub RT Peak,8/12/2014,8/13/2014,8/13/2014,33.5,33.5,33.5,-0.61,800,1,2
Indiana Hub RT Peak,8/13/2014,8/14/2014,8/14/2014,32,31,31.58,-1.92,2 400,3,4
Indiana Hub RT Peak,8/15/2014,8/18/2014,8/18/2014,39,38.9,38.98,7.4,3 200,4,5
Indiana Hub RT Peak,8/18/2014,8/19/2014,8/19/2014,39,38.75,38.92,-0.06,4 800,6,8
Indiana Hub RT Peak,8/19/2014,8/20/2014,8/20/2014,44.25,41.75,42.97,4.05,12 800,16,17
Indiana Hub RT Peak,8/20/2014,8/21/2014,8/21/2014,44.35,43.65,44,1.03,9 600,12,12
Indiana Hub RT Peak,8/21/2014,8/22/2014,8/22/2014,45.5,44.65,45.19,1.19,9 600,12,13
Indiana Hub RT Peak,8/22/2014,8/25/2014,8/25/2014,45.5,44,44.8,-0.39,9 600,12,12
Indiana Hub RT Peak,8/25/2014,8/26/2014,8/26/2014,43.4,43.4,43.4,-1.4,800,1,2
Indiana Hub RT Peak,8/26/2014,8/26/2014,8/27/2014,39.5,39.4,39.47,-3.93,2 400,3,5
Indiana Hub RT Peak,8/27/2014,8/28/2014,8/28/2014,37.5,37.5,37.5,-1.97,800,1,2
Indiana Hub RT Peak,8/28/2014,8/29/2014,8/29/2014,38.15,38.15,38.15,0.65,1 600,2,4
Indiana Hub RT Peak,8/29/2014,9/2/2014,9/2/2014,43.3,43.3,43.3,5.15,1 600,2,2
Indiana Hub RT Peak,9/2/2014,9/3/2014,9/3/2014,43.85,43.25,43.62,0.32,2 400,3,5
Indiana Hub RT Peak,9/3/2014,9/4/2014,9/4/2014,44.9,43.5,44.3,0.68,8 800,11,10
Indiana Hub RT Peak,9/4/2014,9/5/2014,9/5/2014,44.25,43.25,43.92,-0.38,4 800,6,3
Indiana Hub RT Peak,9/5/2014,9/8/2014,9/8/2014,35.25,34.75,35,-8.92,1 600,2,4
Indiana Hub RT Peak,9/8/2014,9/9/2014,9/9/2014,39,37.15,37.94,2.94,5 600,7,7
Indiana Hub RT Peak,9/9/2014,9/10/2014,9/10/2014,40,38.15,39.32,1.38,7 200,9,11
Indiana Hub RT Peak,9/10/2014,9/11/2014,9/11/2014,36.1,35.3,35.73,-3.59,4 000,5,9
Indiana Hub RT Peak,9/11/2014,9/12/2014,9/12/2014,33.85,33.5,33.72,-2.01,4 000,5,7
Indiana Hub RT Peak,9/12/2014,9/15/2014,9/15/2014,34.6,34.6,34.6,0.88,800,1,2
Indiana Hub RT Peak,9/15/2014,9/16/2014,9/16/2014,36.5,36.15,36.33,1.73,1 600,2,3
Indiana Hub RT Peak,9/16/2014,9/17/2014,9/17/2014,36.3,36,36.15,-0.18,1 600,2,3
Indiana Hub RT Peak,9/17/2014,9/18/2014,9/18/2014,35.5,34.75,35.04,-1.11,3 200,4,6
Indiana Hub RT Peak,9/18/2014,9/19/2014,9/19/2014,35.25,35,35.12,0.08,2 400,3,5
Indiana Hub RT Peak,9/19/2014,9/22/2014,9/22/2014,36.25,34.25,35.23,0.11,3 200,4,4
Indiana Hub RT Peak,9/22/2014,9/23/2014,9/23/2014,35.5,34.5,35.15,-0.08,4 800,6,6
Indiana Hub RT Peak,9/23/2014,9/24/2014,9/24/2014,36,35.85,35.93,0.78,4 000,5,6
Indiana Hub RT Peak,9/24/2014,9/25/2014,9/25/2014,37.7,37.15,37.46,1.53,5 600,7,10
Indiana Hub RT Peak,9/25/2014,9/26/2014,9/26/2014,38.25,38.25,38.25,0.79,1 600,1,2
Indiana Hub RT Peak,9/26/2014,9/29/2014,9/29/2014,39.5,39.5,39.5,1.25,800,1,2
Indiana Hub RT Peak,9/29/2014,9/30/2014,9/30/2014,37,37,37,-2.5,800,1,2
Indiana Hub RT Peak,10/1/2014,10/2/2014,10/2/2014,39.35,39,39.2,2.2,8 800,11,7
Indiana Hub RT Peak,10/6/2014,10/7/2014,10/7/2014,40,39.1,39.58,0.38,8 000,10,7
Indiana Hub RT Peak,10/7/2014,10/8/2014,10/8/2014,38.85,38.75,38.76,-0.82,5 600,6,5
Indiana Hub RT Peak,10/8/2014,10/9/2014,10/9/2014,38,37.5,37.8,-0.96,3 200,4,4
Indiana Hub RT Peak,10/9/2014,10/10/2014,10/10/2014,37.25,37.25,37.25,-0.55,4 800,4,4
Indiana Hub RT Peak,10/10/2014,10/13/2014,10/13/2014,41,41,41,3.75,2 400,3,3
Indiana Hub RT Peak,10/13/2014,10/14/2014,10/14/2014,41,39,39.77,-1.23,4 000,5,6
Indiana Hub RT Peak,10/14/2014,10/15/2014,10/15/2014,38.25,38.25,38.25,-1.52,3 200,4,3
Indiana Hub RT Peak,10/16/2014,10/17/2014,10/17/2014,36.65,36.65,36.65,-1.6,2 400,3,4
Indiana Hub RT Peak,10/17/2014,10/20/2014,10/20/2014,39.5,39,39.25,2.6,1 600,2,4
Indiana Hub RT Peak,10/20/2014,10/21/2014,10/21/2014,39.75,39,39.4,0.15,7 200,8,7
Indiana Hub RT Peak,10/21/2014,10/22/2014,10/22/2014,38.5,38.45,38.48,-0.92,1 600,2,3
Indiana Hub RT Peak,10/22/2014,10/23/2014,10/23/2014,39.65,39,39.28,0.8,9 600,12,7
Indiana Hub RT Peak,10/24/2014,10/27/2014,10/27/2014,40.75,40,40.21,0.93,4 800,6,6
Indiana Hub RT Peak,10/28/2014,10/29/2014,10/29/2014,37,35.5,36.45,-3.76,3 200,4,6
Indiana Hub RT Peak,10/29/2014,10/30/2014,10/30/2014,38.9,38.7,38.81,2.36,4 000,5,6
Indiana Hub RT Peak,10/30/2014,10/31/2014,10/31/2014,36.25,36.25,36.25,-2.56,2 400,3,4
Indiana Hub RT Peak,10/31/2014,11/3/2014,11/3/2014,39.35,39.35,39.35,3.1,1 600,2,3
Indiana Hub RT Peak,11/3/2014,11/4/2014,11/4/2014,39.05,38.5,38.78,-0.57,4 800,6,7
Indiana Hub RT Peak,11/4/2014,11/5/2014,11/5/2014,38,37.75,37.83,-0.95,4 800,6,6
Indiana Hub RT Peak,11/5/2014,11/6/2014,11/6/2014,40.6,40.5,40.53,2.7,2 400,3,6
Indiana Hub RT Peak,11/7/2014,11/10/2014,11/10/2014,45,43,43.98,3.45,6 400,8,8
Indiana Hub RT Peak,11/10/2014,11/11/2014,11/11/2014,40,38.65,39.2,-4.78,12 000,9,5
Indiana Hub RT Peak,11/11/2014,11/12/2014,11/12/2014,43.75,42.25,43.18,3.98,4 000,5,6
Indiana Hub RT Peak,11/12/2014,11/13/2014,11/13/2014,50,48.25,49.13,5.95,16 800,20,11
Indiana Hub RT Peak,11/13/2014,11/14/2014,11/14/2014,48.25,46.65,47.07,-2.06,9 600,12,10
Indiana Hub RT Peak,11/14/2014,11/17/2014,11/17/2014,47.35,47.35,47.35,0.28,800,1,2
Indiana Hub RT Peak,11/17/2014,11/18/2014,11/18/2014,51.5,51,51.17,3.82,11 200,14,14
Indiana Hub RT Peak,11/18/2014,11/19/2014,11/19/2014,47.5,47.2,47.4,-3.77,10 400,13,10
Indiana Hub RT Peak,11/19/2014,11/20/2014,11/20/2014,45.25,44.5,44.75,-2.65,3 200,4,5
Indiana Hub RT Peak,11/20/2014,11/21/2014,11/21/2014,42.25,41,41.92,-2.83,4 800,6,7
Indiana Hub RT Peak,11/24/2014,11/25/2014,11/25/2014,38,37.5,37.75,-4.17,2 400,3,5
Indiana Hub RT Peak,11/28/2014,12/2/2014,12/2/2014,41,41,41,7.25,1 600,2,3
Indiana Hub RT Peak,12/2/2014,12/3/2014,12/3/2014,38.5,37.5,37.9,-3.1,5 600,7,9
Indiana Hub RT Peak,12/3/2014,12/4/2014,12/4/2014,38.35,37.5,38.14,0.24,6 400,8,9
Indiana Hub RT Peak,12/4/2014,12/5/2014,12/5/2014,36.4,36,36.08,-2.06,4 000,5,7
Indiana Hub RT Peak,12/5/2014,12/8/2014,12/8/2014,38.25,38.25,38.25,2.17,800,1,2
Indiana Hub RT Peak,12/8/2014,12/9/2014,12/9/2014,37.95,37.95,37.95,-0.3,1 600,2,3
Indiana Hub RT Peak,12/9/2014,12/10/2014,12/10/2014,37.75,37.25,37.5,-0.45,2 400,3,5
Indiana Hub RT Peak,12/10/2014,12/11/2014,12/11/2014,35.35,35.35,35.35,-2.15,800,1,2
Indiana Hub RT Peak,12/11/2014,12/12/2014,12/12/2014,35,35,35,-0.35,1 600,2,3
Indiana Hub RT Peak,12/14/2014,12/15/2014,12/15/2014,33.85,33.5,33.73,-1.27,2 400,3,5
Indiana Hub RT Peak,12/15/2014,12/16/2014,12/16/2014,35.5,34.5,35.18,1.45,7 200,9,9
Indiana Hub RT Peak,12/16/2014,12/17/2014,12/17/2014,38.15,37.75,37.93,2.75,5 600,6,7
Indiana Hub RT Peak,12/17/2014,12/18/2014,12/18/2014,38.25,38.15,38.21,0.28,5 600,7,9
Indiana Hub RT Peak,12/18/2014,12/19/2014,12/19/2014,38,37.95,37.98,-0.23,1 600,2,3
Indiana Hub RT Peak,12/19/2014,12/22/2014,12/22/2014,34.8,34.7,34.77,-3.21,2 400,3,3
Indiana Hub RT Peak,12/22/2014,12/23/2014,12/23/2014,33.25,32,32.49,-2.28,3 200,4,8
Indiana Hub RT Peak,12/29/2014,12/30/2014,12/30/2014,34.4,34,34.13,1.64,2 400,3,6
Indiana Hub RT Peak,12/30/2014,12/31/2014,12/31/2014,34.85,32.5,34.18,0.05,11 200,14,11
Indiana Hub RT Peak,12/31/2014,1/2/2015,1/2/2015,32.25,32,32.13,-2.05,1 600,2,3
Indiana Rt Peak,1/2/2014,1/3/2014,1/3/2014,50.25,47,48.79,6.16,4 000,5,6
Indiana Rt Peak,1/3/2014,1/6/2014,1/6/2014,69.7,64.95,67.01,18.22,30 400,27,12
Indiana Rt Peak,1/6/2014,1/7/2014,1/7/2014,96.8,85,92.11,25.1,16 000,15,10
Indiana Rt Peak,1/7/2014,1/8/2014,1/8/2014,130,103.75,108.63,16.52,8 000,8,9
Indiana Rt Peak,1/8/2014,1/9/2014,1/9/2014,48.75,48.6,48.68,-59.95,1 600,2,4
Indiana Rt Peak,1/9/2014,1/10/2014,1/10/2014,37.05,35,35.58,-13.1,9 600,11,9
Indiana Rt Peak,1/10/2014,1/13/2014,1/13/2014,36,35.5,35.81,0.23,3 200,4,5
Indiana Rt Peak,1/13/2014,1/14/2014,1/14/2014,34.7,34,34.36,-1.45,3 200,4,6
Indiana Rt Peak,1/14/2014,1/15/2014,1/15/2014,39.25,39.25,39.25,4.89,800,1,2
Indiana Rt Peak,1/15/2014,1/16/2014,1/16/2014,38.75,37.65,38.2,-1.05,1 600,2,3
Indiana Rt Peak,1/17/2014,1/20/2014,1/20/2014,43.4,40.75,41.41,3.21,9 600,7,5
Indiana Rt Peak,1/20/2014,1/21/2014,1/21/2014,69.75,62.4,64.74,23.33,9 600,11,8
Indiana Rt Peak,1/21/2014,1/22/2014,1/22/2014,106,76,92.85,28.11,16 000,18,13
Indiana Rt Peak,1/22/2014,1/23/2014,1/23/2014,125,110.5,114,21.15,6 400,7,8
Indiana Rt Peak,1/23/2014,1/24/2014,1/24/2014,114,88.85,95.28,-18.72,19 200,23,19
Indiana Rt Peak,1/24/2014,1/27/2014,1/27/2014,139.75,120.5,136.02,40.74,12 800,14,10
Indiana Rt Peak,1/27/2014,1/28/2014,1/28/2014,275,212,258.48,122.46,10 400,11,11
Indiana Rt Peak,1/28/2014,1/29/2014,1/29/2014,305.25,125,174.07,-84.41,20 000,21,15
Indiana Rt Peak,1/29/2014,1/30/2014,1/30/2014,74,51.1,55.33,-118.74,8 800,10,9
Indiana Rt Peak,1/31/2014,2/3/2014,2/3/2014,54.1,53.5,53.88,-1.45,4 800,6,6
Indiana Rt Peak,2/3/2014,2/4/2014,2/4/2014,59.55,57.3,58.54,4.66,8 000,10,9
Indiana Rt Peak,2/4/2014,2/5/2014,2/5/2014,63.95,57.25,61.37,2.83,11 200,14,12
Indiana Rt Peak,2/5/2014,2/6/2014,2/6/2014,180.25,121.25,145.8,84.43,11 200,14,10
Indiana Rt Peak,2/6/2014,2/7/2014,2/7/2014,103.25,95.2,99.55,-46.25,6 400,8,9
Indiana Rt Peak,2/7/2014,2/10/2014,2/10/2014,83.9,80.25,82.48,-17.07,4 800,6,6
Indiana Rt Peak,2/10/2014,2/11/2014,2/11/2014,130,124.2,126.58,44.1,11 200,14,14
Indiana Rt Peak,2/11/2014,2/12/2014,2/12/2014,115,96,108.14,-18.44,5 600,7,8
Indiana Rt Peak,2/12/2014,2/13/2014,2/13/2014,60.5,57.5,59.13,-49.01,4 800,6,5
Indiana Rt Peak,2/13/2014,2/14/2014,2/14/2014,49.55,48.4,48.94,-10.19,3 200,4,4
Indiana Rt Peak,2/14/2014,2/17/2014,2/17/2014,54.2,52.25,53.36,4.42,4 800,5,6
Indiana Rt Peak,2/17/2014,2/18/2014,2/18/2014,51,47,49.46,-3.9,4 000,5,7
Indiana Rt Peak,2/18/2014,2/19/2014,2/19/2014,44.4,43,43.7,-5.76,1 600,2,4
Indiana Rt Peak,2/19/2014,2/20/2014,2/20/2014,43.95,43.25,43.59,-0.11,4 000,5,7
Indiana Rt Peak,2/20/2014,2/21/2014,2/21/2014,47,45.5,46.25,2.66,2 400,3,4
Indiana Rt Peak,2/21/2014,2/24/2014,2/24/2014,79.2,78.45,78.7,32.45,10 400,13,11
Indiana Rt Peak,2/24/2014,2/25/2014,2/25/2014,72.5,69.5,71.63,-7.07,4 800,6,5
Indiana Rt Peak,2/25/2014,2/26/2014,2/26/2014,74,69.25,71.96,0.33,5 600,7,5
Indiana Rt Peak,2/26/2014,2/27/2014,2/27/2014,94.4,91.75,93.19,21.23,4 800,6,6
Indiana Rt Peak,2/27/2014,2/28/2014,2/28/2014,79.65,71,75.84,-17.35,8 800,11,12
Indiana Rt Peak,2/28/2014,3/3/2014,3/3/2014,94.75,84,87.34,11.5,13 600,17,11
Indiana Rt Peak,3/3/2014,3/4/2014,3/4/2014,160,150,155,67.66,3 200,4,5
Indiana Rt Peak,3/4/2014,3/5/2014,3/5/2014,87.65,83.75,85.55,-69.45,2 400,3,5
Indiana Rt Peak,3/5/2014,3/6/2014,3/6/2014,63.5,58.5,61.88,-23.67,3 200,4,5
Indiana Rt Peak,3/6/2014,3/7/2014,3/7/2014,46.5,41.5,43.13,-18.75,3 200,4,6
Indiana Rt Peak,3/7/2014,3/10/2014,3/10/2014,42.75,41.9,42.38,-0.75,2 400,3,4
Indiana Rt Peak,3/10/2014,3/11/2014,3/11/2014,43,41.5,42.38,0,3 200,4,5
Indiana Rt Peak,3/11/2014,3/12/2014,3/12/2014,48,46,47.16,4.78,9 600,12,8
Indiana Rt Peak,3/12/2014,3/13/2014,3/13/2014,61.3,60,60.59,13.43,5 600,7,9
Indiana Rt Peak,3/13/2014,3/14/2014,3/14/2014,49,40.25,43.67,-16.92,2 400,3,6
Indiana Rt Peak,3/14/2014,3/17/2014,3/17/2014,44.5,44.5,44.5,0.83,1 600,2,4
Indiana Rt Peak,3/17/2014,3/18/2014,3/18/2014,44.5,44,44.25,-0.25,1 600,2,4
Indiana Rt Peak,3/18/2014,3/19/2014,3/19/2014,39.65,37.6,38.34,-5.91,4 800,6,8
Indiana Rt Peak,3/19/2014,3/20/2014,3/20/2014,36.5,36,36.33,-2.01,2 400,3,3
Indiana Rt Peak,3/20/2014,3/21/2014,3/21/2014,35.75,35.7,35.73,-0.6,1 600,2,4
Indiana Rt Peak,3/21/2014,3/24/2014,3/24/2014,59.75,56.35,58.67,22.94,4 000,5,7
Indiana Rt Peak,3/22/2014,3/25/2014,3/25/2014,60,51,54.51,-4.16,6 400,8,5
Indiana Rt Peak,3/24/2014,3/25/2014,3/25/2014,60,51,54.51,-4.16,6 400,8,5
Indiana Rt Peak,3/25/2014,3/26/2014,3/26/2014,54,52,53.38,-1.13,4 800,6,7
Indiana Rt Peak,3/27/2014,3/28/2014,3/28/2014,38.5,38,38.3,-15.08,4 800,6,5
Indiana Rt Peak,3/28/2014,3/31/2014,3/31/2014,37.25,37.25,37.25,-1.05,800,1,2
Indiana Rt Peak,3/31/2014,4/1/2014,4/1/2014,39.55,39.25,39.38,2.13,4 800,6,6
Indiana Rt Peak,4/1/2014,4/2/2014,4/2/2014,39.95,39.65,39.8,0.42,3 200,4,5
Indiana Rt Peak,4/2/2014,4/3/2014,4/3/2014,45.4,44.6,45.07,5.27,4 000,5,5
Indiana Rt Peak,4/3/2014,4/4/2014,4/4/2014,39.7,39,39.32,-5.75,2 400,3,4
Indiana Rt Peak,4/4/2014,4/7/2014,4/7/2014,45.5,44.75,45.05,5.73,4 000,5,6
Indiana Rt Peak,4/7/2014,4/8/2014,4/8/2014,41.3,40.65,40.93,-4.12,6 400,7,8
Indiana Rt Peak,4/8/2014,4/9/2014,4/9/2014,41,40.5,40.71,-0.22,7 200,9,10
Indiana Rt Peak,4/9/2014,4/10/2014,4/10/2014,38.1,38.1,38.1,-2.61,800,1,2
Indiana Rt Peak,4/10/2014,4/11/2014,4/11/2014,38.6,37.75,38.3,0.2,4 800,6,7
Indiana Rt Peak,4/11/2014,4/14/2014,4/14/2014,44.4,43,43.77,5.47,6 400,8,7
Mid C Peak,4/14/2014,4/15/2014,4/15/2014,16.5,12.25,14.3,-19.45,56 800,139,24
Mid C Peak,4/15/2014,4/16/2014,4/17/2014,31,16.5,26.22,11.92,76 800,94,24
Mid C Peak,4/16/2014,4/18/2014,4/19/2014,29,26,27.49,1.27,88 800,110,22
Mid C Peak,4/17/2014,4/21/2014,4/21/2014,37.5,33,35.34,7.85,56 400,141,25
Mid C Peak,4/21/2014,4/22/2014,4/22/2014,30.75,26.75,28.33,-7.01,46 400,116,22
Mid C Peak,4/22/2014,4/23/2014,4/23/2014,39.75,34,38.55,10.22,37 200,92,22
Mid C Peak,4/23/2014,4/24/2014,4/24/2014,37,34.25,34.99,-3.56,32 400,81,22
Mid C Peak,4/24/2014,4/25/2014,4/26/2014,36,30,32.75,-2.24,65 600,78,22
Mid C Peak,4/25/2014,4/28/2014,4/28/2014,43,40,42.04,9.29,41 600,98,19
Mid C Peak,4/28/2014,4/29/2014,4/29/2014,43,35,40.63,-1.41,42 800,98,19
Mid C Peak,4/29/2014,4/30/2014,4/30/2014,40,35.55,36.71,-3.92,53 600,124,21
Mid C Peak,4/30/2014,5/1/2014,5/1/2014,43.5,40,41.36,4.65,46 400,114,24
Mid C Peak,5/1/2014,5/2/2014,5/3/2014,31,25.75,27.68,-13.68,72 800,90,21
Mid C Peak,5/2/2014,5/5/2014,5/5/2014,35,31,32.99,5.31,20 400,50,17
Mid C Peak,5/5/2014,5/6/2014,5/6/2014,36.75,34,35.69,2.7,35 600,88,20
Mid C Peak,5/6/2014,5/7/2014,5/7/2014,33,26.5,31.5,-4.19,38 000,95,21
Mid C Peak,5/7/2014,5/8/2014,5/8/2014,30.25,27,29.42,-2.08,41 600,94,20
Mid C Peak,5/8/2014,5/9/2014,5/10/2014,25,20,22.79,-6.63,80 800,100,22
Mid C Peak,5/9/2014,5/12/2014,5/12/2014,49,38.5,41.38,18.59,46 400,110,20
Mid C Peak,5/12/2014,5/13/2014,5/13/2014,50.75,48,49.62,8.24,37 200,84,23
Mid C Peak,5/12/2014,5/13/2014,5/13/2014,50.75,48,49.62,8.24,37 200,84,23
Mid C Peak,5/13/2014,5/14/2014,5/14/2014,60.5,53,56.29,6.67,56 400,137,26
Mid C Peak,5/14/2014,5/15/2014,5/15/2014,61,54.5,57.58,1.29,48 800,119,21
Mid C Peak,5/15/2014,5/16/2014,5/17/2014,28,22.5,24.94,-32.64,73 600,91,22
Mid C Peak,5/16/2014,5/19/2014,5/19/2014,36.5,33,35.29,10.35,52 000,127,21
Mid C Peak,5/19/2014,5/20/2014,5/20/2014,39.75,36,38.78,3.49,46 800,107,20
Mid C Peak,5/20/2014,5/21/2014,5/21/2014,38,32.75,36.67,-2.11,60 000,148,21
Mid C Peak,5/21/2014,5/22/2014,5/23/2014,38.5,32.5,33.84,-2.83,77 600,97,23
Mid C Peak,5/22/2014,5/24/2014,5/24/2014,20.25,17.25,18.75,-15.09,62 800,150,23
Mid C Peak,5/23/2014,5/27/2014,5/27/2014,38,34,35.75,17,32 800,81,19
Mid C Peak,5/27/2014,5/28/2014,5/28/2014,28,18,22.1,-13.65,44 400,108,27
Mid C Peak,5/28/2014,5/29/2014,5/29/2014,36,32.5,33.65,11.55,57 600,142,22
Mid C Peak,5/29/2014,5/30/2014,5/31/2014,33.5,30.5,32.26,-1.39,122 400,150,25
Mid C Peak,5/30/2014,6/2/2014,6/2/2014,43.5,39,40.67,8.41,49 200,120,22
Mid C Peak,6/2/2014,6/3/2014,6/3/2014,30,25.75,27.19,-13.48,33 200,83,24
Mid C Peak,6/3/2014,6/4/2014,6/4/2014,36.5,32.8,34.3,7.11,40 000,97,21
Mid C Peak,6/4/2014,6/5/2014,6/5/2014,40,38.6,39.44,5.14,62 000,152,23
Mid C Peak,6/5/2014,6/6/2014,6/7/2014,38.5,35.5,37.39,-2.05,95 200,118,25
Mid C Peak,6/6/2014,6/5/2014,6/5/2014,40,38.6,39.44,5.14,62 000,152,23
Mid C Peak,6/9/2014,6/10/2014,6/10/2014,38.5,35.75,36.46,,27 200,64,17
Mid C Peak,6/10/2014,6/11/2014,6/11/2014,43,39.75,41.27,4.81,34 000,85,18
Mid C Peak,6/11/2014,6/12/2014,6/12/2014,37.75,33,36.38,-4.89,34 800,86,21
Mid C Peak,6/12/2014,6/13/2014,6/14/2014,35,31,33.1,-3.28,59 200,74,23
Mid C Peak,6/13/2014,6/16/2014,6/16/2014,37,34.75,35.83,2.73,21 600,54,20
Mid C Peak,6/16/2014,6/17/2014,6/17/2014,36,32.25,34.45,-1.38,27 600,66,19
Mid C Peak,6/17/2014,6/18/2014,6/18/2014,32,27,29.14,-5.31,28 000,70,19
Mid C Peak,6/18/2014,6/19/2014,6/19/2014,30,28,29.07,-0.07,24 000,60,21
Mid C Peak,6/19/2014,6/20/2014,6/21/2014,34,31,32.64,3.57,30 400,37,18
Mid C Peak,6/20/2014,6/23/2014,6/23/2014,40,37,38.54,5.9,39 600,95,20
Mid C Peak,6/23/2014,6/24/2014,6/24/2014,38,31,32.22,-6.32,28 800,64,18
Mid C Peak,6/24/2014,6/25/2014,6/25/2014,38.5,36.5,37.69,5.47,39 600,98,21
Mid C Peak,6/25/2014,6/26/2014,6/26/2014,34.5,31.5,32.77,-4.92,24 800,60,20
Mid C Peak,6/26/2014,6/27/2014,6/27/2014,29.5,21,27.03,-5.74,70 400,88,19
Mid C Peak,6/27/2014,6/30/2014,6/30/2014,44,35.75,37.99,10.96,34 400,83,19
Mid C Peak,6/30/2014,7/1/2014,7/1/2014,51.75,41,46.33,8.34,50 000,121,21
Mid C Peak,7/1/2014,7/2/2014,7/3/2014,38,31.5,33.76,-12.57,118 400,143,24
Mid C Peak,7/2/2014,7/5/2014,7/5/2014,33.5,29.25,30.65,-3.11,50 000,118,20
Mid C Peak,7/3/2014,7/7/2014,7/7/2014,45,37.5,39.92,9.27,41 600,103,20
Mid C Peak,7/7/2014,7/8/2014,7/8/2014,44,36.25,42.07,2.15,58 000,143,21
Mid C Peak,7/8/2014,7/9/2014,7/9/2014,37,33,34.45,-7.62,44 800,110,25
Mid C Peak,7/9/2014,7/10/2014,7/10/2014,41.75,36.75,38.37,3.92,64 000,160,23
Mid C Peak,7/10/2014,7/11/2014,7/12/2014,43,38,41.2,2.83,84 000,105,22
Mid C Peak,7/11/2014,7/14/2014,7/14/2014,72,59,63.35,22.15,54 800,135,18
Mid C Peak,7/14/2014,7/15/2014,7/15/2014,60,52.5,55.64,-7.71,56 400,138,20
Mid C Peak,7/15/2014,7/16/2014,7/16/2014,46.25,37,41.47,-14.17,41 200,99,16
Mid C Peak,7/16/2014,7/17/2014,7/17/2014,34.5,32.25,33.26,-8.21,46 400,112,22
Mid C Peak,7/17/2014,7/18/2014,7/19/2014,33.5,31.5,32.4,-0.86,67 200,84,22
Mid C Peak,7/18/2014,7/21/2014,7/21/2014,35.5,34.25,34.63,2.23,39 200,95,19
Mid C Peak,7/21/2014,7/22/2014,7/22/2014,39.5,35,36.9,2.27,26 000,64,21
Mid C Peak,7/22/2014,7/23/2014,7/23/2014,35.25,30,31.96,-4.94,34 800,87,21
Mid C Peak,7/23/2014,7/24/2014,7/24/2014,33,29.5,30.76,-1.2,35 600,85,22
Mid C Peak,7/24/2014,7/25/2014,7/26/2014,36,32,34.07,3.31,64 000,79,21
Mid C Peak,7/25/2014,7/28/2014,7/28/2014,45,41,43.04,8.97,52 000,126,23
Mid C Peak,7/28/2014,7/29/2014,7/29/2014,46.5,45,45.55,2.51,46 400,114,26
Mid C Peak,7/29/2014,7/30/2014,7/30/2014,46.5,45,45.84,0.29,46 000,112,23
Mid C Peak,7/30/2014,7/31/2014,7/31/2014,50,46,47.49,1.65,40 400,93,20
Mid C Peak,7/31/2014,8/1/2014,8/2/2014,72,51,54.69,7.2,125 600,154,29
Mid C Peak,8/1/2014,8/4/2014,8/4/2014,65.25,60,62.8,8.11,49 200,120,20
Mid C Peak,8/4/2014,8/5/2014,8/5/2014,45.75,38.5,42.98,-19.82,34 400,86,22
Mid C Peak,8/5/2014,8/6/2014,8/6/2014,38,36,36.97,-6.01,29 200,71,20
